"","RPZT00_1","RPZT00_2","RPZT02_1","RPZT02_2","RPZT04_1","RPZT04_2","RPZT06_1","RPZT06_2","RPZT08_1","RPZT08_2","RPZT10_1","RPZT10_2","RPZT12_1","RPZT12_2","RPZT14_1","RPZT14_2","RPZT16_1","RPZT16_2","RPZT18_1","RPZT18_2","RPZT20_1","RPZT20_2","RPZT22_1","RPZT22_2"
"ENSMUSG00000096807",8.282989,11.15346,8.339169,3.479011,5.516395,2.610868,4.821234,5.697306,4.180008,3.852697,7.593128,3.8374,9.123885,2.528485,6.621743,6.569839,13.67906,15.37138,2.495883,3.643658,6.789419,4.706945,4.273948,3.284997
"ENSMUSG00000031311",47.86538,42.91853,40.38948,41.04706,39.53691,41.60097,37.39779,44.52044,38.37927,41.08962,51.75562,46.35747,38.27518,46.20248,42.0497,43.81638,38.79846,39.35846,42.74692,42.68359,46.14438,42.20025,41.43263,37.36772
"ENSMUSG00000031314",1.815162,1.856793,2.080116,2.408083,1.72705,1.879463,1.661152,1.642126,1.908289,1.568042,1.14459,1.731596,1.854248,1.535468,2.138921,1.672001,2.004972,1.792983,1.845318,1.677162,2.027383,1.610511,1.87141,2.175261
"ENSMUSG00000061615",16.02063,25.18777,21.2177,10.50543,8.471189,14.01588,17.4567,14.92477,6.381223,4.524268,13.82089,15.9769,8.705358,10.09538,19.69918,12.62461,24.8725,18.05079,11.72378,10.16213,9.035949,11.05484,10.0379,7.715223
"ENSMUSG00000021306",0.5019399,0.3314446,0.8948807,0.5120016,0.2185725,1.344833,0.9312646,0.2257406,0.3229624,0.2976731,0.4888935,0.6738438,0.7343167,0.6511994,0.7958527,0.615284,0.1136445,0.4398696,0.2142676,0.3519026,0.5828609,0.5387784,0.09172793,0.3172633
"ENSMUSG00000021302",1.666798,1.650949,1.634403,2.621157,2.419389,2.073409,2.118909,1.87405,1.787442,1.75731,1.515243,2.535994,2.763582,3.820321,2.579874,2.639109,2.515871,2.799637,2.07527,1.752851,1.870997,1.863675,1.87838,2.165611
"ENSMUSG00000029153",54.09576,52.16386,64.58626,54.35036,75.09677,75.97139,79.37568,64.75493,61.18077,74.18619,53.56126,76.83294,65.37462,67.40281,68.78935,66.80981,67.04084,65.1093,72.22868,60.95998,71.03504,71.01802,63.42787,81.35367
"ENSMUSG00000029152",96.24287,90.4854,93.14255,84.43302,99.6017,89.35924,89.45787,92.29498,92.09148,91.85151,89.55915,109.0034,102.99,96.75493,97.77529,95.16104,95.07192,98.29098,91.78576,101.412,90.84788,90.95165,103.5892,94.45657
"ENSMUSG00000029156",1.25658,1.921535,1.08477,1.416692,1.843148,1.822584,1.63605,1.427696,1.24824,2.614768,1.95827,1.799394,1.625464,1.441478,1.797631,1.945681,1.497383,1.333019,1.129279,1.236448,1.290206,1.206824,1.64371,1.560635
"ENSMUSG00000025815",9.645164,8.531728,7.570995,9.907629,10.17059,12.95127,13.52251,11.21525,14.84395,13.34225,12.17981,16.18908,15.57108,16.24678,12.32029,14.48129,14.56526,11.46126,11.74448,9.248372,9.274857,8.728562,10.76562,11.974
"ENSMUSG00000025816",0.8725428,1.280364,1.570423,1.822449,0.9408375,1.113228,0.9250603,1.233302,0.8198496,1.642722,1.813043,1.041218,1.312964,1.509342,1.317584,1.680758,1.655681,1.310817,1.135147,2.136189,1.543941,1.560968,1.032657,1.470698
"ENSMUSG00000025817",21.13941,22.73853,21.69207,22.53887,20.6598,22.91889,23.50475,21.2513,22.15661,23.44709,24.52161,18.9366,21.83015,18.06859,24.78617,20.40204,22.7831,22.04593,20.17122,21.28075,19.54908,21.56147,18.17958,17.73496
"ENSMUSG00000025810",44.35719,49.25369,42.81999,46.4189,38.37599,51.70998,35.61011,51.9405,49.71414,47.49663,58.83508,31.54946,50.99088,47.86266,53.21772,50.28451,47.05074,52.93537,49.41613,50.62933,41.49978,41.27399,46.82447,32.04505
"ENSMUSG00000025812",7.493478,7.75407,8.558726,8.176615,8.333195,7.164665,7.976154,8.53935,8.567315,8.238758,7.734886,8.320407,6.900784,7.033764,5.261047,6.203022,6.772889,7.508683,8.130835,7.423365,7.599123,7.370484,7.878196,7.33424
"ENSMUSG00000025813",5.530573,5.749939,4.951054,4.381115,4.048025,3.603138,4.172339,3.863253,6.965628,8.234594,7.289403,6.276749,12.46357,10.99175,10.92796,10.09704,9.484595,9.177712,9.343078,8.909775,6.941434,6.946938,4.51587,4.363468
