CycID1,CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_1535,rbcX,0.695784384,1,24,2,32.72929182,0.850057065,1,22.61758691,4.031589591,546.7226549,0.902069983,1,23.30879346,3.048598378,516.0605933,54.1439098,0.104917737,403.3649036,718.0609323,642.0381979,575.5757362,384.5420462,474.9775267,444.4823533,493.3946444,543.0414973,554.9494754,491.5732061,531.4013819,463.5709861,611.8002234,506.4303795,650.0990791,390.9485663,461.1490545,399.4275399,517.0305362
Synpcc7942_0355,rbfA,1,1,20,14,67.73955997,0.999999894,1,22.71047228,13.16079913,907.6433671,1,1,21.35523614,13.66205014,888.4857596,64.52620303,0.072624915,606.2355605,1079.70209,591.1438392,1109.987532,888.5894271,1194.577498,689.3231093,896.9877464,710.272832,1065.451387,710.4425254,1066.680504,593.7747491,1005.894039,616.18666,1140.557163,971.3537857,1189.526405,767.9327027,944.8084062
Synpcc7942_1999,rbp2,0.010503636,0.045485311,28,4,897.3708807,0.104603977,0.511716902,24.09586057,5.872245788,6420.124147,0.008584983,0.039440237,26.04793028,5.034552463,6129.922073,660.150219,0.107693085,7155.195192,7672.253079,7017.84439,6362.056648,6533.981372,5553.00265,6281.982269,5465.655484,5694.79631,5173.653552,5882.914194,5617.847081,6919.960555,6849.808783,6974.44622,5965.715842,6286.950979,5276.075807,5928.203513,5629.406971
Synpcc7942_0790,rbp3,1,1,24,14,234.6390784,0.998836803,1,23.48195329,9.976936304,3997.657314,0.999999323,1,23.74097665,11.96794618,3941.14828,176.2729388,0.044726289,3347.644528,4382.870228,3887.55919,4003.153547,4049.959502,4205.431897,4053.343888,4372.01219,3547.812616,3127.378707,3830.30033,4286.990327,3809.127268,4218.352491,3631.363617,3927.455833,4115.882673,4553.5671,4195.042432,3793.710934
Synpcc7942_0348,recA,0.000114234,0.00193498,24,14,133.171746,0.038430527,0.342205783,23.18658281,12.47927058,1313.661874,5.85E-05,0.000842665,23.5932914,13.23045944,1222.745053,188.2109957,0.15392497,1146.065405,1099.343234,1124.24594,1334.086495,1425.955789,1485.805692,1267.81347,1213.653192,1130.97348,1160.186853,1056.724118,1065.37805,1143.674189,1048.129441,1129.529938,1365.504851,1471.871839,1671.186363,1182.346881,1351.911711
Synpcc7942_2250,recF,1,1,20,0,12.41067125,0.999432532,1,20,0.172827941,100.3042808,0.999999839,1,20,0.086413971,96.164565,8.98972951,0.093482766,80.33286461,130.8082826,93.40855186,74.58398482,86.68613837,101.676406,61.67764062,120.8737344,88.89929503,103.6531658,107.2288932,113.1461844,66.12867371,112.8200438,78.47474762,77.32723232,99.79580008,131.9714265,95.00215784,98.79607644
Synpcc7942_1079,recG,1,1,24,22,11.23321705,0.99990447,1,28,24.37211466,170.3093983,0.999999995,1,26,23.23229133,160.4058576,11.73051845,0.073130237,134.340664,178.9336923,124.3638063,182.4653319,87.71366406,163.0503893,170.7427451,158.3404623,166.5695533,180.1570855,172.3383092,161.1405543,153.100721,172.6200382,117.2592697,220.6332144,149.0853877,176.8902988,129.5221665,160.9398189
Synpcc7942_0517,recJ,1,1,28,24,10.46890059,0.999999998,1,28,24.16257854,164.2787183,1,1,28,24.08128927,155.5250433,6.81561811,0.043823284,145.7872761,139.1019514,183.9338524,126.4798611,152.5110685,179.9175457,131.2173919,131.766793,143.9621221,182.7612974,213.8318623,143.1789014,170.9849979,141.5277514,147.6067311,138.2106534,141.5647945,178.46558,126.3334741,164.0080797
Synpcc7942_1886,recJ,0.080821947,0.215237058,28,10,17.33477344,0.502221579,1,25.78088578,8.180375585,165.6491281,0.170651525,0.443088944,26.89044289,9.068085993,151.2734907,27.59286079,0.182403808,137.1704305,184.5903147,129.1761133,182.1649822,190.5802143,195.4576467,129.8485117,147.8324895,123.3174178,146.9778999,121.7506059,130.1437494,112.4735499,178.9629661,117.861331,183.8021699,183.8723996,225.2388831,167.5216478,158.2536949
Synpcc7942_1779,recN,0.050611446,0.153498781,20,18,15.78944585,0.177738955,0.669546139,20.59590317,18.70034447,73.39869727,0.051374169,0.171706953,20.29795158,18.34898575,68.08047791,14.70376579,0.215976242,45.84386203,62.21867422,38.49847403,49.89364514,68.24681153,66.32239945,84.50017668,68.17157846,81.32130974,61.06411797,86.41716034,50.55954696,62.71970174,48.95732686,76.32830405,40.93726782,80.49205852,115.3114287,96.56341255,75.25164731
Synpcc7942_1301,recQ,0.233711771,0.486573839,24,12,13.89099273,0.680696663,1,21.64383562,12.61096005,91.89268388,0.451536952,0.947999165,22.82191781,12.35416915,87.15788907,21.75728402,0.24963069,34.58552786,120.7458922,48.83027836,101.5716451,114.0470582,115.6732974,85.23213485,83.55444102,60.254522,81.37738686,54.26081491,95.26576626,59.90764877,85.28246659,87.37326774,143.6115442,103.1233871,141.4340015,70.19974216,108.3830405
Synpcc7942_1369,recR,0.030852159,0.104519558,28,20,27.69119201,0.19793633,0.706395575,23.78494624,19.49572465,295.1411567,0.03724123,0.131020533,25.89247312,19.85890879,271.3267035,31.52454189,0.116186654,218.7475777,247.9807413,244.1253267,248.7333062,250.3776853,241.8933559,289.5389446,334.4688142,275.943223,322.5160719,263.2647097,266.4056066,234.5924468,286.2442508,218.6912758,231.7783603,264.4182667,289.9724378,234.2499452,346.4364193
Synpcc7942_2339,rfaE,0.013910279,0.057156097,24,22,28.11676748,0.184905558,0.68108704,21.14722753,20.96243513,517.5318286,0.017909544,0.072394098,22.57361377,21.53441817,490.5845402,61.24977397,0.1248506,539.3242129,558.9994707,438.380481,392.2839304,410.0567546,460.6111834,421.25623,540.8999016,488.5844221,617.6512713,479.5878515,498.9300407,484.6707953,498.2376432,465.5141282,411.9941415,418.1370447,468.9813001,476.0592058,590.5719863
Synpcc7942_0388,rfaG,0.005842913,0.028360337,24,0,46.63431948,0.066917095,0.415683616,22.99376299,0.634859981,297.4261442,0.003459027,0.018356199,23.4968815,0.324375565,262.2537433,45.21355838,0.172403863,259.3999182,283.6744796,231.4970705,188.7283834,241.4305582,193.1213453,237.724794,253.2649339,285.9147085,324.3677478,288.2080283,308.2869113,294.8667636,264.2983998,221.0934593,245.2866101,195.7132507,248.1370856,226.1171597,327.7804739
Synpcc7942_2025,rfaG,0.695784384,1,20,18,10.36264489,0.928568935,1,21.31021195,15.53876802,114.5827362,0.928310027,1,20.65510597,16.82533988,112.174141,10.06035239,0.08968513,90.9622843,111.4801588,75.73820384,138.3059715,94.35750722,132.3253749,120.5019141,113.9114024,111.9944808,110.0470513,112.3578501,96.91205059,101.3118417,107.3463689,109.9510586,100.0008432,127.4762323,151.8681004,93.495854,143.161344
Synpcc7942_2101,rfbA,1,1,20,0,11.1482069,0.999952616,1,20,0.163027785,173.8711239,0.999999999,1,20,0.081513892,179.2276724,12.36734043,0.069003521,176.3434324,231.7469461,178.8644949,166.1025042,161.1505871,154.1111119,169.5812948,188.1640652,144.8607993,197.5607947,165.7214823,186.97187,143.5052933,187.4335885,164.9439858,179.9653494,143.1870913,247.2621555,150.1163485,246.9602523
Synpcc7942_1149,rfbB,0.001150303,0.008302183,28,26,39.22806016,0.095594061,0.486555722,25.6612529,23.92109644,467.422527,0.001112308,0.007288543,26.83062645,24.96266243,423.6912103,50.14074465,0.11834266,439.4559699,423.3127504,405.5584386,400.9823285,328.810729,369.5864106,389.4457587,472.451773,432.1330526,494.2414117,431.0386537,477.5127025,461.4192101,456.1581783,410.065596,432.0565139,318.281859,384.7363481,351.7240218,424.1324392
Synpcc7942_2100,rfbB,0.125826047,0.302128117,28,24,4.876181847,0.696909712,1,27.58104738,27.09946978,333.9231633,0.301121374,0.686622914,27.79052369,25.56286871,322.4583438,17.91880435,0.055569362,323.3596998,362.8330301,320.5758722,262.9381798,308.0104974,306.6024489,339.6078763,320.6144628,318.7246855,325.620648,315.6955064,333.6114846,355.2034886,322.4015775,355.0596771,323.0463976,294.1634742,293.7017619,300.4599015,311.1462462
Synpcc7942_0058,rfbC,0.587596282,1,24,8,19.48923842,0.691993159,1,23.68308351,7.811386063,192.7779681,0.772521004,1,23.84154176,7.905415447,177.5803359,19.82048001,0.11161416,146.9998928,221.5367007,156.5272612,229.9709956,191.6732817,198.4454946,150.7924614,154.177905,166.9132815,162.3747742,170.2039467,187.530215,174.6623446,192.504054,193.5108594,189.3958789,186.5287239,221.0369491,152.3488741,160.6385709
Synpcc7942_2098,rfbC,0.412813559,0.773443011,24,22,9.42253195,0.927208083,1,20.6728972,19.80676808,208.8504348,0.75034637,1,22.3364486,20.9378499,193.2077866,30.91002019,0.159983305,206.0000547,303.9998804,140.2870997,175.2668146,156.9487378,189.0524752,184.6246587,269.8165712,182.0821438,235.2184935,157.2850568,195.3817804,161.3727038,223.9413261,121.648244,152.1792494,146.8575648,201.8794207,171.2855434,221.3568829
Synpcc7942_2099,rfbD,0.155572965,0.356044746,20,4,8.713121273,0.486945657,1,20.14571949,19.86318903,129.1385223,0.271223398,0.631700526,20.07285974,1.866531649,126.1528084,15.48470523,0.122745624,165.4013664,170.2580684,108.6727651,123.7980167,130.8034944,114.2114388,120.6452955,133.1260602,134.6415096,133.92593,119.4606276,121.8072364,121.388522,122.3447757,105.6548566,110.6320008,90.56354935,119.9346458,118.0147202,156.5661879
Synpcc7942_0056,rfbE,0.587596282,1,28,6,20.25138965,0.879842917,1,28,11.99992834,192.1374663,0.858066317,1,28,8.99996417,174.5912629,19.61926834,0.112372567,146.3924426,236.0247141,235.0639771,172.2851201,180.0377213,181.6931751,134.1320299,154.2938041,177.0666585,164.1006795,164.5625868,129.3335151,132.6620924,204.9542497,221.1231986,213.147754,192.4251066,143.7579556,192.603547,202.1227185
Synpcc7942_0062,rfbF,1,1,28,4,42.93247817,0.979741117,1,24.30769231,4.321724466,345.8198125,0.999793389,1,26.15384615,4.19311022,348.6898779,39.84547123,0.114271947,373.936802,626.0827807,354.3251122,375.3931668,290.9996449,370.7246303,282.5542894,374.5820448,264.2024201,405.8495214,266.0083904,362.5853416,265.5213998,435.2977377,360.7496181,383.4354083,290.6800881,322.5198364,290.7759029,349.8387586
Synpcc7942_0061,rfbG,1,1,24,2,3.583825035,0.999913934,1,20.59590317,19.92384649,96.26388888,0.999999996,1,22.29795158,0.56528355,99.32745101,6.319224217,0.063620119,90.66271125,181.1349119,88.02946462,101.7441303,85.40805911,110.2680043,76.84662576,105.5111713,92.55906548,106.6260661,80.79066671,110.3034974,85.81215448,101.6811977,82.79786588,95.78042306,85.30523595,107.2121106,78.32861537,105.8960655
Synpcc7942_2028,rfbW,0.412813559,0.773443011,20,2,18.8149694,0.710349449,1,20,19.77264123,223.1476126,0.652978555,1,20,0.886320614,209.9992615,22.93413629,0.109210557,203.3858916,254.740516,165.4561216,187.4208938,182.6654389,239.8503123,164.4701298,258.4245916,213.9894403,259.6894318,188.9686561,217.3520148,201.2125397,203.3627782,152.6466168,183.8194729,199.7819401,266.8123951,230.0110015,225.9250478
Synpcc7942_1652,rffM,0.493766276,0.890280975,24,22,8.974834168,0.815305089,1,20,0.206207322,136.380396,0.768863064,1,22,21.19674736,129.985209,9.097175753,0.069986238,122.7648807,135.6324422,114.5297126,108.7366773,116.0096511,133.4364524,127.3000826,115.8282345,135.3791751,156.1547842,129.9543767,142.0202179,113.3750163,128.1905118,110.0141198,130.3839355,120.4745034,176.0051097,114.5705547,151.2260627
Synpcc7942_0879,rhnB,0.101156161,0.253910122,24,14,30.29499048,0.437312979,1,22.99376299,12.89815983,145.0750582,0.182176231,0.468130873,23.4968815,13.44344709,130.36734,34.15317166,0.26197644,71.32742797,107.9561814,114.6107762,150.360006,125.5145411,216.208439,121.6159576,152.0888318,56.30940642,147.9947695,96.67095126,145.5682571,78.61714241,122.8513971,122.1708553,168.3714935,130.3744546,241.7503102,148.1408922,159.7297821
Synpcc7942_1432,ribA,0.064166371,0.181355579,28,20,35.70000645,0.588672571,1,26.77966102,20.13829083,437.8077428,0.161523363,0.425151345,27.38983051,20.08065131,407.4181301,36.39624667,0.089333891,391.8035411,303.4057422,344.0305469,393.9227136,365.0165044,456.3266498,448.7283768,376.69211,454.5533544,410.7446651,431.6239946,469.8126301,408.6947823,399.4751602,324.6562708,377.5035533,451.2466584,380.3118834,413.7765349,398.4971043
Synpcc7942_1624,ribC,1,1,20,2,8.05790547,0.999853523,1,22.89855072,20.1598873,218.1315678,0.999999989,1,21.44927536,21.23907398,209.9928415,10.94059565,0.052099851,199.2401928,246.4430814,169.3367779,208.0817553,184.5011307,241.9748056,193.6178551,238.4581574,200.4320572,231.5824323,215.4663366,210.2089993,190.1452045,246.3975441,155.84065,225.7253757,204.6085328,191.7484509,212.4393771,217.7108468
Synpcc7942_0203,ribD,1,1,24,14,15.38400481,0.999433587,1,23.68308351,12.01002274,141.1041653,0.99999984,1,23.84154176,12.99897258,138.264946,15.73144506,0.113777537,99.01890515,157.2537551,96.76560688,202.8024105,110.7489664,144.923355,160.3847074,151.070504,102.753018,137.3962987,119.748618,123.9433201,134.6550823,129.4683426,109.5206118,170.0514557,116.3832631,246.1476974,122.2235305,168.1430133
Synpcc7942_2244,ribH,0.191227213,0.414769825,24,0,548.6411576,0.679557965,1,22.43407708,0.427395648,3853.716465,0.395126637,0.848891567,23.21703854,0.221155994,3613.229392,452.4684344,0.125225494,3781.074884,4788.408796,2838.838431,3047.760689,2816.163473,3515.250178,3316.480156,3693.15768,3759.346882,4124.805257,3350.588172,4152.624206,3489.297479,4291.015963,2861.70436,3329.96483,2706.049769,4341.785131,3278.793349,3538.744821
Synpcc7942_0261,rimI,0.961527498,1,24,22,20.0388494,0.972629928,1,21.55945419,20.76669836,229.518664,0.997854299,1,22.7797271,21.41175875,216.5288602,22.85891095,0.105569812,171.4496831,305.6170786,136.0429483,195.2246625,196.5784511,200.9135907,210.0201984,224.2407694,201.5127679,259.3768191,189.5466156,266.2026748,197.9733261,242.2996924,175.9052476,217.7626977,201.5857434,230.7325872,206.8187169,241.0481657
Synpcc7942_2259,rimM,0.587596282,1,24,20,55.74132691,0.668842938,1,20,0.229573056,593.0325392,0.760049635,1,22,20.29293185,561.0852319,37.16957471,0.066245862,482.6765148,586.5482364,440.5819839,488.9086678,484.3515334,565.017061,541.1869074,629.3294282,548.7637973,608.5932336,591.1924587,630.2431293,485.6004615,566.3755744,522.4031148,575.55226,534.2962498,706.5003028,530.733438,637.1724577
Synpcc7942_1374,rluA,1,1,24,2,9.120951809,1,1,28,4.000041217,170.1744592,1,1,26,2.940495327,160.3545542,2.396888086,0.014947428,156.3541769,191.1090027,139.2466978,168.3021185,136.9625092,198.1778779,164.6327332,144.0030607,152.6935291,158.8982967,149.0695162,189.193679,130.1791753,160.8156862,136.9651646,192.0468778,136.0143418,202.800108,123.4975919,177.2169501
Synpcc7942_1124,rnb,0.01827761,0.070889795,24,14,53.27930162,0.212138929,0.733317725,21.55945419,16.00097468,715.7513692,0.025406973,0.097319421,22.7797271,15.09740489,656.1738378,90.02145468,0.137191472,532.0814073,536.1324287,516.6067203,621.881716,745.9092551,844.7273569,649.0624228,687.4851168,578.0153324,788.7677712,569.4128913,678.846156,576.9826256,607.7504231,545.2150004,704.2696074,773.9979949,892.7882994,609.9826592,741.4912125
Synpcc7942_1646,rnc,0.000382986,0.003990109,28,10,436.3338045,0.012823822,0.287325741,23.58208955,11.95483967,2016.655966,6.49E-05,0.000913668,25.79104478,11.14287376,1598.105261,639.4607396,0.400136809,1193.033053,1615.031773,2249.717103,2387.523036,2598.896035,2148.874609,1377.737881,1112.815239,1025.985295,1143.420038,1089.912466,1113.575066,1063.457601,1591.523957,2485.676016,2212.640015,2667.409911,2070.873057,1640.138261,1544.888758
Synpcc7942_0678,rnd,0.010503636,0.045485311,28,20,69.95574829,0.12449659,0.569891117,25.19362187,20.15887053,529.0911763,0.009989935,0.044981805,26.59681093,20.13968258,467.2325501,71.16306785,0.152307599,458.0888317,383.5848755,327.3119316,404.5814634,434.4832971,436.7341702,477.949102,557.0211997,447.5641119,562.3037928,581.5529415,511.3135132,474.6831288,412.4599056,376.7569744,400.8190737,427.9834796,463.7925847,396.357636,526.3084333
Synpcc7942_0878,rne,0.000806317,0.006626167,24,14,173.0468211,0.052540807,0.37153097,22.71047228,12.78181186,814.6855279,0.000468941,0.003841001,23.35523614,13.38429143,720.2123341,187.3965399,0.260196238,475.9040762,563.9902373,587.1394688,927.1673069,850.1389154,1025.465701,745.7084373,755.1455957,518.5766748,745.5375551,505.2993646,660.9481605,513.0793667,682.1019768,666.3573235,972.7975223,898.3417144,1088.170931,785.5947667,826.867307
Synpcc7942_2183,rnhA,1,1,24,16,16.38432633,0.998682195,1,20.44362292,16.2645042,200.6168769,0.999999131,1,22.22181146,16.24686676,189.9910933,13.42529784,0.070662775,165.0047828,214.2908922,160.1656953,187.1628825,192.771695,220.8661047,181.9177927,206.5869264,188.7343266,223.9794265,162.9947415,197.7662371,150.2660495,220.2340934,148.9288546,179.0118339,195.6774751,232.4757496,163.3445016,209.286996
Synpcc7942_1615,rnpA,1,1,20,0,72.93691964,0.999213169,1,22.25352113,19.4347127,1176.233711,0.99999969,1,21.12676056,19.78871859,1118.842707,73.13821555,0.065369524,1029.864844,1243.538497,912.3378558,1091.045526,1057.813972,1335.747116,995.8948698,1306.303135,974.9588682,1302.809843,1105.243198,1257.363379,1032.384324,1115.491523,786.2440391,1086.142363,1078.88618,1325.946399,1069.457916,1201.436494
Synpcc7942_1431,rot,0.001150303,0.008302183,24,14,403.3927712,0.048406294,0.361681288,22.34343434,13.04292314,3058.076146,0.000601134,0.00459148,23.17171717,13.52163308,2880.404959,499.7772246,0.173509361,2318.672971,2114.649521,2535.114007,3141.842257,3482.909276,3551.847024,3072.266312,2604.340744,2532.647163,2577.945526,2743.431208,2667.216116,2708.520486,2481.451688,3026.399926,3016.420421,3995.221271,3984.301967,3148.38666,2881.306578
Synpcc7942_1987,rpaC,1.27E-06,0.000121734,24,10,1141.903965,0.009480646,0.287325741,23.28421053,9.594906751,4388.735122,2.32E-07,2.59E-05,23.64210526,9.796632214,3749.365277,1119.456971,0.298572395,3533.619597,4216.283328,5280.198319,4892.275999,4532.534589,4418.968498,3637.379298,2813.200347,2709.137471,2794.944501,3110.650883,2784.193551,3970.158547,4258.62064,5630.905138,4519.052061,4538.180813,3794.728653,3734.200191,3437.930161
Synpcc7942_0633,rpl1,0.030852159,0.104519558,24,16,588.3278135,0.155565555,0.642706777,23.38266385,15.48275341,5241.4692,0.030425376,0.112402355,23.69133192,15.74067912,4787.633573,523.9978742,0.109448199,4162.046349,3130.9806,4214.35537,4712.869609,5869.673167,5483.367962,4969.946895,5392.132077,4497.876666,4865.327856,4470.298102,4972.367217,4945.786265,4151.886985,4435.352011,4916.532383,5493.541325,4725.717491,5627.521127,4868.314293
Synpcc7942_0632,rpl10,1,1,24,16,511.5127808,0.942644625,1,23.88768898,16.02398467,8072.275734,0.9983228,1,23.94384449,16.01210854,7651.996299,475.8028567,0.062180226,8010.000897,5073.927511,7211.675677,7052.105803,9170.470276,8204.151313,8016.539311,7801.525577,7722.295112,7534.901568,7339.275995,7463.149915,8056.613928,7620.400238,7208.630268,7412.77898,9318.645721,6516.583094,8845.07037,7462.011585
Synpcc7942_0634,rpl11,0.493766276,0.890280975,24,14,90.12763269,0.576754026,1,23.88768898,14.23557468,4416.01009,0.642476714,1,23.94384449,14.11814124,4087.399249,406.6259801,0.099482814,4060.209258,2522.685428,3938.281901,4064.112278,5265.309831,4586.085757,4051.443744,4193.834841,4107.696769,3988.354421,4037.634691,4281.344269,4346.173673,3332.761187,3738.903805,4064.679363,4780.49709,4314.520234,4773.558856,3965.899279
Synpcc7942_0631,rpl12,0.493766276,0.890280975,24,14,389.3656792,0.713523487,1,22.52545825,14.63904565,5051.713629,0.719859227,1,23.26272912,14.34405757,4784.427788,395.0337027,0.082566551,4634.962057,3978.542219,3971.69596,4879.801426,5144.582336,5774.732815,4584.904077,5639.722015,4081.872033,4959.238783,3977.320374,5285.712987,4319.280085,5052.94737,4089.889731,5229.354381,4935.829806,5529.217944,4903.977486,5280.128226
Synpcc7942_2206,rpl13,0.01827761,0.070889795,24,14,262.0685308,0.175938599,0.667815719,21.3926499,16.1736872,4117.239065,0.021673099,0.08525437,22.69632495,15.19941992,3849.647773,379.6582857,0.098621564,3196.875376,2337.630969,3118.345783,3704.623307,4435.944592,4444.482067,3865.081957,4078.985362,3622.734706,4005.950202,3632.654647,4121.710999,4003.906457,3403.829391,3919.979681,4254.436658,4718.44073,4094.186408,4315.406262,4018.614906
Synpcc7942_2222,rpl14,0.030852159,0.104519558,24,14,586.0904955,0.319951674,0.919630534,22.25352113,14.11882943,5004.583969,0.055457722,0.182176422,23.12676056,14.08173489,4571.952484,511.3520658,0.111845446,3874.964171,2665.253905,4169.630508,5037.165311,5384.290509,5293.460938,4712.496768,5237.940979,4246.095349,4460.058472,4268.624541,4994.687637,4610.99473,4238.508861,4303.350406,4998.197527,5524.768895,4439.962244,5009.747172,4783.484928
Synpcc7942_2215,rpl15,0.064166371,0.181355579,24,12,376.6922074,0.393491703,1,22.99376299,12.69952664,4048.619645,0.118139041,0.32944155,23.4968815,12.36292065,3904.30955,360.3200573,0.092287779,3517.385554,3333.846787,3351.046914,4303.690176,4747.281237,4421.250494,3670.65517,4029.830426,3173.63008,3866.323077,3476.828841,3999.486555,3825.29866,4193.945255,3772.292979,4039.468766,4643.746804,4168.520797,4247.268462,4265.536043
Synpcc7942_2225,rpl16,0.039652498,0.127894715,24,14,464.4301304,0.249724632,0.800275848,22.80412371,14.73634556,6369.338839,0.055600862,0.182405988,23.40206186,14.38697218,5972.183366,626.9201021,0.104973351,5834.76859,3679.987115,5619.473388,5817.641443,6909.815588,6524.535293,6612.381945,6245.01227,5808.294849,5666.762201,5720.653046,5889.427043,6385.705336,5285.923758,5479.461866,5988.699961,7434.053194,6274.128909,7220.966072,5930.258437
Synpcc7942_2208,rpl17,0.125826047,0.302128117,20,14,614.4087766,0.384284381,1,20,14.02557661,5962.96124,0.194825167,0.49300271,20,14.0127883,5651.521997,575.9783131,0.10191561,4309.556409,4110.964539,4840.759757,6004.371389,6596.247943,6475.381347,5767.100007,6136.94086,5071.859503,5205.492498,5459.93016,5940.980233,6304.862762,5337.998822,5873.360449,6439.705542,6865.753628,4984.371224,6338.276309,4966.526554
Synpcc7942_2217,rpl18,0.064166371,0.181355579,24,14,816.5965304,0.24562823,0.795337183,22.16432866,14.02827606,4744.472565,0.081172866,0.2467893,23.08216433,14.03689484,4214.942755,696.427481,0.165228218,3327.145455,2463.050682,3262.344129,4856.444645,5441.938076,5363.657689,4252.956233,4973.309822,3207.848363,4518.232631,3720.429308,4747.446342,4086.255842,3653.507585,3625.869283,4904.231522,5319.162286,4642.581473,4599.497171,4457.440903
Synpcc7942_2541,rpl19,0.005842913,0.028360337,24,0,374.4814,0.089460936,0.469603788,22.80412371,0.953191391,5476.91007,0.004472578,0.022727999,23.40206186,0.489092328,5140.356712,485.0337638,0.094357997,5087.362939,6162.035216,5003.491838,4605.102958,4979.877664,4888.741083,5124.216592,4913.195285,4935.07664,5514.946832,5541.428006,5619.459007,5206.653781,5881.617837,4541.054797,4663.646031,4541.37717,4470.433621,5149.864774,4665.78704
Synpcc7942_2229,rpl2,0.101156161,0.253910122,24,14,578.4726825,0.267500676,0.832595855,22.80412371,16.02904392,4585.709558,0.124736069,0.345103123,23.40206186,15.05026903,4200.258572,541.7512072,0.128980442,3449.402511,2962.837106,3230.39258,4356.824477,4664.183324,5150.262566,4373.811135,4976.883239,3492.60664,4438.989527,3684.912912,4772.719228,3848.576037,4003.331815,3243.988279,4729.887497,4591.221187,5186.249065,4309.151113,5026.624867
Synpcc7942_1277,rpl20,0.284044956,0.575017839,28,14,129.2973041,0.829810545,1,22.52545825,15.76876537,2749.779528,0.57633763,1,25.26272912,15.15816716,2674.473418,229.4923154,0.085808411,2745.927146,1921.181089,2288.355688,2771.614272,2719.160803,3042.859483,2524.254677,2864.341526,2513.246927,2680.206522,2481.290478,2882.824593,2333.688731,2476.638642,2214.108996,2699.017222,2580.175046,4111.253964,2814.407164,2946.151459
Synpcc7942_1219,rpl21,0.005842913,0.028360337,24,12,324.468794,0.197097983,0.706395575,23.18658281,12.06967857,4337.806202,0.008944198,0.040864319,23.5932914,12.03901736,4161.361969,342.858419,0.082390915,4182.788157,3714.799553,4291.946593,4331.298893,4875.799095,4370.689955,4518.633762,4036.97212,4095.516782,3375.159235,3905.999003,3932.062828,4253.835277,4160.1662,4245.60286,4218.808385,4790.903961,4284.365892,4617.659965,3998.778268
Synpcc7942_2227,rpl22,0.030852159,0.104519558,24,16,656.4943918,0.094814638,0.485778702,22.80412371,15.53240748,5213.857695,0.019992176,0.079521596,23.40206186,15.77052566,4728.072735,645.2583561,0.136473864,4301.963262,2796.077446,4186.800889,4263.094618,5992.492897,5455.714225,5232.554662,5228.995434,4321.362367,4612.499889,4599.70537,4731.123548,4732.465656,3889.521304,4424.127964,4644.076215,5771.595056,5091.837317,5850.845855,4637.441147
Synpcc7942_2230,rpl23,0.023834236,0.085761917,24,14,348.75328,0.239719776,0.788651596,21.98807157,14.20182118,4995.943838,0.035223485,0.126196369,22.99403579,14.13237423,4777.749379,391.0751695,0.081853429,4575.826108,3616.76128,4350.44391,4783.686144,5518.471336,5235.303291,5198.438391,4714.462855,4495.911783,4485.540391,4413.317886,5108.426496,4567.405276,4503.548029,4602.073579,5266.492898,5714.649595,4923.499007,5402.225022,4679.608628
Synpcc7942_2221,rpl24,1,1,24,14,336.7519869,0.976862118,1,23.48195329,14.89984533,5283.790545,0.99973023,1,23.74097665,14.45655236,4926.69602,356.8848461,0.072438982,4888.258111,3315.267597,4581.682023,4866.505017,6023.946178,5216.412283,5703.261026,5063.801928,4911.918016,4428.336381,5178.146232,4821.49047,5477.374768,4379.342069,4802.011,4910.713596,6076.531748,3944.207198,5833.673574,4599.006511
Synpcc7942_1220,rpl27,0.030852159,0.104519558,24,12,439.6914487,0.166029489,0.661033192,22.0758483,12.38751536,4253.695164,0.032138447,0.117338317,23.03792415,12.22316559,4019.29529,448.44048,0.111571917,3078.134023,4007.46124,3866.481705,4631.05363,4607.85514,4596.583848,3979.8312,4326.744746,3372.820797,3706.701916,3465.492935,4202.202374,3635.684814,4398.366176,4084.677079,4366.39747,4251.125651,4829.627024,3973.472544,4138.040346
Synpcc7942_0042,rpl28,0.030852159,0.104519558,24,22,404.2951602,0.220662466,0.752670603,21.72888016,20.0163518,4471.240086,0.040777152,0.141020984,22.86444008,21.01074219,4039.000936,585.067444,0.144854496,4458.753606,4224.905498,3324.600208,3691.60188,3553.568283,4042.451241,3436.308602,4623.677186,4856.573238,4552.659293,4218.735556,4757.453781,3326.355714,3841.506741,2699.427199,3932.727282,3353.927071,4371.854561,4236.893654,3747.516515
Synpcc7942_2224,rpl29,0.101156161,0.253910122,24,14,685.4561461,0.359167967,0.981699493,22.43407708,14.18900802,6631.367063,0.156774803,0.414013891,23.21703854,14.11374229,6164.258627,588.9240882,0.095538511,5543.710531,4543.434907,5387.592315,6493.936603,7063.644621,7316.661523,6423.826872,6880.487646,5552.587757,5973.999424,5573.658326,6822.764523,6093.546892,5870.073129,5245.700654,6929.00419,7026.499341,6413.66785,6833.19329,6230.9434
