SAMPLE2,SAMPLE6
YKL063C,YLL062C
YKL065C,YLR002C
YKL065W-A,YLR004C
YKL066W,YLR005W
YKL067W,YLR007W
YKL068W,YLR008C
YKL068W-A,YLR009W
YKL069W,YLR010C
YKL072W,YLR012C
YKL073W,YLR015W
YKL074C,YLR016C
YKL075C,YLR017W
YKL076C,YLR018C
YKL077W,YLR020C
YKL078W,YLR022C
YKL079W,YLR023C
YKL080W,YLR024C
YKL081W,YLR026C
YKL082C,YLR027C
YKL085W,YLR028C
YKL086W,YLR029C
YKL087C,YLR030W
YKL088W,YLR031W
YKL089W,YLR032W
YKL090W,YLR033W
YKL091C,YLR034C
YKL092C,YLR035C
YKL093W,YLR038C
YKL094W,YLR040C
YKL095W,YLR041W
YKL096C-B,YLR042C
YKL096W,YLR044C
YKL096W-A,YLR045C
YKL098W,YLR046C
YKL099C,YLR048W
YKL100C,YLR052W
YKL101W,YLR054C
YKL104C,YLR055C
YKL106W,YLR056W
YKL107W,YLR058C
YKL108W,YLR059C
YKL109W,YLR060W
YKL110C,YLR061W
YKL113C,YLR063W
YKL114C,YLR064W
YKL116C,YLR065C
YKL117W,YLR067C
YKL120W,YLR069C
YKL122C,YLR070C
YKL123W,YLR071C
YKL124W,YLR073C
YKL126W,YLR074C
YKL127W,YLR075W
YKL128C,YLR079W
YKL130C,YLR080W
YKL134C,YLR081W
YKL136W,YLR083C
YKL137W,YLR084C
YKL138C,YLR089C
YKL138C-A,YLR090W
YKL139W,YLR091W
YKL141W,YLR092W
YKL142W,YLR093C
YKL143W,YLR094C
YKL144C,YLR096W
YKL145W,YLR099C
YKL146W,YLR099W-A
YKL148C,YLR100W
YKL149C,YLR102C
YKL150W,YLR103C
YKL151C,YLR104W
YKL154W,YLR105C
YKL155C,YLR106C
YKL156W,YLR107W
YKL159C,YLR108C
YKL163W,YLR109W
YKL164C,YLR110C
YKL165C,YLR111W
YKL165C-A,YLR112W
YKL166C,YLR113W
YKL167C,YLR116W
YKL170W,YLR118C
YKL171W,YLR119W
YKL172W,YLR120C
YKL173W,YLR121C
YKL174C,YLR122C
YKL175W,YLR125W
YKL176C,YLR127C
YKL178C,YLR128W
YKL180W,YLR130C
YKL181W,YLR131C
YKL182W,YLR132C
YKL183W,YLR133W
YKL184W,YLR134W
YKL185W,YLR136C
YKL186C,YLR138W
YKL187C,YLR139C
YKL188C,YLR141W
YKL189W,YLR142W
YKL191W,YLR143W
YKL192C,YLR144C
YKL193C,YLR145W
YKL194C,YLR146C
YKL195W,YLR149C
YKL196C,YLR150W
YKL205W,YLR151C
YKL207W,YLR153C
YKL208W,YLR154C
YKL209C,YLR154W-E
YKL210W,YLR163C
YKL211C,YLR164W
YKL212W,YLR167W
YKL216W,YLR168C
YKL217W,YLR173W
YKL218C,YLR174W
YKL220C,YLR175W
YKL221W,YLR176C
YKR005C,YLR178C
YKR006C,YLR180W
YKR007W,YLR181C
YKR008W,YLR182W
YKR009C,YLR183C
YKR013W,YLR185W
YKR014C,YLR186W
YKR015C,YLR187W
YKR016W,YLR188W
YKR018C,YLR190W
YKR019C,YLR191W
YKR022C,YLR193C
YKR023W,YLR194C
YKR024C,YLR195C
YKR025W,YLR196W
YKR026C,YLR197W
YKR027W,YLR199C
YKR028W,YLR202C
YKR030W,YLR203C
YKR034W,YLR204W
YKR035W-A,YLR205C
YKR036C,YLR209C
YKR037C,YLR210W
YKR038C,YLR211C
YKR039W,YLR212C
YKR041W,YLR214W
YKR042W,YLR215C
YKR043C,YLR216C
YKR044W,YLR219W
YKR045C,YLR220W
YKR046C,YLR222C
YKR047W,YLR223C
YKR048C,YLR224W
YKR049C,YLR226W
YKR051W,YLR228C
YKR052C,YLR229C
YKR053C,YLR237W
YKR056W,YLR239C
YKR057W,YLR242C
YKR058W,YLR244C
YKR059W,YLR246W
YKR060W,YLR248W
YKR061W,YLR249W
YKR062W,YLR251W
YKR063C,YLR252W
YKR065C,YLR253W
YKR066C,YLR254C
YKR067W,YLR256W
YKR068C,YLR257W
YKR069W,YLR258W
YKR070W,YLR259C
YKR071C,YLR260W
YKR072C,YLR263W
YKR075C,YLR265C
YKR076W,YLR267W
YKR077W,YLR268W
YKR079C,YLR270W
YKR080W,YLR272C
YKR081C,YLR273C
YKR082W,YLR274W
YKR084C,YLR276C
YKR085C,YLR277C
YKR086W,YLR284C
YKR087C,YLR285C-A
YKR088C,YLR285W
YKR090W,YLR286C
YKR092C,YLR287C
YKR093W,YLR287C-A
YKR094C,YLR288C
YKR097W,YLR289W
YKR098C,YLR291C
YKR099W,YLR292C
YKR100C,YLR293C
YKR102W,YLR294C
YLL001W,YLR295C
YLL004W,YLR296W
YLL005C,YLR297W
YLL008W,YLR298C
YLL009C,YLR300W
YLL010C,YLR301W
YLL011W,YLR303W
YLL012W,YLR306W
YLL013C,YLR307W
YLL014W,YLR309C
YLL018C,YLR310C
YLL018C-A,YLR311C
YLL021W,YLR312C
YLL022C,YLR312W-A
YLL023C,YLR314C
YLL024C,YLR316C
YLL026W,YLR318W
YLL027W,YLR323C
YLL028W,YLR324W
YLL031C,YLR325C
YLL033W,YLR326W
YLL034C,YLR327C
YLL035W,YLR328W
YLL036C,YLR330W
YLL038C,YLR331C
YLL039C,YLR332W
YLL040C,YLR333C
YLL041C,YLR335W
YLL043W,YLR336C
YLL045C,YLR338W
YLL048C,YLR340W
YLL050C,YLR342W
YLL051C,YLR342W-A
YLL052C,YLR343W
YLL053C,YLR344W
YLL054C,YLR345W
YLL055W,YLR346C
YLL056C,YLR347C
YLL057C,YLR348C
YLL058W,YLR350W
YLL060C,YLR352W
YLL061W,YLR353W
YLL062C,YLR355C
YLR002C,YLR356W
YLR003C,YLR357W
YLR004C,YLR359W
YLR005W,YLR362W
YLR007W,YLR364W
YLR008C,YLR366W
YLR009W,YLR367W
YLR010C,YLR368W
YLR014C,YLR370C
YLR015W,YLR372W
YLR016C,YLR373C
YLR017W,YLR374C
YLR018C,YLR375W
YLR019W,YLR376C
YLR020C,YLR377C
YLR022C,YLR380W
YLR023C,YLR382C
YLR026C,YLR383W
YLR027C,YLR386W
YLR028C,YLR387C
YLR029C,YLR390W
YLR032W,YLR390W-A
YLR033W,YLR393W
YLR035C,YLR394W
YLR036C,YLR397C
YLR039C,YLR398C
YLR040C,YLR399C
YLR041W,YLR401C
YLR042C,YLR402W
YLR043C,YLR403W
YLR044C,YLR405W
YLR045C,YLR406C
YLR048W,YLR407W
YLR049C,YLR409C
YLR050C,YLR411W
YLR051C,YLR412W
YLR052W,YLR413W
YLR055C,YLR414C
YLR056W,YLR420W
YLR057W,YLR426W
YLR058C,YLR429W
YLR060W,YLR431C
YLR061W,YLR432W
YLR063W,YLR433C
YLR064W,YLR434C
YLR065C,YLR435W
YLR066W,YLR436C
YLR067C,YLR437C
YLR068W,YLR438C-A
YLR069C,YLR439W
YLR070C,YLR440C
YLR071C,YLR441C
YLR073C,YLR443W
YLR074C,YLR446W
YLR075W,YLR447C
YLR077W,YLR448W
YLR078C,YLR449W
YLR079W,YLR453C
YLR081W,YLR454W
YLR083C,YLR455W
YLR084C,YLR457C
YLR085C,YLR459W
YLR089C,YLR460C
YLR090W,YML002W
YLR091W,YML003W
YLR092W,YML004C
YLR093C,YML006C
YLR095C,YML007W
YLR096W,YML009C
YLR100W,YML011C
YLR102C,YML014W
YLR103C,YML016C
YLR104W,YML018C
YLR105C,YML019W
YLR106C,YML021C
YLR107W,YML022W
YLR108C,YML023C
YLR109W,YML024W
YLR112W,YML025C
YLR113W,YML026C
YLR115W,YML027W
YLR116W,YML030W
YLR117C,YML031W
YLR121C,YML032C
YLR126C,YML034W
YLR129W,YML035C
YLR130C,YML036W
YLR131C,YML038C
YLR132C,YML042W
YLR134W,YML043C
YLR135W,YML046W
YLR137W,YML047C
YLR138W,YML048W
YLR139C,YML050W
YLR142W,YML051W
YLR143W,YML052W
YLR144C,YML053C
YLR145W,YML054C
YLR146C,YML055W
YLR147C,YML056C
YLR149C,YML058W
YLR150W,YML059C
YLR151C,YML060W
YLR152C,YML061C
YLR163C,YML063W
YLR164W,YML064C
YLR165C,YML067C
YLR166C,YML069W
YLR167W,YML073C
YLR168C,YML074C
YLR172C,YML077W
YLR173W,YML081C-A
YLR174W,YML082W
YLR175W,YML083C
YLR176C,YML085C
YLR177W,YML086C
YLR178C,YML087C
YLR179C,YML088W
YLR180W,YML091C
YLR182W,YML093W
YLR183C,YML094W
YLR185W,YML096W
YLR186W,YML098W
YLR187W,YML099C
YLR188W,YML101C
YLR190W,YML102W
YLR191W,YML104C
YLR192C,YML105C
YLR193C,YML106W
YLR194C,YML108W
YLR195C,YML109W
YLR196W,YML112W
YLR197W,YML113W
YLR198C,YML115C
YLR199C,YML116W
YLR200W,YML118W
YLR201C,YML119W
YLR202C,YML120C
YLR203C,YML121W
YLR204W,YML124C
YLR205C,YML125C
YLR206W,YML126C
YLR209C,YML127W
YLR212C,YML128C
YLR213C,YML129C
YLR214W,YML130C
YLR215C,YML131W
YLR216C,YMR001C
YLR218C,YMR002W
YLR219W,YMR003W
YLR221C,YMR005W
YLR222C,YMR006C
YLR223C,YMR008C
YLR224W,YMR009W
YLR226W,YMR010W
YLR227C,YMR012W
YLR228C,YMR013C
YLR229C,YMR013C-A
YLR233C,YMR014W
YLR237W,YMR015C
YLR239C,YMR016C
YLR243W,YMR017W
YLR244C,YMR018W
YLR248W,YMR020W
YLR249W,YMR021C
YLR251W,YMR022W
YLR252W,YMR023C
YLR253W,YMR024W
YLR254C,YMR030W
YLR257W,YMR030W-A
YLR258W,YMR031C
YLR259C,YMR032W
YLR260W,YMR033W
YLR261C,YMR034C
YLR262C,YMR036C
YLR262C-A,YMR038C
YLR263W,YMR039C
YLR264W,YMR040W
YLR270W,YMR041C
YLR272C,YMR042W
YLR273C,YMR045C
YLR274W,YMR046C
YLR275W,YMR047C
YLR276C,YMR048W
YLR277C,YMR049C
YLR278C,YMR053C
YLR280C,YMR054W
YLR281C,YMR056C
YLR284C,YMR058W
YLR285W,YMR059W
YLR286C,YMR060C
YLR287C,YMR062C
YLR287C-A,YMR064W
YLR288C,YMR066W
YLR289W,YMR069W
YLR290C,YMR073C
YLR291C,YMR075C-A
YLR292C,YMR075W
YLR293C,YMR076C
YLR294C,YMR078C
YLR295C,YMR079W
YLR296W,YMR084W
YLR298C,YMR085W
YLR300W,YMR088C
YLR301W,YMR089C
YLR303W,YMR090W
YLR304C,YMR091C
YLR305C,YMR093W
YLR308W,YMR094W
YLR311C,YMR095C
YLR312C,YMR096W
YLR312W-A,YMR097C
YLR313C,YMR098C
YLR314C,YMR100W
YLR316C,YMR101C
YLR318W,YMR103C
YLR319C,YMR104C
YLR320W,YMR107W
YLR321C,YMR108W
YLR323C,YMR110C
YLR324W,YMR111C
YLR325C,YMR113W
YLR326W,YMR114C
YLR327C,YMR115W
YLR328W,YMR116C
YLR329W,YMR117C
YLR331C,YMR118C
YLR332W,YMR119W
YLR333C,YMR120C
YLR335W,YMR121C
YLR336C,YMR122W-A
YLR340W,YMR127C
YLR342W,YMR128W
YLR342W-A,YMR129W
YLR343W,YMR131C
YLR344W,YMR132C
YLR345W,YMR134W
YLR347C,YMR136W
YLR348C,YMR137C
YLR351C,YMR138W
YLR352W,YMR139W
YLR354C,YMR140W
YLR355C,YMR142C
YLR356W,YMR143W
YLR357W,YMR144W
YLR359W,YMR145C
YLR363W-A,YMR146C
YLR364W,YMR147W
YLR367W,YMR148W
YLR368W,YMR149W
YLR370C,YMR152W
YLR372W,YMR154C
YLR373C,YMR157C
YLR375W,YMR158C-A
YLR380W,YMR158W
YLR381W,YMR159C
YLR382C,YMR160W
YLR383W,YMR161W
YLR384C,YMR164C
YLR385C,YMR165C
YLR386W,YMR166C
YLR388W,YMR169C
YLR389C,YMR170C
YLR390W,YMR171C
YLR393W,YMR173W
YLR394W,YMR173W-A
YLR397C,YMR174C
YLR398C,YMR175W
YLR401C,YMR175W-A
YLR403W,YMR177W
YLR405W,YMR179W
YLR406C,YMR180C
YLR407W,YMR181C
YLR409C,YMR182W-A
YLR410W,YMR183C
YLR411W,YMR186W
YLR412W,YMR187C
YLR413W,YMR188C
YLR414C,YMR189W
YLR418C,YMR190C
YLR419W,YMR191W
YLR420W,YMR193W
YLR429W,YMR194C-B
YLR430W,YMR194W
YLR431C,YMR196W
YLR432W,YMR197C
YLR435W,YMR198W
YLR438W,YMR199W
YLR439W,YMR200W
YLR440C,YMR201C
YLR441C,YMR202W
YLR443W,YMR203W
YLR446W,YMR205C
YLR447C,YMR206W
YLR448W,YMR209C
YLR449W,YMR210W
YLR450W,YMR211W
YLR451W,YMR214W
YLR452C,YMR215W
YLR453C,YMR216C
YLR457C,YMR217W
YLR459W,YMR220W
YLR466C-B,YMR221C
YML004C,YMR222C
YML005W,YMR223W
YML006C,YMR225C
YML007W,YMR228W
YML008C,YMR230W
YML009C,YMR231W
YML009W-B,YMR232W
YML010W,YMR235C
YML011C,YMR236W
YML012W,YMR237W
YML014W,YMR239C
YML015C,YMR240C
YML016C,YMR241W
YML017W,YMR242C
YML018C,YMR243C
YML019W,YMR244C-A
YML021C,YMR244W
YML022W,YMR246W
YML023C,YMR250W
YML024W,YMR251W
YML025C,YMR251W-A
YML026C,YMR252C
YML027W,YMR253C
YML028W,YMR255W
YML030W,YMR256C
YML031W,YMR257C
YML035C,YMR258C
YML036W,YMR260C
YML037C,YMR263W
YML038C,YMR267W
YML041C,YMR268C
YML042W,YMR270C
YML043C,YMR271C
YML046W,YMR272C
YML047C,YMR274C
YML048W,YMR275C
YML050W,YMR277W
YML051W,YMR279C
YML052W,YMR281W
YML054C,YMR282C
YML055W,YMR283C
YML056C,YMR284W
YML059C,YMR285C
YML060W,YMR286W
YML061C,YMR287C
YML062C,YMR288W
YML063W,YMR290C
YML064C,YMR291W
YML067C,YMR292W
YML069W,YMR293C
YML071C,YMR294W
YML072C,YMR295C
YML073C,YMR296C
YML074C,YMR297W
YML075C,YMR298W
YML076C,YMR299C
YML077W,YMR300C
YML078W,YMR301C
YML080W,YMR302C
YML081C-A,YMR303C
YML081W,YMR304C-A
YML082W,YMR304W
YML085C,YMR305C
YML086C,YMR306W
YML087C,YMR307W
YML088W,YMR308C
YML091C,YMR309C
YML092C,YMR310C
YML093W,YMR312W
YML094W,YMR317W
YML096W,YMR318C
YML097C,YMR319C
YML098W,YMR320W
YML099C,YMR322C
YML100W,YMR323W
YML101C,YMR325W
YML102W,YNL001W
YML103C,YNL002C
YML105C,YNL003C
YML106W,YNL004W
YML108W,YNL005C
YML109W,YNL007C
YML110C,YNL008C
YML111W,YNL009W
YML112W,YNL010W
YML113W,YNL014W
YML114C,YNL015W
YML115C,YNL016W
YML116W,YNL020C
YML116W-A,YNL021W
YML119W,YNL022C
YML120C,YNL023C
YML121W,YNL024C
YML124C,YNL025C
YML125C,YNL026W
YML126C,YNL029C
YML127W,YNL030W
YML128C,YNL031C
YML129C,YNL032W
YML130C,YNL035C
YML131W,YNL036W
YMR001C,YNL037C
YMR002W,YNL039W
YMR003W,YNL040W
YMR005W,YNL042W
YMR006C,YNL044W
YMR007W,YNL046W
YMR009W,YNL049C
YMR010W,YNL050C
YMR012W,YNL052W
YMR013C,YNL055C
YMR013C-A,YNL057W
YMR014W,YNL058C
YMR015C,YNL059C
YMR016C,YNL061W
YMR017W,YNL062C
YMR018W,YNL064C
YMR019W,YNL065W
YMR020W,YNL066W
YMR021C,YNL067W
YMR023C,YNL067W-B
YMR024W,YNL069C
YMR026C,YNL070W
YMR028W,YNL071W
YMR030W,YNL072W
YMR030W-A,YNL073W
YMR031C,YNL074C
YMR032W,YNL075W
YMR033W,YNL077W
YMR034C,YNL078W
YMR035W,YNL079C
YMR036C,YNL080C
YMR038C,YNL081C
YMR039C,YNL083W
YMR040W,YNL086W
YMR041C,YNL087W
YMR042W,YNL090W
YMR043W,YNL092W
YMR044W,YNL093W
YMR048W,YNL094W
YMR049C,YNL095C
YMR052C-A,YNL096C
YMR052W,YNL097C
YMR053C,YNL098C
YMR054W,YNL099C
YMR055C,YNL100W
YMR056C,YNL102W
YMR058W,YNL104C
YMR059W,YNL108C
YMR060C,YNL109W
YMR064W,YNL110C
YMR065W,YNL112W
YMR066W,YNL113W
YMR067C,YNL115C
YMR068W,YNL116W
YMR069W,YNL118C
YMR070W,YNL119W
YMR072W,YNL121C
YMR075W,YNL122C
YMR076C,YNL123W
YMR078C,YNL124W
YMR079W,YNL125C
YMR080C,YNL126W
YMR081C,YNL128W
YMR083W,YNL129W
YMR084W,YNL131W
YMR085W,YNL132W
YMR087W,YNL133C
YMR088C,YNL134C
YMR089C,YNL135C
YMR090W,YNL137C
YMR091C,YNL138W
YMR093W,YNL140C
YMR095C,YNL141W
YMR096W,YNL142W
YMR097C,YNL144C
YMR098C,YNL146C-A
YMR100W,YNL148C
YMR103C,YNL149C
YMR104C,YNL152W
YMR105C,YNL154C
YMR107W,YNL157W
YMR108W,YNL160W
YMR110C,YNL162W
YMR111C,YNL162W-A
YMR112C,YNL164C
YMR113W,YNL165W
YMR114C,YNL166C
YMR116C,YNL169C
YMR118C,YNL173C
YMR120C,YNL175C
YMR121C,YNL177C
YMR122W-A,YNL178W
YMR123W,YNL179C
YMR124W,YNL180C
YMR127C,YNL181W
YMR128W,YNL182C
YMR129W,YNL183C
YMR130W,YNL184C
YMR131C,YNL185C
YMR132C,YNL186W
YMR133W,YNL187W
YMR134W,YNL188W
YMR136W,YNL189W
YMR138W,YNL190W
YMR139W,YNL192W
YMR142C,YNL194C
YMR143W,YNL195C
YMR144W,YNL196C
YMR145C,YNL197C
YMR146C,YNL200C
YMR147W,YNL202W
YMR148W,YNL203C
YMR149W,YNL206C
YMR152W,YNL207W
YMR153W,YNL208W
YMR155W,YNL209W
YMR157C,YNL211C
YMR158W,YNL212W
YMR161W,YNL213C
YMR166C,YNL216W
YMR167W,YNL217W
YMR168C,YNL218W
YMR169C,YNL220W
YMR170C,YNL221C
YMR171C,YNL222W
YMR172W,YNL223W
YMR174C,YNL225C
YMR175W,YNL229C
YMR175W-A,YNL230C
YMR177W,YNL231C
YMR179W,YNL233W
YMR180C,YNL236W
YMR181C,YNL238W
YMR182C,YNL239W
YMR182W-A,YNL240C
YMR183C,YNL243W
YMR185W,YNL244C
YMR186W,YNL245C
YMR187C,YNL246W
YMR188C,YNL247W
YMR189W,YNL248C
YMR191W,YNL249C
YMR192W,YNL250W
YMR193W,YNL252C
YMR194C-B,YNL254C
YMR194W,YNL255C
YMR195W,YNL257C
YMR196W,YNL258C
YMR197C,YNL260C
YMR199W,YNL261W
YMR200W,YNL262W
YMR202W,YNL263C
YMR203W,YNL264C
YMR206W,YNL268W
YMR207C,YNL269W
YMR208W,YNL270C
YMR210W,YNL271C
YMR211W,YNL272C
YMR212C,YNL273W
YMR213W,YNL277W
YMR214W,YNL277W-A
YMR215W,YNL279W
YMR216C,YNL280C
YMR217W,YNL281W
YMR218C,YNL282W
YMR220W,YNL283C
YMR221C,YNL284C
YMR223W,YNL287W
YMR225C,YNL288W
YMR227C,YNL289W
YMR228W,YNL290W
YMR229C,YNL291C
YMR230W,YNL292W
YMR231W,YNL295W
YMR233W,YNL298W
YMR234W,YNL299W
YMR235C,YNL300W
YMR236W,YNL301C
YMR239C,YNL302C
YMR240C,YNL304W
YMR241W,YNL305C
YMR242C,YNL306W
YMR243C,YNL307C
YMR244C-A,YNL309W
YMR244W,YNL310C
YMR246W,YNL312W
YMR247C,YNL313C
YMR250W,YNL314W
YMR251W,YNL315C
YMR251W-A,YNL316C
YMR257C,YNL318C
YMR258C,YNL319W
YMR259C,YNL320W
YMR260C,YNL321W
YMR261C,YNL322C
YMR262W,YNL323W
YMR263W,YNL325C
YMR264W,YNL326C
YMR265C,YNL327W
YMR266W,YNL328C
YMR267W,YNL329C
YMR268C,YNL330C
YMR269W,YNL331C
YMR270C,YNL332W
YMR271C,YNL333W
YMR272C,YNL334C
YMR273C,YNL335W
YMR274C,YNR001C
YMR275C,YNR002C
YMR276W,YNR003C
YMR277W,YNR006W
YMR278W,YNR007C
YMR279C,YNR008W
YMR281W,YNR009W
YMR282C,YNR012W
YMR283C,YNR013C
YMR285C,YNR014W
YMR286W,YNR015W
YMR287C,YNR016C
YMR288W,YNR017W
YMR290C,YNR018W
YMR291W,YNR020C
YMR292W,YNR021W
YMR293C,YNR022C
YMR295C,YNR023W
YMR296C,YNR027W
YMR297W,YNR028W
YMR300C,YNR029C
YMR301C,YNR031C
YMR302C,YNR032C-A
YMR303C,YNR032W
YMR304C-A,YNR033W
YMR305C,YNR034W
YMR306W,YNR035C
YMR307W,YNR036C
YMR308C,YNR037C
YMR309C,YNR038W
YMR310C,YNR039C
YMR312W,YNR040W
YMR315W,YNR041C
YMR316W,YNR043W
YMR318C,YNR044W
YMR319C,YNR045W
YMR322C,YNR048W
YMR323W,YNR050C
YMR325W,YNR052C
YMR326C,YNR053C
YNL001W,YNR054C
YNL002C,YNR056C
YNL003C,YNR058W
YNL004W,YNR060W
YNL005C,YNR062C
YNL007C,YNR064C
YNL008C,YNR067C
YNL009W,YNR068C
YNL010W,YNR069C
YNL011C,YNR075W
YNL012W,YOL001W
YNL014W,YOL002C
YNL016W,YOL004W
YNL021W,YOL005C
YNL022C,YOL007C
YNL023C,YOL010W
YNL026W,YOL011W
YNL029C,YOL012C
YNL030W,YOL015W
YNL031C,YOL017W
YNL032W,YOL020W
YNL035C,YOL022C
YNL036W,YOL023W
YNL037C,YOL025W
YNL038W,YOL026C
YNL039W,YOL027C
YNL040W,YOL028C
YNL042W,YOL029C
YNL044W,YOL030W
YNL045W,YOL031C
YNL046W,YOL032W
YNL047C,YOL033W
YNL048W,YOL038C-A
YNL049C,YOL039W
YNL050C,YOL040C
YNL053W,YOL041C
YNL055C,YOL042W
YNL056W,YOL044W
YNL057W,YOL045W
YNL058C,YOL048C
YNL061W,YOL052C
YNL062C,YOL052C-A
YNL064C,YOL053W
YNL065W,YOL054W
YNL066W,YOL055C
YNL067W,YOL056W
YNL068C,YOL057W
YNL069C,YOL058W
YNL070W,YOL059W
YNL071W,YOL061W
YNL072W,YOL062C
YNL073W,YOL064C
YNL074C,YOL065C
YNL075W,YOL069W
YNL076W,YOL070C
YNL078W,YOL076W
YNL080C,YOL077C
YNL081C,YOL078W
YNL082W,YOL080C
YNL083W,YOL081W
YNL085W,YOL082W
YNL087W,YOL083W
YNL088W,YOL084W
YNL090W,YOL087C
YNL091W,YOL089C
YNL094W,YOL090W
YNL095C,YOL091W
YNL096C,YOL092W
YNL097C,YOL093W
YNL098C,YOL094C
YNL099C,YOL095C
YNL100W,YOL096C
YNL101W,YOL098C
YNL102W,YOL099C
YNL103W,YOL100W
YNL104C,YOL101C
YNL107W,YOL103W
YNL108C,YOL103W-A
YNL109W,YOL103W-B
YNL110C,YOL104C
YNL111C,YOL109W
YNL112W,YOL110W
YNL113W,YOL111C
YNL115C,YOL112W
YNL116W,YOL113W
YNL119W,YOL114C
YNL121C,YOL116W
YNL122C,YOL119C
YNL123W,YOL120C
YNL124W,YOL121C
YNL125C,YOL123W
YNL126W,YOL124C
YNL128W,YOL125W
YNL129W,YOL127W
YNL131W,YOL128C
YNL132W,YOL131W
YNL135C,YOL136C
YNL136W,YOL139C
YNL137C,YOL140W
YNL138W,YOL142W
YNL139C,YOL144W
YNL140C,YOL146W
YNL141W,YOL147C
YNL142W,YOL151W
YNL145W,YOL152W
YNL146C-A,YOL154W
YNL148C,YOL155C
YNL149C,YOL157C
YNL151C,YOL158C
YNL152W,YOL159C
YNL153C,YOL162W
YNL154C,YOL163W
YNL155W,YOR001W
YNL158W,YOR004W
YNL160W,YOR005C
YNL161W,YOR006C
YNL162W,YOR007C
YNL162W-A,YOR008C
YNL163C,YOR008W-B
YNL164C,YOR011W
YNL166C,YOR012W
YNL167C,YOR013W
YNL169C,YOR016C
YNL173C,YOR017W
YNL175C,YOR018W
YNL177C,YOR019W
YNL178W,YOR020C
YNL180C,YOR020W-A
YNL181W,YOR021C
YNL182C,YOR025W
YNL183C,YOR026W
YNL184C,YOR027W
YNL185C,YOR028C
YNL186W,YOR031W
YNL187W,YOR032C
YNL188W,YOR032W-A
YNL189W,YOR033C
YNL190W,YOR034C
YNL191W,YOR034C-A
YNL192W,YOR036W
YNL193W,YOR037W
YNL194C,YOR038C
YNL195C,YOR039W
YNL199C,YOR040W
YNL200C,YOR043W
YNL201C,YOR044W
YNL202W,YOR045W
YNL203C,YOR046C
YNL204C,YOR049C
YNL205C,YOR054C
YNL206C,YOR056C
YNL207W,YOR061W
YNL208W,YOR062C
YNL209W,YOR063W
YNL213C,YOR065W
YNL217W,YOR067C
YNL218W,YOR072W
YNL219C,YOR073W
YNL220W,YOR074C
YNL221C,YOR076C
YNL224C,YOR077W
YNL227C,YOR078W
YNL229C,YOR079C
YNL230C,YOR081C
YNL231C,YOR084W
YNL232W,YOR085W
YNL233W,YOR086C
YNL236W,YOR087W
YNL237W,YOR090C
YNL238W,YOR091W
YNL239W,YOR092W
YNL240C,YOR093C
YNL241C,YOR095C
YNL244C,YOR096W
YNL245C,YOR097C
YNL247W,YOR099W
YNL248C,YOR101W
YNL249C,YOR105W
YNL250W,YOR106W
YNL252C,YOR108W
YNL254C,YOR109W
YNL255C,YOR110W
YNL256W,YOR112W
YNL258C,YOR113W
YNL259C,YOR114W
YNL260C,YOR115C
YNL261W,YOR117W
YNL262W,YOR118W
YNL263C,YOR119C
YNL268W,YOR120W
YNL270C,YOR123C
YNL273W,YOR126C
YNL274C,YOR128C
YNL275W,YOR129C
YNL276C,YOR131C
YNL277W,YOR134W
YNL278W,YOR136W
YNL279W,YOR141C
YNL280C,YOR142W
YNL281W,YOR143C
YNL282W,YOR144C
YNL283C,YOR145C
YNL284C,YOR149C
YNL285W,YOR150W
YNL288W,YOR151C
YNL289W,YOR152C
YNL290W,YOR153W
YNL291C,YOR158W
YNL292W,YOR161C
YNL295W,YOR162C
YNL298W,YOR163W
YNL299W,YOR165W
YNL300W,YOR166C
YNL301C,YOR171C
YNL302C,YOR173W
YNL305C,YOR174W
YNL306W,YOR177C
YNL307C,YOR178C
YNL308C,YOR180C
YNL309W,YOR184W
YNL311C,YOR185C
YNL312W,YOR186W
YNL313C,YOR187W
YNL315C,YOR188W
YNL316C,YOR190W
YNL317W,YOR192C
YNL321W,YOR192C-B
YNL323W,YOR192C-C
YNL326C,YOR194C
YNL327W,YOR196C
YNL330C,YOR198C
YNL331C,YOR201C
YNL332W,YOR202W
YNL333W,YOR203W
YNL334C,YOR204W
YNL335W,YOR205C
YNL336W,YOR207C
YNR001C,YOR209C
YNR002C,YOR211C
YNR003C,YOR212W
YNR004W,YOR213C
YNR008W,YOR215C
YNR009W,YOR216C
YNR010W,YOR217W
YNR011C,YOR222W
YNR012W,YOR226C
YNR013C,YOR227W
YNR014W,YOR229W
YNR015W,YOR230W
YNR016C,YOR232W
YNR017W,YOR233W
YNR018W,YOR234C
YNR019W,YOR236W
YNR020C,YOR237W
YNR021W,YOR238W
YNR022C,YOR239W
YNR023W,YOR241W
YNR024W,YOR243C
YNR026C,YOR244W
YNR027W,YOR245C
YNR028W,YOR246C
YNR029C,YOR247W
YNR032W,YOR248W
YNR033W,YOR251C
YNR034W,YOR253W
YNR034W-A,YOR254C
YNR035C,YOR255W
YNR036C,YOR257W
YNR037C,YOR258W
YNR038W,YOR259C
YNR039C,YOR261C
YNR040W,YOR262W
YNR043W,YOR264W
YNR044W,YOR266W
YNR045W,YOR269W
YNR046W,YOR272W
YNR048W,YOR273C
YNR050C,YOR276W
YNR051C,YOR279C
YNR052C,YOR281C
YNR053C,YOR283W
YNR054C,YOR285W
YNR055C,YOR286W
YNR057C,YOR287C
