LDLEAF,LDM,LDVA,SDLEAF,SDM,SDVA
,AT5G14430,,AT2G34460,AT5G15860,AT4G33680
,AT5G14590,,AT2G34470,AT5G15910,AT4G33700
,AT5G14700,,AT2G34510,AT5G15920,AT4G33985
,AT5G14710,,AT2G34520,AT5G15948,AT4G34000
,AT5G14760,,AT2G34560,AT5G16060,AT4G34100
,AT5G14780,,AT2G34570,AT5G16070,AT4G34120
,AT5G14940,,AT2G34590,AT5G16130,AT4G34215
,AT5G15230,,AT2G34620,AT5G16150,AT4G34230
,AT5G15240,,AT2G34630,AT5G16210,AT4G34240
,AT5G15350,,AT2G34680,AT5G16390,AT4G34350
,AT5G15400,,AT2G34690,AT5G16400,AT4G34370
,AT5G15410,,AT2G34720,AT5G16480,AT4G34410
,AT5G15710,,AT2G34750,AT5G16630,AT4G34490
,AT5G15770,,AT2G34770,AT5G17050,AT4G34500
,AT5G15850,,AT2G34810,AT5G17230,AT4G34510
,AT5G15860,,AT2G34900,AT5G17290,AT4G34640
,AT5G15870,,AT2G34980,AT5G17310,AT4G34670
,AT5G15910,,AT2G34985,AT5G17400,AT4G34680
,AT5G16010,,AT2G35040,AT5G17550,AT4G34710
,AT5G16190,,AT2G35050,AT5G17570,AT4G34750
,AT5G16240,,AT2G35060,AT5G17670,AT4G34760
,AT5G16300,,AT2G35120,AT5G17770,AT4G34800
,AT5G16320,,AT2G35140,AT5G17990,AT4G34870
,AT5G16400,,AT2G35170,AT5G18140,AT4G35000
,AT5G16480,,AT2G35370,AT5G18280,AT4G35040
,AT5G16500,,AT2G35390,AT5G18590,AT4G35080
,AT5G16510,,AT2G35410,AT5G18630,AT4G35090
,AT5G16540,,AT2G35430,AT5G18640,AT4G35230
,AT5G16650,,AT2G35450,AT5G18660,AT4G35250
,AT5G16890,,AT2G35490,AT5G18670,AT4G35350
,AT5G16980,,AT2G35500,AT5G18830,AT4G35540
,AT5G17640,,AT2G35520,AT5G19210,AT4G35600
,AT5G17670,,AT2G35620,AT5G19220,AT4G35730
,AT5G17760,,AT2G35660,AT5G19221,AT4G35780
,AT5G17990,,AT2G35780,AT5G19330,AT4G35785
,AT5G18100,,AT2G35860,AT5G19440,AT4G35790
,AT5G18140,,AT2G35920,AT5G19510,AT4G35850
,AT5G18230,,At2g35940,AT5G19520,AT4G35970
,AT5G18410,,AT2G35940,AT5G19730,AT4G36000
,AT5G18420,,AT2G36010,AT5G19750,AT4G36010
,AT5G18600,,AT2G36080,AT5G19770,AT4G36030
,AT5G18630,,AT2G36130,AT5G19780,AT4G36040
,AT5G18650,,AT2G36200,AT5G19820,AT4G36080
,AT5G18670,,AT2G36230,AT5G19850,AT4G36195
,AT5G18680,,AT2G36250,AT5G19870,AT4G36290
,AT5G18700,,AT2G36305,AT5G19940,AT4G36360
,AT5G18760,,AT2G36310,AT5G20070,AT4G36410
,AT5G18840,,AT2G36320,AT5G20140,AT4G36550
,AT5G19010,,AT2G36360,AT5G20180,AT4G36640
,AT5G19090,,AT2G36380,AT5G20250,AT4G36660
,AT5G19130,,AT2G36390,AT5G20280,AT4G36670
,AT5G19180,,AT2G36400,AT5G20320,AT4G36730
,AT5G19221,,AT2G36460,AT5G20330,AT4G36760
,AT5G19460,,AT2G36470,AT5G20350,AT4G36870
,AT5G19600,,AT2G36530,AT5G20380,AT4G36900
,AT5G19860,,AT2G36580,AT5G20480,AT4G36920
,AT5G19930,,AT2G36740,AT5G20490,AT4G36940
,AT5G19940,,AT2G36790,AT5G20500,AT4G36980
,AT5G20150,,AT2G36850,AT5G20520,AT4G37080
,AT5G20250,,AT2G36870,AT5G20630,AT4G37110
,AT5G20270,,AT2G36900,AT5G20660,AT4G37150
,AT5G20280,,AT2G36910,AT5G20730,AT4G37250
,AT5G20320,,AT2G36930,AT5G20830,AT4G37330
,AT5G20360,,AT2G36950,AT5G20890,AT4G37460
,AT5G20380,,AT2G36990,AT5G20990,AT4G37490
,AT5G20490,,AT2G37040,AT5G21040,AT4G37540
,AT5G20620,,AT2G37110,AT5G22000,AT4G37550
,AT5G20630,,AT2G37120,AT5G22220,AT4G37560
,AT5G20650,,AT2G37150,AT5G22260,AT4G37590
,AT5G21326,,AT2G37180,AT5G22350,AT4G37610
,AT5G21960,,AT2G37200,AT5G22490,AT4G37650
,AT5G22000,,AT2G37220,AT5G22640,AT4G37670
,AT5G22060,,AT2G37250,AT5G23020,AT4G37760
,AT5G22080,,AT2G37270,AT5G23050,AT4G37790
,AT5G22740,,AT2G37330,AT5G23080,AT4G37870
,AT5G22780,,AT2G37340,AT5G23260,AT4G37930
,AT5G22830,,AT2G37410,AT5G23290,AT4G38010
,AT5G23050,,AT2G37540,AT5G23330,AT4G38030
,AT5G23110,,AT2G37560,AT5G23440,AT4G38220
,AT5G23210,,AT2G37600,AT5G23480,AT4G38250
,AT5G23240,,AT2G37640,AT5G23540,AT4G38260
,AT5G23310,,AT2G37680,AT5G23590,AT4G38290
,AT5G23330,,AT2G37760,AT5G23660,AT4G38360
,AT5G23440,,AT2G37770,AT5G23760,AT4G38470
,AT5G23540,,AT2G37790,AT5G24105,AT4G38495
,AT5G23580,,AT2G37950,AT5G24120,AT4G38640
,AT5G23660,,AT2G37970,AT5G24240,AT4G38740
,AT5G23740,,AT2G37990,AT5G24300,AT4G38860
,AT5G24030,,AT2G38020,AT5G24390,AT4G38920
,AT5G24120,,AT2G38040,AT5G24420,AT4G38932
,AT5G24155,,AT2G38050,AT5G24490,AT4G38950
,AT5G24300,,AT2G38180,AT5G24530,AT4G38960
,AT5G24530,,AT2G38185,AT5G24670,AT4G38970
,AT5G24620,,AT2G38270,AT5G24735,AT4G39090
,AT5G24850,,AT2G38330,AT5G24850,AT4G39170
,AT5G24930,,AT2G38400,AT5G24930,AT4G39210
,AT5G25040,,AT2G38480,AT5G24990,AT4G39240
,AT5G25190,,AT2G38510,AT5G25390,AT4G39260
,AT5G25440,,AT2G38550,AT5G25550,AT4G39540
,AT5G25460,,AT2G38560,AT5G25590,AT4G39600
,AT5G25752,,AT2G38670,AT5G25790,AT4G39640
,AT5G25900,,AT2G38700,AT5G25800,AT4G39700
,AT5G25930,,AT2G38710,AT5G26200,AT4G39710
,AT5G26200,,AT2G38730,AT5G26360,AT4G39800
,AT5G26570,,AT2G38740,AT5G26570,AT4G39850
,AT5G26610,,AT2G38760,AT5G26610,AT4G39950
,AT5G26780,,AT2G38800,AT5G26742,AT4G39980
,AT5G27150,,AT2G38880,AT5G26751,AT4G40060
,AT5G27280,,AT2G38960,AT5G26880,AT5G01020
,AT5G27350,,AT2G38970,AT5G26990,AT5G01270
,AT5G27360,,AT2G39000,AT5G27230,AT5G01530
,AT5G27410,,AT2G39100,AT5G27240,AT5G01610
,AT5G27460,,AT2G39190,AT5G27280,AT5G01670
,AT5G27520,,AT2G39250,AT5G27360,AT5G01750
,AT5G27600,,AT2G39270,AT5G27380,AT5G01760
,AT5G28010,,AT2G39280,AT5G27430,AT5G01780
,AT5G28020,,AT2G39340,AT5G27600,AT5G01800
,AT5G28210,,AT2G39390,AT5G27980,AT5G01810
,AT5G28290,,AT2G39450,AT5G28020,AT5G01950
,AT5G28770,,AT2G39580,AT5G28350,AT5G02030
,AT5G28780,,AT2G39630,AT5G28390,AT5G02060
,AT5G32450,,AT2G39660,AT5G28750,AT5G02240
,AT5G33280,,AT2G39670,AT5G35100,AT5G02250
,AT5G34850,,AT2G39675,AT5G35170,AT5G02260
,AT5G35100,,AT2G39705,AT5G35180,AT5G02280
,AT5G35170,,AT2G39730,AT5G35360,AT5G02460
,AT5G35200,,AT2G39770,AT5G35410,AT5G02750
,AT5G35210,,AT2G39780,AT5G35730,AT5G02790
,AT5G35560,,AT2G39795,AT5G35735,AT5G02800
,AT5G36120,,AT2G39805,AT5G35930,AT5G02810
,AT5G36170,,AT2G39840,AT5G36130,AT5G02820
,AT5G36210,,AT2G39850,AT5G36910,AT5G02830
,AT5G36220,,AT2G39900,AT5G36940,AT5G02870
,AT5G36880,,AT2G39920,AT5G36950,AT5G02940
,AT5G36890,,AT2G39930,AT5G37130,AT5G02970
,AT5G36910,,AT2G39990,AT5G37290,AT5G03020
,AT5G36930,,AT2G40010,AT5G37310,AT5G03230
,AT5G37290,,AT2G40020,AT5G37475,AT5G03240
,AT5G37310,,AT2G40030,AT5G37660,AT5G03350
,AT5G37415,,AT2G40270,AT5G37830,AT5G03430
,AT5G37440,,AT2G40290,AT5G38050,AT5G03490
,AT5G37540,,AT2G40300,AT5G38110,AT5G03555
,AT5G37590,,AT2G40316,AT5G38470,AT5G03630
,AT5G37680,,AT2G40360,AT5G38480,AT5G03860
,AT5G37780,,AT2G40380,AT5G38640,AT5G03905
,AT5G37850,,AT2G40400,AT5G38660,AT5G04040
,AT5G38020,,AT2G40410,AT5G38800,AT5G04230
,AT5G38270,,AT2G40490,AT5G38990,AT5G04270
,AT5G38430,,AT2G40520,AT5G39400,AT5G04347
,AT5G38510,,AT2G40540,AT5G39410,AT5G04360
,AT5G38530,,AT2G40550,AT5G39510,AT5G04370
,AT5G38560,,AT2G40570,AT5G39530,AT5G04560
,AT5G38820,,AT2G40600,AT5G39600,AT5G04740
,AT5G38960,,AT2G40610,AT5G39660,AT5G04770
,AT5G38990,,AT2G40650,AT5G39830,AT5G04810
,AT5G39410,,AT2G40660,AT5G40120,AT5G05100
,AT5G39530,,AT2G40670,AT5G40490,AT5G05110
,AT5G39660,,AT2G40700,AT5G40610,AT5G05200
,AT5G39670,,AT2G40710,AT5G40780,AT5G05365
,AT5G39760,,AT2G40730,AT5G40850,AT5G05490
,AT5G39785,,AT2G40750,AT5G40890,AT5G05510
,AT5G39830,,AT2G40760,AT5G40910,AT5G05520
,AT5G39900,,AT2G40800,AT5G41180,AT5G05620
,AT5G39950,,AT2G40815,AT5G41210,AT5G05870
,AT5G40280,,AT2G40830,AT5G41260,AT5G05940
,AT5G40570,,AT2G40840,AT5G41280,AT5G06110
,AT5G40580,,AT2G40880,AT5G41340,AT5G06220
,AT5G40830,,AT2G40900,AT5G41370,AT5G06310
,AT5G40870,,AT2G40940,AT5G41640,AT5G06340
,AT5G40890,,AT2G41000,AT5G41740,AT5G06530
,AT5G41060,,AT2G41010,AT5G41940,AT5G06560
,AT5G41210,,AT2G41040,AT5G42080,AT5G06610
,AT5G41340,,AT2G41110,AT5G42100,AT5G06690
,AT5G41410,,AT2G41120,AT5G42180,AT5G06710
,AT5G41600,,AT2G41170,AT5G42250,AT5G06970
,AT5G41670,,AT2G41250,AT5G42540,AT5G07050
,AT5G41690,,AT2G41290,AT5G42650,AT5G07090
,AT5G41770,,AT2G41310,AT5G42810,AT5G07440
,AT5G41870,,AT2G41330,AT5G42820,AT5G07460
,AT5G42090,,AT2G41340,AT5G42920,AT5G07580
,AT5G42130,,AT2G41370,AT5G42990,AT5G08100
,AT5G42810,,AT2G41420,AT5G43130,AT5G08160
,AT5G42890,,AT2G41475,AT5G43440,AT5G08170
,AT5G43050,,AT2G41490,AT5G43600,AT5G08230
,AT5G43190,,AT2G41500,AT5G43630,AT5G08260
,AT5G43330,,AT2G41530,AT5G43870,AT5G08290
,AT5G43430,,AT2G41540,AT5G43940,AT5G08590
,AT5G43440,,AT2G41550,AT5G43980,AT5G09260
,AT5G43600,,AT2G41560,AT5G44110,AT5G09380
,AT5G43630,,AT2G41620,AT5G44340,AT5G09400
,AT5G43710,,AT2G41630,AT5G44390,AT5G09440
,AT5G43810,,AT2G41680,AT5G44460,AT5G09443
,AT5G43870,,AT2G41700,AT5G44520,AT5G09590
,AT5G43940,,AT2G41710,AT5G44530,AT5G09650
,AT5G44000,,AT2G41720,AT5G44720,AT5G09720
,AT5G44100,,AT2G41770,AT5G44790,AT5G09760
,AT5G44250,,AT2G41840,AT5G44800,AT5G09790
,AT5G44260,,AT2G41870,AT5G44900,AT5G09810
,AT5G44400,,AT2G41880,AT5G45105,AT5G10030
,AT5G44530,,AT2G41980,AT5G45340,AT5G10170
,AT5G44720,,AT2G42010,AT5G45430,AT5G10240
,AT5G44870,,AT2G42150,AT5G45440,AT5G10270
,AT5G45050,,AT2G42170,AT5G45490,AT5G10290
,AT5G45060,,AT2G42230,AT5G45680,AT5G10350
,AT5G45110,,AT2G42250,AT5G45800,AT5G10410
,AT5G45240,,AT2G42290,AT5G45820,AT5G10450
,AT5G45290,,AT2G42380,AT5G46020,AT5G10460
,AT5G45300,,AT2G42490,AT5G46220,AT5G10490
,AT5G45340,,AT2G42590,AT5G46290,AT5G10605
,AT5G45680,,AT2G42670,AT5G46490,AT5G10780
,AT5G45750,,AT2G42680,AT5G46590,AT5G10790
,AT5G45780,,AT2G42710,AT5G46660,AT5G10860
,AT5G45800,,AT2G42740,AT5G46840,AT5G11260
,AT5G45820,,AT2G42750,AT5G47130,AT5G11300
,AT5G45840,,AT2G42770,AT5G47500,AT5G11430
,AT5G45950,,AT2G42790,AT5G47540,AT5G11470
,AT5G46110,,AT2G42810,AT5G47560,AT5G11580
,AT5G46390,,AT2G42850,AT5G47610,AT5G11610
,AT5G46410,,AT2G42880,AT5G47680,AT5G11670
,AT5G46420,,AT2G42890,AT5G47770,AT5G11720
,AT5G46490,,AT2G43030,AT5G48100,AT5G11800
,AT5G46840,,AT2G43070,AT5G48230,AT5G11880
,AT5G46910,,AT2G43080,AT5G48300,AT5G12110
,AT5G47040,,AT2G43090,AT5G48540,AT5G12150
,AT5G47140,,AT2G43100,AT5G48545,AT5G12210
,AT5G47370,,AT2G43160,AT5G48690,AT5G12460
,AT5G47435,,AT2G43200,AT5G48900,AT5G12840
,AT5G47560,,AT2G43210,AT5G48960,AT5G12850
,AT5G47620,,AT2G43300,AT5G49030,AT5G12860
,AT5G47640,,AT2G43330,AT5G49220,AT5G12950
,AT5G47910,,AT2G43340,AT5G49230,AT5G13030
,AT5G48540,,AT2G43350,AT5G49470,AT5G13120
,AT5G48590,,AT2G43360,AT5G49480,AT5G13220
,AT5G48657,,AT2G43370,AT5G49530,AT5G13290
,AT5G48730,,AT2G43400,AT5G49555,AT5G13300
,AT5G49020,,AT2G43410,AT5G49700,AT5G13330
,AT5G49060,,AT2G43420,AT5G49880,AT5G13370
,AT5G49190,,AT2G43430,AT5G49940,AT5G13440
,AT5G49360,,AT2G43530,AT5G50050,AT5G13550
,AT5G49480,,AT2G43535,AT5G50100,AT5G13630
,AT5G49510,,AT2G43550,AT5G50110,AT5G13640
,AT5G49520,,AT2G43560,AT5G50210,AT5G13650
,AT5G49555,,AT2G43610,AT5G50240,AT5G13730
,AT5G49650,,AT2G43640,AT5G50330,AT5G13750
,AT5G49700,,AT2G43680,AT5G50440,AT5G13760
,AT5G49720,,AT2G43710,AT5G50580,AT5G13770
,AT5G49890,,AT2G43750,AT5G50740,AT5G13780
,AT5G49910,,AT2G43790,AT5G51000,AT5G13790
,AT5G49945,,AT2G43800,AT5G51020,AT5G14000
,AT5G50000,,AT2G43810,AT5G51100,AT5G14060
,AT5G50100,,AT2G43820,AT5G51140,AT5G14080
,AT5G50160,,AT2G43850,AT5G51170,AT5G14120
,AT5G50180,,AT2G43870,AT5G51180,AT5G14200
,AT5G50210,,AT2G43920,AT5G51290,AT5G14270
,AT5G50570,,AT2G43930,AT5G51400,AT5G14390
,AT5G50850,,AT2G43970,AT5G51460,AT5G14490
,AT5G51040,,AT2G44040,AT5G51560,AT5G14520
,AT5G51140,,AT2G44050,AT5G51710,AT5G14700
,AT5G51450,,AT2G44060,AT5G51820,AT5G14720
,AT5G51460,,AT2G44065,AT5G51830,AT5G14740
,AT5G51620,,AT2G44120,AT5G52060,AT5G14800
,AT5G51660,,AT2G44150,AT5G52100,AT5G14850
,AT5G51820,,AT2G44180,AT5G52340,AT5G14920
,AT5G51980,,AT2G44210,AT5G52560,AT5G14950
,AT5G51990,,AT2G44310,AT5G52740,AT5G14960
,AT5G52050,,AT2G44350,AT5G52830,AT5G15010
,AT5G52060,,AT2G44370,AT5G52920,AT5G15050
,AT5G52120,,AT2G44380,AT5G53150,AT5G15090
,AT5G52450,,AT2G44490,AT5G53160,AT5G15210
,AT5G52560,,AT2G44570,AT5G53350,AT5G15410
,AT5G52570,,AT2G44590,AT5G53460,AT5G15450
,AT5G52580,,AT2G44610,AT5G53770,AT5G15650
,AT5G52820,,AT2G44650,AT5G53970,AT5G15810
,AT5G52880,,AT2G44660,AT5G54130,AT5G15850
,AT5G52882,,AT2G44670,AT5G54160,AT5G15860
,AT5G52920,,AT2G44750,AT5G54180,AT5G15910
,AT5G53040,,AT2G44860,AT5G54270,AT5G15940
,AT5G53350,,AT2G44920,AT5G54280,AT5G15948
,AT5G53750,,AT2G44980,AT5G54290,AT5G16000
,AT5G53760,,AT2G45000,AT5G54310,AT5G16050
,AT5G53970,,AT2G45070,AT5G54390,AT5G16060
,AT5G54110,,AT2G45200,AT5G54430,AT5G16070
,AT5G54130,,AT2G45260,AT5G54470,AT5G16080
,AT5G54270,,AT2G45270,AT5G54770,AT5G16150
,AT5G54280,,AT2G45350,AT5G54780,AT5G16220
,AT5G54290,,AT2G45406,AT5G55000,AT5G16230
,AT5G54300,,AT2G45440,AT5G55180,AT5G16390
,AT5G54470,,AT2G45470,AT5G55230,AT5G16480
,AT5G54620,,AT2G45510,AT5G55280,AT5G16510
,AT5G54720,,AT2G45620,AT5G55290,AT5G16790
,AT5G54760,,AT2G45640,AT5G55300,AT5G16840
,AT5G54770,,AT2G45660,AT5G55530,AT5G16910
,AT5G54890,,AT2G45670,AT5G55560,AT5G17230
,AT5G54980,,AT2G45680,AT5G55700,AT5G17280
,AT5G55040,,AT2G45690,AT5G55860,AT5G17290
,AT5G55070,,AT2G45695,AT5G55970,AT5G17310
,AT5G55180,,AT2G45730,AT5G56150,AT5G17330
,AT5G55230,,AT2G45790,AT5G56260,AT5G17430
,AT5G55390,,AT2G45810,AT5G56620,AT5G17470
,AT5G55530,,AT2G45850,AT5G56740,AT5G17670
,AT5G55660,,AT2G45890,AT5G56750,AT5G17690
,AT5G55740,,AT2G45950,AT5G56860,AT5G17710
,AT5G55910,,AT2G45960,AT5G56870,AT5G17780
,AT5G55970,,AT2G46030,AT5G56940,AT5G17850
,AT5G55990,,AT2G46040,AT5G57040,AT5G18140
,AT5G56100,,AT2G46070,AT5G57120,AT5G18180
,AT5G56290,,AT2G46110,AT5G57330,AT5G18260
,AT5G56380,,AT2G46220,AT5G57490,AT5G18280
,AT5G56650,,AT2G46240,AT5G57580,AT5G18300
,AT5G56670,,AT2G46260,AT5G57610,AT5G18440
,AT5G56680,,AT2G46270,AT5G57655,AT5G18490
,AT5G56730,,AT2G46320,AT5G57660,AT5G18500
,AT5G56740,,AT2G46420,AT5G57860,AT5G18525
,AT5G56750,,AT2G46450,AT5G57870,AT5G18590
,AT5G56930,,AT2G46470,AT5G58110,AT5G18670
,AT5G57330,,AT2G46520,AT5G58120,AT5G18680
,AT5G57370,,AT2G46620,AT5G58140,AT5G18750
,AT5G57490,,AT2G46650,AT5G58220,AT5G18810
,AT5G57560,,AT2G46680,AT5G58310,AT5G18830
,AT5G57660,,AT2G46740,AT5G58330,AT5G18860
,AT5G57800,,AT2G46800,AT5G58350,AT5G18900
,AT5G57850,,AT2G46870,AT5G58410,AT5G18930
,AT5G57870,,AT2G46900,AT5G58480,AT5G19010
,AT5G57970,,AT2G46910,AT5G58490,AT5G19200
,AT5G57990,,AT2G47000,AT5G58560,AT5G19210
,AT5G58120,,AT2G47020,AT5G58575,AT5G19220
,AT5G58160,,AT2G47070,AT5G58800,AT5G19330
,AT5G58290,,AT2G47170,AT5G58870,AT5G19490
,AT5G58300,,AT2G47180,AT5G58950,AT5G19510
,AT5G58310,,AT2G47220,AT5G58960,AT5G19530
,AT5G58350,,AT2G47230,AT5G59030,AT5G19590
,AT5G58380,,AT2G47240,AT5G59130,AT5G19600
,AT5G58440,,AT2G47390,AT5G59290,AT5G19660
,AT5G58490,,AT2G47400,AT5G59340,AT5G19780
,AT5G58560,,AT2G47420,AT5G59380,AT5G19850
,AT5G58620,,AT2G47440,AT5G59480,AT5G19940
,AT5G58710,,AT2G47450,AT5G59740,AT5G19980
,AT5G58770,,AT2G47470,AT5G59750,AT5G20040
,AT5G58800,,AT2G47490,AT5G59920,AT5G20230
,AT5G58890,,AT2G47500,AT5G59950,AT5G20250
,AT5G59070,,AT2G47510,AT5G60170,AT5G20280
,AT5G59340,,AT2G47560,AT5G60190,AT5G20380
,AT5G59480,,AT2G47590,AT5G60270,AT5G20500
,AT5G59530,,AT2G47650,AT5G60335,AT5G20520
,AT5G59540,,AT2G47680,AT5G60340,AT5G20600
,AT5G59550,,AT2G47700,AT5G60360,AT5G20620
,AT5G59730,,AT2G47710,AT5G60520,AT5G20630
,AT5G59740,,AT2G47750,AT5G60600,AT5G20660
,AT5G59750,,AT2G47760,AT5G60640,AT5G20700
,AT5G59800,,AT2G47800,AT5G60750,AT5G20730
,AT5G59920,,AT2G47850,AT5G60920,AT5G20910
,AT5G60080,,AT2G47880,AT5G60980,AT5G21105
,AT5G60100,,AT2G47890,AT5G61010,AT5G21222
,AT5G60120,,AT2G47910,AT5G61020,AT5G21482
,AT5G60170,,AT2G47920,AT5G61060,AT5G22000
,AT5G60200,,AT2G47960,AT5G61130,AT5G22020
,AT5G60450,,AT2G47980,AT5G61150,AT5G22060
,AT5G60480,,AT2G48000,AT5G61530,AT5G22240
,AT5G60540,,AT2G48020,AT5G61580,AT5G22290
,AT5G60660,,AT2G48030,AT5G61780,AT5G22370
,AT5G60790,,AT2G48100,AT5G61820,AT5G22460
,AT5G60860,,AT3G01120,AT5G61910,AT5G22770
,AT5G61060,,AT3G01150,AT5G61960,AT5G22780
,AT5G61230,,AT3G01180,AT5G62050,AT5G22800
,AT5G61460,,AT3G01300,AT5G62130,AT5G22860
,AT5G61500,,AT3G01310,AT5G62190,AT5G22920
,AT5G61700,,AT3G01330,AT5G62200,AT5G22960
,AT5G61820,,AT3G01350,AT5G62430,AT5G23010
,AT5G62000,,AT3G01370,AT5G62530,AT5G23050
,AT5G62165,,AT3G01410,AT5G62620,AT5G23150
,AT5G62180,,AT3G01435,AT5G62710,AT5G23290
,AT5G62220,,AT3G01440,AT5G62790,AT5G23330
,AT5G62280,,AT3G01470,AT5G62840,AT5G23380
,AT5G62430,,AT3G01510,AT5G62890,AT5G23450
,AT5G62460,,AT3G01520,AT5G62930,AT5G23535
,AT5G62530,,AT3G01540,AT5G63060,AT5G23540
,AT5G62600,,AT3G01550,AT5G63120,AT5G23660
,AT5G62620,,AT3G01640,AT5G63140,AT5G23670
,AT5G62640,,AT3G01690,AT5G63160,AT5G23690
,AT5G62720,,AT3G01740,AT5G63380,AT5G23850
,AT5G62810,,AT3G01770,AT5G63400,AT5G24030
,AT5G62890,,AT3G01790,AT5G63410,AT5G24120
,AT5G62920,,AT3G01820,AT5G63420,AT5G24150
,AT5G63160,,AT3G01890,AT5G63510,AT5G24205
,AT5G63190,,AT3G02030,AT5G63600,AT5G24300
,AT5G63320,,AT3G02070,AT5G63700,AT5G24380
,AT5G63380,,AT3G02080,AT5G63780,AT5G24390
,AT5G63410,,AT3G02140,AT5G63800,AT5G24420
,AT5G63420,,AT3G02150,AT5G63810,AT5G24490
,AT5G63440,,AT3G02200,AT5G63860,AT5G24580
,AT5G63470,,AT3G02220,AT5G63880,AT5G24590
,AT5G63490,,AT3G02280,AT5G63920,AT5G24620
,AT5G63620,,AT3G02320,AT5G64040,AT5G24670
,AT5G63640,,AT3G02330,AT5G64280,AT5G24735
,AT5G63700,,AT3G02340,AT5G64290,AT5G24740
,AT5G63710,,AT3G02350,AT5G64330,AT5G24760
,AT5G63780,,AT3G02380,AT5G64360,AT5G24800
,AT5G63800,,AT3G02470,AT5G64410,AT5G24930
,AT5G63810,,AT3G02540,AT5G64420,AT5G24950
,AT5G63840,,AT3G02630,AT5G64500,AT5G25220
,AT5G63860,,AT3G02690,AT5G64570,AT5G25270
,AT5G63890,,AT3G02700,AT5G64620,AT5G25440
,AT5G63980,,AT3G02720,AT5G64830,AT5G25475
,AT5G64040,,AT3G02740,AT5G64840,AT5G25590
,AT5G64120,,AT3G02780,AT5G64860,AT5G25810
,AT5G64280,,AT3G02820,AT5G64920,AT5G25890
,AT5G64300,,AT3G02870,AT5G64940,At5g26150
,AT5G64370,,AT3G02890,AT5G64950,AT5G26200
,AT5G64380,,AT3G02910,AT5G65010,AT5G26220
,AT5G64830,,AT3G02990,AT5G65110,AT5G26340
,AT5G64840,,AT3G03010,AT5G65380,AT5G26360
,AT5G64860,,AT3G03040,AT5G65620,AT5G26570
,AT5G64920,,AT3G03050,AT5G65670,AT5G26680
,AT5G64940,,AT3G03060,AT5G65685,AT5G26740
,AT5G64950,,AT3G03110,AT5G65750,AT5G26742
,AT5G64990,,AT3G03120,AT5G65780,AT5G26751
,AT5G65010,,AT3G03220,AT5G65820,AT5G26780
,AT5G65020,,AT3G03250,AT5G65890,AT5G26880
,AT5G65160,,AT3G03310,AT5G65920,AT5G27360
,AT5G65200,,AT3G03330,AT5G65950,AT5G27430
,AT5G65205,,AT3G03420,AT5G65960,AT5G27550
,AT5G65210,,AT3G03470,AT5G66010,AT5G27600
,AT5G65290,,AT3G03480,AT5G66030,AT5G27680
,AT5G65310,,AT3G03490,AT5G66270,AT5G27700
,AT5G65380,,AT3G03590,AT5G66310,AT5G27750
,AT5G65620,,AT3G03630,AT5G66420,AT5G27760
,AT5G65670,,AT3G03640,AT5G66530,AT5G28080
,AT5G65720,,AT3G03690,AT5G66630,AT5G28160
,AT5G65730,,AT3G03710,AT5G66631,AT5G28520
,AT5G65910,,AT3G03780,AT5G66750,AT5G28770
,AT5G65970,,AT3G03820,AT5G66760,AT5G28840
,AT5G66005,,AT3G03890,AT5G66880,AT5G30510
,AT5G66050,,AT3G03980,AT5G66920,AT5G32450
,AT5G66060,,AT3G03990,AT5G67030,AT5G34887
,AT5G66070,,AT3G04080,AT5G67140,AT5G35080
,AT5G66100,,AT3G04090,AT5G67220,AT5G35180
,AT5G66190,,AT3G04120,AT5G67260,AT5G35405
,AT5G66420,,AT3G04240,AT5G67370,AT5G35590
,AT5G66450,,AT3G04260,AT5G67380,AT5G35630
,AT5G66520,,AT3G04290,AT5G67385,AT5G35680
,AT5G66530,,AT3G04340,AT5G67420,AT5G35735
,AT5G66570,,AT3G04350,AT5G67500,AT5G36120
,AT5G66600,,AT3G04460,AT5G67560,AT5G36170
,AT5G66740,,AT3G04470,AT5G67570,AT5G36210
,AT5G66760,,AT3G04500,ath-MIR167a,AT5G36230
,AT5G66920,,AT3G04590,ath-MIR169h,AT5G36890
,AT5G67030,,AT3G04600,ath-MIR781,AT5G36950
,AT5G67070,,AT3G04670,ath-MIR822,AT5G37230
,AT5G67140,,AT3G04720,ath-MIR844,AT5G37310
,AT5G67270,,AT3G04760,ath-MIR850,AT5G37440
,AT5G67280,,AT3G04790,ath-MIR863,AT5G37600
,AT5G67385,,AT3G04860,ATMG00130,AT5G37770
,AT5G67500,,AT3G04870,ATMG01050,AT5G37790
,AT5G67580,,AT3G04880,ATMG01210,AT5G37850
,AT5G67600,,AT3G04890,ATMG01220,AT5G38150
,ATCG00040,,AT3G05030,,AT5G38470
,ATCG00050,,AT3G05060,,AT5G38480
,ATCG00160,,AT3G05120,,AT5G38710
,ATCG00180,,AT3G05160,,AT5G38820
,ATCG00190,,AT3G05165,,AT5G38850
,ATCG00640,,AT3G05180,,AT5G39220
,ATCG00650,,AT3G05210,,AT5G39530
,ATCG01010,,AT3G05220,,AT5G39580
,ATCG01050,,AT3G05250,,AT5G39600
,ATCG01110,,AT3G05280,,AT5G39660
,ATCG01120,,AT3G05290,,AT5G39800
,ATCG01130,,AT3G05345,,AT5G39990
