"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"YHR040W","0.00222144631241661","0.00586840932683674","14.6764705882353","9.43569071480368","10.3662138797076","0.000797738695935006","0.00373797560380974","15","9","13.8391403679925","0.0555599918190728","0.278838505048775","13.5714285714286","9.2406490299579","37.2907219335635","1.45011923928795e-05","6.1106413499995e-05","14.4159663865546","9.24475115043575","28.4432582402623","11.1682842527058","0.392651367799231","8.639","13.195","17.355","20.763","23.333","26.377","24.537","34.91","36.997","36.934","38.496","64.703","15.346","10.047","15.449","20.604","24.774","22.841","33.698","30.022","35.526","34.404","37.018","49.874"
"YHR041C","0.0210459924166722","0.0321842444517054","8.18032786885246","4.33574039738002","2.87541082089581","0.650650685496999","0.879516230696323","10","3","3.34390796823118","0.473130740541938","0.743013389057378","9.31372549019608","2.44525931759402","19.2536637398105","0.121388110513151","0.163685123243067","9.16468445301618","3.25577313743215","16.4177226153303","3.24744381143911","0.197801113316822","13.766","18.141","23.487","19.534","20.726","16.107","14.885","17.657","13.911","16.373","18.946","28.307","22.399","13.536","14.914","15.407","11.767","12.606","12.758","11.298","17.982","16.585","12.555","19.362"
"YHR042W","0.00443014987849688","0.00998752078964649","13.3066666666667","12.1111757777603","20.1958269609389","1","1","13","11.5","8.41598490968229","0.425874772682758","0.70897342130013","13.5714285714286","12.0181234590877","95.6623943310731","0.0508420603204447","0.0758754604093601","13.2926984126984","11.8761256171668","81.0543241357584","19.9813857242538","0.246518442258391","76.625","60.113","57.571","83.016","74.533","67.505","69.142","74.489","72.015","72.677","78.52","144.004","137.577","65.247","64.683","74.183","66.021","70.7","67.522","63.661","65.84","88.136","64.098","140.58"
"YHR043C","0.000543825476628346","0.00218105286991461","12.1707317073171","0.950929530750527","25.0979258967986","0.00142853332048843","0.00588482022316618","13","0.5","17.8643457198969","0.0781310233596382","0.312936666499198","12.3913043478261","1.0717038276752","61.5775335808672","9.44978632899662e-06","4.21627231208467e-05","12.5206786850477","0.848052052895236","50.314613230018","25.9041800418201","0.514844065746798","101.407","34.674","51.753","52.468","45.012","29.881","28.713","30.644","29.266","35.494","45.066","74.336","114.685","44.127","49.878","53.519","44.638","37.32","27.803","30.534","28.709","41.713","38.161","113.319"
"YHR044C","0.000996766762876189","0.00331599820018241","11.3409090909091","0.773684341421","2.7325198207688","0.00327622059553527","0.0112190217684583","12","0","1.6136176746677","0.117567252803233","0.369039857345526","12.1794871794872","12.1466320636503","7.78888911076171","4.79493827206801e-05","0.000173705584686022","11.8401320901321","0.2566328375103","6.22777889865155","2.66121156409846","0.4273131091206","15.621","6.074","4.273","4.392","4.846","2.569","5.174","4.481","4.756","5.982","7.269","9.292","12.5","5.601","5.705","6.063","3.472","4.49","5.285","5.112","7.125","7","4.77","8.455"
"YHR045W","0.00594001660877075","0.0123905193475493","12.0240963855422","12.0172872652631","7.32305589560251","0.023801678636894","0.0545425173597706","12","0","3.28380389183033","0.285781511858679","0.583908699156459","12.6106194690265","12.0150825391005","44.0646972444721","0.00251675650710248","0.0053849359961558","12.2115719515229","12.0176561562423","39.8032508930578","7.39760832521425","0.185854375188849","51.72","26.835","40.942","33.685","33.997","34.382","33.63","36.249","37.661","36.67","42.328","61.249","56.368","25.611","38.289","35.963","35.568","34.505","37.606","38.234","37.339","42.863","40.324","60.198"
"YHR046C","0.0280288761403424","0.0398966034294154","14.8955223880597","10.1782219497959","10.5449968330078","0.00011883934605879","0.000886982966647894","15","9","9.46232616914308","0.326008574181489","0.625227568942249","14.1089108910891","10.0430145158356","37.4343578778647","0.000118399208336006","0.0003823557190968","14.6681444263829","9.76049049275187","30.2483821854216","11.2848647551994","0.373073332848797","13.474","13.936","26.275","23.273","24.148","28.651","28.918","29.545","33.368","29.944","37.377","82.417","20.856","14.584","20.501","21.627","20.793","21.537","27.508","25.935","30.07","40.521","29.989","62.022"
"YHR047C","0.00045990936043816","0.00193935371726112","6.04848484848485","3.01620461962546","8.91831976804798","0.0117381221299358","0.030530186491406","12","4.5","7.98288200620553","0.201489348456443","0.483068850029447","12.8378378378378","4.3847009790827","65.1780202760537","0.000118570984361854","0.00038254090565267","10.2954408954409","4.15740897101104","58.4966748021714","4.31522366620716","0.0737687002004938","49.821","73.167","76.969","65.078","58.452","62.095","58.395","58.852","54.633","54.2","53.465","28.774","57.226","68.611","82.211","72.416","57.946","59.547","57.924","55.418","58.288","57.298","53.812","33.906"
"YHR048W","0.00113625277275209","0.00365676534222936","14.056338028169","10.9147271495696","0.877154521853918","0.000166093395187204","0.00114398946878088","14","10.5","0.713470742217226","0.0598108024662398","0.286374376417304","13.5714285714286","10.8878209715551","2.67785282829","2.10783046605822e-06","1.11511031107596e-05","13.8759221998659","10.7712421919001","1.99761018893692","0.918670888384652","0.459884963278819","1.713","0.97","0.834","1.081","1.711","1.426","1.674","2.633","1.929","2.039","2.977","5.078","2.321","1.627","0.841","1.303","1.129","1.681","1.487","1.523","2.109","2.67","1.796","3.212"
"YHR049W","0.00281919044402479","0.0070398549853261","12.7948717948718","11.8300360405965","32.5979051376659","0.00327622059553527","0.0112190217684583","13","10.5","14.9793500526558","0.240637409681315","0.531417240004595","13.0733944954128","11.8872545810715","61.1107300246505","0.000219449926648352","0.000653076093625404","12.9560887634282","11.4162664012877","38.8327221760839","33.0149975326098","0.85018499045485","42.215","13.963","17.463","16.944","20.008","20.804","19.247","22.242","27.034","33.778","52.176","183.343","52.196","16.322","12.882","15.873","19.079","19.032","20.934","20.281","28.002","50.47","33.63","120.873"
"YHR050W","6.32021816970862e-05","0.000542448145032417","12.320987654321","0.695744244265731","16.2621595104766","4.02824485567405e-06","6.46650523392332e-05","12","1.5","10.9368205846123","0.0124884515552296","0.189493353567465","12.3913043478261","0.0839551651530002","66.4855885801143","1.20158594185682e-09","1.75269795557384e-08","12.2374306673824","0.766047311077501","57.8802178216014","15.5679875033673","0.268969055219367","91.905","61.502","68.892","61.314","52.072","48.782","47.304","47.418","49.25","56.136","56.164","70.01","95.709","61.92","58.419","60.23","48.633","41.806","46.607","41.294","41.566","55.068","44.724","75.192"
"YHR050W-A","0.0118942988498063","0.0210975169309046","6.52287581699346","3.74214842951612","3.89565276100485","1","1","14","8","5.33724198439606","0.728261784827677","0.897070060954711","7.23350253807107","6.29129006747831","21.8779104594337","0.147467247187983","0.19474020803845","9.25212611835484","6.04912284599732","16.4966019986527","0.629348532922469","0.0381501919591604","9.797","23.136","23.423","18.602","23.312","22.953","15.764","20.135","22.294","24.304","24.162","9.225","11.562","11.082","16.554","14.105","19.971","15.268","15.503","9.021","10.034","9.949","12.607","12.567"
"YHR051W","0.00108356128822673","0.00352928067469662","14.6764705882353","1.29313385744787","78.430985626522","0.000434489112906892","0.00238595469422536","13","2","54.4394439767711","0.0943112816214163","0.339867156124844","13.0733944954128","2.2735434929466","507.033749199542","7.15937706541325e-06","3.26639849871636e-05","13.583288361216","1.88539718473966","465.102441092339","90.4613313689825","0.19449764906958","666.206","504.339","685.897","485.102","437.525","365.887","408.808","386.85","395.745","416.427","434.385","307.804","444.602","442.103","716.904","578.753","482.443","419.948","417.08","410.115","419.322","406.018","436.154","442.245"
"YHR052W","0.0344717769246159","0.0469212073527522","14.056338028169","11.2999785268195","38.1870174234825","0.0149266626235038","0.0369844788891062","14","9","18.6336778978279","0.667625094878661","0.85774911618118","13.5714285714286","11.7314230139793","88.4764404034338","0.0140112128891076","0.0240849971136274","13.8759221998659","10.732022803264","64.3920821993659","38.6725475055635","0.600579235593415","13.264","19.558","37.934","41.434","42.337","39.136","42.265","45.91","53.742","52.233","85.421","281.3","33.459","14.449","36.495","41.483","42.793","40.243","51.913","48.045","53.383","75.776","64.373","198.386"
"YHR056C","0.00185040529761793","0.00514114438916923","14.6764705882353","13.944008091978","3.08732103737656","0.0707546480221698","0.133293761005441","15","14","2.73738712666842","0.170127689606426","0.440415879066465","15","14.8640475123537","20.2363205184653","0.00153882936626459","0.00351102478250577","14.8921568627451","14.2678406277748","17.3216794361665","2.94906724144611","0.170252962613351","17.036","17.521","12.547","16.501","13.17","13.323","14.441","15.575","15.692","15.659","15.494","16.973","24.817","21.034","22.456","19.695","15.818","18.72","16.901","15.388","15.326","19.141","14.932","17.845"
"YHR056W-A","0.0183972159628444","0.0290260807234893","7.92063492063492","7.38668953646747","0.1368773931148","0.897326646275243","1","7","1","0.185969083452062","0.618237407804271","0.829236204809089","7.01970443349754","1.00004402733132","0.399553474392225","0.164264945011901","0.213966264659003","7.31344645137749","0.569797848933936","0.21609785610812","0.148815785086666","0.148815785086666","0.451","0.432","0.27","0.202","0.217","0","0.662","0.493","0.208","0","0","0.278","0","0.289","0.499","0.178","0","0","0.196","0","0.357","0","0.29","0.352"
"YHR057C","0.000413402787791783","0.00181056992633031","12.7948717948718","6.55257045176318","31.5447209346252","0.106279619357033","0.188293351900285","13","6.5","9.35714403544159","0.262114465937078","0.554684901423455","13.0733944954128","5.82380346550648","245.870995569996","0.000887103741528672","0.00219712061371265","12.9560887634282","6.29620274177795","215.845531950148","34.0824996257138","0.157902270747887","199.106","227.207","263.656","245.873","240.411","249.888","240.44","242.536","238.68","247.604","238.39","120.047","175.401","200.091","214.374","205.98","223.518","198.896","253.398","233.483","237.51","214.85","217.607","114.268"
"YHR058C","0.00545454598112116","0.0116174745571931","11.8809523809524","8.81285090603141","2.71435660741804","0.023801678636894","0.0545425173597706","12","9","3.61596730229271","0.111930613551711","0.362430609942253","11.9747899159664","9.12606557916302","29.1711447878183","0.00107795613244777","0.00259249473421678","11.9519140989729","8.97934121218559","27.0536638342197","3.12173200984105","0.115390360025559","22.2","20.693","25.087","26.145","22.659","26.733","27.731","23.877","33.775","32.162","31.864","26.248","25.158","20.106","26.358","26.511","28.758","27.038","30.48","28.356","29.021","30.271","33.543","24.43"
"YHR059W","0.000141050338649751","0.000908592791562359","12.320987654321","0.833873449043057","87.0459914604676","2.6759164954008e-07","8.50128863565028e-06","12","1.5","31.9504431312189","0.0568123837580456","0.27911402638452","12.8378378378378","0.8192390756462","170.656872906472","8.33750957163204e-10","1.29391325014484e-08","12.3862751640529","1.05774133127283","126.101446027232","83.9966649972134","0.666103900022482","382.364","166.029","111.142","96.358","80.158","68.403","71.05","56.211","76.885","79.551","98.795","100.323","365.449","239.328","141.65","101.426","91.757","73.63","75.474","77.203","80.701","101.936","92.622","140.147"
"YHR060W","0.156128116739918","0.172862602697735","6.19875776397516","4.63757636580226","6.27138673693741","1","1","7","4.5","5.63210551215087","0.734505113269842","0.899309327546691","6.0126582278481","2.26474259600393","82.3907233437238","0.631941709132638","0.69809253431947","6.40380533060775","3.89070450447543","78.5317471611673","5.76956077567989","0.0734678774411993","83.944","47.08","95.843","76.882","78.778","82.061","79.554","72.226","82.786","84.113","96.541","71.937","79.981","58.302","66.334","74.939","91.252","75.057","80.337","79.355","79.101","86.315","86.976","79.942"
"YHR061C","1.12475055824568e-06","6.21260843583747e-05","11.7411764705882","2.47034596132074","21.0592241949281","2.63827720213269e-06","4.60030633981068e-05","13","2","19.9955655583932","0.00320420787729592","0.187510905247746","12.6106194690265","2.1723669171244","41.1106491329726","5.27222709933994e-12","2.25294887597146e-10","12.4505986465382","2.22620052863256","25.7382382603573","23.7438695852084","0.922513396022885","39.124","68.448","53.968","37.221","16.693","11.871","9.835","12.577","11.471","8.337","14.918","14.312","52.544","63.727","61.458","37.447","18.76","12.758","9.096","8.123","9.856","10.974","8.28","16.166"
"YHR062C","0.018030826146564","0.028626649151583","12.7948717948718","11.8039635575112","9.92553653174826","0.0573837389264991","0.112179293751932","15","10","3.68508699015369","0.684148890834855","0.867220264258308","13.8349514563107","11.7810936682807","31.9531541153957","0.0244626880950998","0.0394996251626039","13.8766077503942","11.3566981994102","25.7275821633269","9.9419426283374","0.386431284728692","14.678","18.495","17.814","23.73","22.064","20.783","21.728","22.34","19.768","22.555","26.531","77.227","26.642","15.681","18.06","19.228","17.393","18.855","17.563","21.818","20.946","23.038","22.896","58.721"
"YHR063C","9.74323349420825e-05","0.000701327886629367","11.7411764705882","0.790162765788793","33.4695852612825","8.43933009682015e-05","0.000686459182674326","13","0","20.1772920011581","0.0724990902041941","0.306703737163285","12.3913043478261","12.1839591335702","81.4400178973685","1.47734540267841e-07","1.08792862905978e-06","12.3774936061381","0.206251924887298","61.8627387710366","35.1879998012186","0.568807661934508","118.693","41.355","60.255","46.428","41.091","37.157","37.057","40.382","39.929","42.579","66.887","149.971","128.819","44.878","49.131","46.859","46.402","42.386","38.217","38.599","44.384","59.956","50.251","146.374"
"YHR064C","0.0222630028943906","0.033504935903562","12.961038961039","11.636124520552","45.6687636479932","0.0042728508207576","0.0137256002013537","15","10","22.9413724088164","0.607669249230185","0.822652386728359","13.8349514563107","11.7108009239082","141.64550226293","0.00337421251477354","0.00691246507077848","13.9319968057832","11.2553806495331","115.263125102475","47.2147724669129","0.409625996388146","57.288","62.005","84.794","88.06","95.411","87.422","92.098","102.332","98.78","103.912","124.546","345.701","102.672","56.345","81.381","98.557","77.391","88.725","86.858","88.513","90.491","119.645","104.849","291.752"
"YHR065C","0.0205622999265975","0.0316841127360573","13.3066666666667","11.7010698090033","22.4924734111481","0.0463478212797688","0.0941226839108558","13","11","5.47937044741456","0.519987641247598","0.772938241374428","13.5714285714286","11.9031493181158","50.2059331452666","0.0186153997844268","0.03110940399116","13.2926984126984","11.5319240544204","37.2862723952091","22.7433681891306","0.609966261793787","12.758","13.253","23.423","22.938","22.195","21.008","21.686","27.505","31.778","28.237","47.891","142.596","27.888","13.185","27.545","26.366","24.204","24.766","25.703","25.544","29.366","39.896","36.522","128.624"
"YHR066W","0.0251308784761799","0.0366837071430021","14.6764705882353","10.3133399981821","14.3840495567375","0.0042728508207576","0.0137256002013537","14","9.5","15.3258323754372","0.342353326516896","0.639509809969406","13.8349514563107","10.0922084064416","40.9516346977616","0.00232864746811479","0.0050285526108614","14.1704740148487","9.97008408327882","30.6505971857082","16.1368915554483","0.526478862962339","3.383","5.504","13.338","21.622","19.69","25.215","25.457","28.451","32.819","30.285","47.641","109.82","11.299","3.783","16.383","24.496","23.394","22.428","27.485","26.744","30.764","47.535","40.85","71.088"
"YHR067W","0.0266346107506327","0.0383361014842912","6.31645569620253","2.93602112767113","5.55437503847908","0.391991571746148","0.566874370199148","15","1.5","7.3954530477348","0.371084015207186","0.659559989536381","13.8349514563107","1.9712998760438","44.7743499220071","0.0851320707671511","0.11977310582311","11.7171357175044","2.40475581202663","43.3347197119839","4.30191995750336","0.0992718999014016","58.756","43.486","64.122","51.015","41.016","37.549","37.852","35.952","41.689","44.863","42.743","29.657","44.903","41.466","53.477","50.619","43.154","42.417","38.268","36.428","46.964","39.799","42.073","33.348"
"YHR068W","0.00815546168982051","0.0158765933698527","12.320987654321","12.0298207547465","22.1452357779083","0.00715396493482501","0.0207208874580039","12","0","4.92429162418312","0.414806794758866","0.700141352389526","13.3177570093458","11.9463345568611","61.1801705946501","0.00164855288622801","0.00372566812425756","12.5462482212223","12.0208079825936","45.5734401286785","21.011182173245","0.461040073207532","35.126","26.572","42.799","37.161","31.156","30.799","33.495","35.318","38.795","36.625","56.34","146.254","54.083","24.945","38.624","32.524","31.48","31.781","34.723","34.286","33.735","49.175","41.951","113.764"
"YHR069C","0.0104731524801405","0.0192113329049252","14.6764705882353","9.03894200998713","9.58395854314119","0.000590630391907495","0.00300666545142171","14","9","16.685598715659","0.0730041011954844","0.30709075480736","13.3177570093458","9.12723769634654","49.4586465258729","5.524877287022e-05","0.000196627304267739","13.9980758658604","9.07055022429356","38.8262391468429","11.1383047879422","0.286875706550319","17.069","18.833","32.237","31.994","33.494","40.614","41.513","45.502","48.923","44.947","58.551","70.77","21.967","18.274","31.298","32.69","35.206","36.564","43.493","40.65","40.96","53.983","44.749","46.319"
"YHR069C-A","0.137334288339494","0.154037793279861","6.83561643835617","1.92743964721875","0.283044613310938","1","1","13","1.5","0.455376767084137","0.948243676595617","0.999999999903122","6.81818181818182","1.20128622644556","1.15544176674506","0.666262006556961","0.729497989135265","8.884599418846","1.69208402015102","0.940295344713527","0.0412484103059524","0.0412484103059524","1.082","1.552","0.971","1.213","0.261","0","1.322","0.886","0.249","1.63","0.27","1","1.278","0.694","1.495","2.137","0.507","0.86","0.47","1.13","0.428","0.876","1.393","0.843"
"YHR070W","0.0107866454396777","0.0196262222854594","14.6764705882353","10.577040604191","5.83536899903284","0.0573837389264991","0.112179293751932","14","9.5","4.21364930909064","0.367231871487502","0.657432409039031","13.5714285714286","11.4705552274367","20.9825788436183","0.0101330846783635","0.0180209723998563","14.0826330532213","10.5173683330623","17.0521295678541","5.86032238386339","0.343670997838945","7.777","6.372","11.954","16.35","15.863","11.08","12.578","14.771","17.217","17.391","24.205","44.342","15.041","6.619","12.348","14.81","12.61","13.575","15.2","15.21","16.656","25.317","18.334","30.185"
"YHR071C-A","0.00784395479180666","0.0153687819427455","9.7843137254902","2.36010356664471","0.765755520236432","0.157176230993757","0.26310217094348","10","2.5","0.673695985775483","0.287796118281052","0.586264937431782","9.43708609271523","2.67958271267687","3.00902512495051","0.0143689984160859","0.0245747131873757","9.74046660606848","2.51655258151491","2.82527327745083","0.767196562366879","0.271547736103992","3.674","2.634","5.49","3.569","2.064","2.814","1.795","1.671","2.256","3.382","3.667","3.016","3.252","2.747","2.368","2.659","2.581","2.271","2.391","2.556","3.877","4.295","1.576","3.577"
"YHR071W","0.000111029837361332","0.000768220128972135","12.7948717948718","10.8673460750723","131.874483953775","0.0042728508207576","0.0137256002013537","13","10.5","173.174693353273","0.0498357804757791","0.267072539853374","12.8378378378378","10.6512948653914","630.372960476972","4.08407077601147e-06","1.98415864442255e-05","12.8775698775699","10.6743483886448","540.545768767964","147.987195874849","0.273773664369157","597.885","291.944","333.333","347.544","408.802","500.698","487.026","512.626","595.638","578.239","597.285","914.116","811.706","379.872","314.35","375.084","483.554","497.266","544.776","573.239","602.06","595.299","637.115","833.677"
"YHR072W","6.70314480808454e-05","0.000552943970453673","12.961038961039","11.6831557914843","16.1212449177313","0.0024984045364147","0.00900256456470569","13","11","15.5627131471347","0.0389218572841497","0.246564858552887","12.8378378378378","11.8756895056218","79.8064513129504","1.28726472781171e-06","7.27572080351055e-06","12.9329589329589","11.522992410235","69.4318927112607","16.3897275777891","0.236054742824705","80.559","46.588","57.892","56.747","58.55","57.844","58.037","60.719","68.119","70.81","85.233","111.235","89.074","54.127","60.062","59.203","57.646","60.165","62.398","63.302","65.279","78.212","70.472","107.553"
"YHR072W-A","0.0398551907311221","0.0527444338007183","14.8955223880597","10.3776682891806","174.816022737512","0.029852351157279","0.0656081372047696","15","9.5","112.269288192636","0.583041531755636","0.809957878821703","14.1089108910891","10.6844043496494","635.486912042764","0.0240884736305236","0.0389783621306712","14.6681444263829","10.2060172163503","534.849859566193","182.625810627647","0.341452479347702","284.433","239.965","558.303","398.285","466.974","457.058","484.534","452.779","540.905","550.548","643.459","1454.453","338.327","225.493","389.293","403.022","389.445","422.961","405.281","465.899","570.949","596.43","519.318","1144.533"
"YHR073W","0.0658637273938276","0.0804911092251747","14.463768115942","14.2678148367047","3.99714592354245","1","1","15","1","3.8160785213685","0.716924913517578","0.888904858035281","15","0.0808132966310993","56.7940038040609","0.411432003671586","0.484864905472749","14.8212560386473","0.286862417443571","52.8973380337429","3.96919651968224","0.0750358461733994","59.5","50.8","50.215","48.357","49.263","45.141","49.136","49.762","51.637","52.542","52.137","42.968","69.025","53.681","61.215","55.802","53.796","53.96","56.583","47.838","50.412","56.038","52.831","49.022"
"YHR073W-A","0.093772739966962","0.109636413510506","13.8611111111111","2.03664932458847","3.07808676883836","1","1","9","6","3.16006020512268","0.999256799581556","0.999999999903122","10.1063829787234","5.8479949985772","33.546846847875","0.578189746938469","0.648033872261291","10.9891646966115","6.56087929569599","28.0639741071389","1.71324581704325","0.0610478690759421","18.368","26.604","25.952","23.458","28.415","23.876","24.471","30.388","18.97","25.711","22.227","26.046","37.446","29.971","34.44","38.237","27.631","40.113","28.017","25.561","26.433","36.038","25.071","26.879"
"YHR074W","0.00780722864253258","0.0153087416004431","14.6764705882353","0.827960250138971","8.55239447263238","0.00918635815986823","0.0250867782691631","14","1","11.3490638380441","0.209022649564279","0.493329225031523","14.3939393939394","0.5725372207391","86.6698241071205","0.00110638067546676","0.00264833054782338","14.3568033273916","0.802170344589482","83.2271735823439","9.45907803623194","0.113653721844504","115.739","95.61","97.561","86.244","78.384","78.306","74.372","74.038","82.997","79.56","85.207","52.777","99.012","99.172","90.873","85.434","81.443","80.918","77.8","76.205","80.068","78.741","72.149","60.038"
"YHR075C","0.000417197957629512","0.00182126417762293","11.6046511627907","7.71303165761251","13.4699228266557","0.0042728508207576","0.0137256002013537","13","8","13.4003806102663","0.0778444567651762","0.312683241487512","12.1794871794872","6.87890671765472","64.2855614539834","1.96300263362037e-05","7.97289155341928e-05","12.261379447426","7.54014084795467","55.3655212636708","14.1648996601362","0.255843336011917","45.478","46.355","56.025","57.66","59.976","63.095","65.373","64.962","70.117","67.273","70.541","17.362","39.823","49.212","47.456","54.635","52.825","63.054","64.576","64.39","68.247","59.452","63.559","23.487"
"YHR076W","0.00062047437227708","0.00239354004512226","13.3066666666667","13.282853327512","13.1261723086737","0.0149266626235038","0.0369844788891062","12","1.5","7.47836131782893","0.0919118286641953","0.336788029187402","12.8378378378378","12.6378890720855","65.3220386401955","9.58923462767158e-05","0.000318737978340673","12.7148348348348","0.44083211242449","57.3119055716307","12.6676766202545","0.221030455956867","90.295","57.403","63.873","54.941","42.815","46.644","48.622","51.579","52.986","51.899","60.296","45.72","95.255","72.07","67.602","54.642","50.776","43.229","46.215","45.39","54.772","57.652","53.725","50.099"
"YHR077C","0.0495293873391617","0.0630733100470164","6.56578947368421","4.4752000501523","4.33261167320585","1","1","12","10","5.73693409246176","0.633651627565501","0.835798617145016","13.5714285714286","12.0197209724081","50.5648234965528","0.328037228399405","0.396994396076503","10.7124060150376","8.59863468214621","48.2274574261511","0.727405961158745","0.0150828179626221","33.138","37.934","43.218","44.415","44.557","40.855","44.403","47.695","48.587","48.226","50.286","74.049","41.777","35.575","48.903","48.854","47.75","48.688","50.176","48.007","52.088","54.137","55.877","69.398"
"YHR078W","0.00715260053662226","0.0143488504684892","13.6712328767123","10.517508705933","4.6488300660452","0.0868887985173833","0.158855447244195","14","10.5","5.70564461739425","0.294529033244044","0.591984820710453","13.3177570093458","9.46711579317822","45.5795934869696","0.00853636223502097","0.0154761416319412","13.662996628686","10.1574899569421","42.7425867621232","5.39546149711656","0.126231515353624","47.564","29.822","35.107","39.259","41.432","40.311","41.101","42.386","45.662","41.651","46.598","55.515","50.907","28.103","36.102","37.276","39.957","40.765","43.996","41.378","40.592","49.477","42.809","60.287"
"YHR079C","0.287309958543074","0.303146727254281","9.98","7.19637335876992","0.821185934401682","1","1","14","10.5","1.93110861942046","0.994084272547186","0.999999999903122","11.9747899159664","5.5216017079954","18.7358800231219","0.867767099833042","0.907081957241498","11.9849299719888","7.87474085119616","17.7960304802649","0.640900115009361","0.0360136557262078","13.113","14.437","14.906","18.004","17.902","16.471","18.788","17.897","17.767","19.163","17.999","18.418","19.656","15.572","19.921","19.898","17.463","19.046","20.499","16.832","17.791","20.056","17.778","17.713"
"YHR080C","0.0351976027176173","0.0477164998414883","6.31645569620253","2.50973355443077","3.05532041613618","1","1","15","1","1.61326412127711","0.754991660477929","0.915159687530977","6.27753303964758","5.19594514248914","29.4976156992143","0.297850494573685","0.364533441120033","9.19799624528337","0.308509600744645","26.4801299586221","0.584471002801136","0.0220720594541806","29.241","24.936","28.112","27.047","25.898","23.371","26.506","26.867","28.499","24.879","26.502","10.877","27.438","28.403","33.461","31.654","27.82","27.801","29.188","27.555","25.199","28.097","28.355","17.067"
"YHR081W","0.0313729733154429","0.0437282088753566","14.463768115942","10.0996424159769","38.267543619518","0.00327622059553527","0.0112190217684583","14","9.5","40.1954849765493","0.30200981446905","0.598695397041837","14.3939393939394","9.48441728769719","161.385207381992","0.00202561933211842","0.00445349682990359","14.2859025032938","9.69422577842505","136.115227985307","41.8785257835273","0.307669659033654","72.324","49.527","100.839","116.542","125.018","119.015","126.289","132.645","145.779","149.866","165.76","305.067","105.813","46.7","94.172","112.956","136.145","107.759","127.986","131.771","146.955","145.592","157.245","291.436"
"YHR082C","0.011718510962454","0.0208588807627371","13.4864864864865","4.99695158832353","8.51693874448417","0.0463478212797688","0.0941226839108558","11","7","3.74978726063225","0.345006150087527","0.640798132309025","12.3913043478261","5.5547476660313","96.2479083257136","0.00869656438872446","0.0157196165358296","12.2925969447709","5.89954958945366","90.605123732319","7.34488186972696","0.0810647518282349","98.916","89.128","89.971","90.601","91.458","93.769","96.919","96.716","94.005","91.111","79.276","58.54","95.447","86.804","95.204","94.781","93.48","106.377","96.549","94.365","90.513","86.65","89.705","78.451"
"YHR083W","0.293547413714752","0.309190367370442","12.7948717948718","12.3456326144563","6.21290194565088","1","1","13","11.5","7.87999796954289","0.997500537751546","0.999999999903122","12.6106194690265","12.0019106684665","74.2312467756172","0.873310803102949","0.91115026706133","12.8018304212994","11.9560061922444","69.9474146811102","5.78929988142364","0.0827664597443239","97.371","63.156","59.447","69.99","69.744","66.466","64.259","63.811","69.799","75.395","80.888","51.473","101.243","65.78","71.138","68.592","66.336","55.428","68.254","67.197","69.461","74.714","69.727","60.255"
"YHR084W","0.0128372667775449","0.0223199240132213","13.3066666666667","12.0621602524355","10.2740644231303","0.765323426325814","1","15","12","2.28430845662314","0.5178659694578","0.771572032586383","13.5714285714286","12.0604773984655","35.8997949675835","0.102901119060207","0.141958112185556","13.9593650793651","12.0815497934945","29.9778632064061","10.1956548772205","0.340106124543317","16.264","24.658","17.63","24.916","24.298","25.328","23.488","23.35","24.284","26.331","24.662","71.119","38.503","26.93","26.562","25.01","20.652","24.825","23.867","21.181","23.193","31.519","25.934","70.319"
"YHR085W","0.0243603125074676","0.03580198351269","14.6764705882353","10.720841250995","6.19018775659953","0.029852351157279","0.0656081372047696","14","9","5.23753992824876","0.424190314568405","0.708038953656177","13.8349514563107","10.9674447656353","18.9785143426546","0.01288145584684","0.0223263850553056","14.1704740148487","10.2360858993843","14.5461338957252","6.65448799164428","0.457474682919004","4.879","3.824","10.265","9.362","9.68","8.67","13.251","13.637","12.942","14.403","23.962","47.821","7.37","5.004","8.409","10.786","12.155","11.065","14.903","11.507","13.592","20.11","15.57","32.603"
"YHR086W","0.00152864590852653","0.00449845944371435","12.6329113924051","0.462589792827787","12.566767064011","0.00327622059553527","0.0112190217684583","13","0","8.25900720425888","0.14238214167862","0.406194092950572","13.0733944954128","12.5727821054428","49.8139845942678","8.22297244733594e-05","0.000277822922107096","12.902101962606","12.8949673008858","43.3826320395685","12.043466521689","0.277610323659118","84.184","47.925","45.475","37.798","33.936","30.888","35.884","37.176","36.129","39.637","47.809","31.713","80.148","53.882","46.506","42.443","34.635","33.176","32.957","34.948","42.149","38.086","36.272","36.573"
