CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,3,6,9,12,15,18,21
Cre05.g247250,0.031869374,0.048720752,21,18,2.035901844,0.055972993,0.133374224,21.25301205,19.59962444,4.159242464,0.01307364,0.022361966,21.12650602,18.79569687,2.74070778,1.767763299,0.645002474,5.19718,1.065965,0.7741455,1.90466,2.12204,4.28703,3.67172,4.22915
Cre05.g247300,0.160561867,0.20728622,24,18,1.036671928,0.16713337,0.272409227,28,19.22921619,3.230467083,0.123926215,0.172460056,26,18.67785037,2.226884007,0.18250828,0.081956797,0.624215,2.46523,0.728467,2.216415,2.352935,2.767185,3.56979,3.04225
Cre05.g247350,9.27E-05,0.000440158,24,21,0.660652341,0.016211028,0.101644165,24.56824513,20.99992264,1.677452353,2.17E-05,0.000124946,24.28412256,21.00283681,0.971185556,0.621658089,0.621658089,1.42865,0.7280375,0.2863885,0.6023365,0.394244,1.2391,1.357045,1.678665
Cre05.g247400,0.010037898,0.017616642,24,10.5,3.110283423,0.23004535,0.34617983,20,9.231268208,10.6044266,0.016327845,0.027293296,22,9.889697514,6.545788355,2.717801224,0.415198457,8.242425,2.669965,7.73751,11.13605,9.0964,5.02806,3.906,2.734625
Cre05.g247450,0.00097863,0.002519158,21,1.5,1.179524822,0.053661953,0.130425879,20,2.604877136,4.275806999,0.000570021,0.001484415,20.5,2.067142389,3.085231032,1.474940499,0.478064846,3.38392,5.562435,3.07434,1.626395,1.80919,2.822895,3.513935,4.33067
Cre05.g247500,0.022059263,0.035158587,24,6,1.361447487,0.059311185,0.137301102,28,8.28491173,7.438236367,0.009994544,0.017626999,26,7.09656616,6.43432834,0.521562794,0.0810594,7.904275,6.99739,7.95974,6.68206,7.22649,4.59451,4.852945,5.496715
Cre05.g247550,1,1,24,6,0.370778512,0.836664171,0.953346056,28,9.040645527,2.631153082,0.9858686,1,26,7.447442566,2.738820389,1.149406366,0.41967205,5.953705,1.55618,2.637135,2.66975,2.19298,2.24642,1.874495,2.20585
Cre05.g247600,0.000322032,0.0010662,24,12,12.52105797,0.041891544,0.115522302,20,10.68295128,113.2140595,0.000164766,0.000551719,22,11.3756232,92.85528298,17.87305166,0.192482873,76.66665,78.19965,90.1039,108.5465,122.377,86.42095,87.7599,81.02335
Cre05.g247650,1.04E-05,0.000101526,21,16.5,2.373934241,0.012963997,0.101644165,21.88585608,15.39826665,4.45043951,2.26E-06,2.86E-05,21.44292804,15.96732498,2.030442011,2.095275243,1.0319306,1.179185,0.4672895,0.383723,0.4491445,3.77378,4.278515,3.76325,2.00492
Cre05.g247700,0.00266115,0.005726238,24,10.5,8.197478308,0.040997083,0.114521599,20.18306636,9.306958973,23.68997681,0.001104441,0.002588924,22.09153318,9.92602526,14.12205074,8.39111781,0.594185502,8.4401,8.05308,20.80265,19.68735,25.954,9.93445,7.13533,7.605545
Cre05.g247750,0.279912985,0.344442478,24,6,3.883372106,0.688380979,0.819111645,28,8.877264794,16.14481405,0.509982031,0.624150106,26,7.371587226,13.04340994,0.147783387,0.011330119,21.02825,9.25297,16.6321,16.191,12.5276,10.9775,7.539605,10.27082
Cre05.g247800,0.592350027,0.6843536,24,6,14.92233957,0.696856974,0.827350687,28,8.664224147,54.70535352,0.778027341,0.906806999,26,7.272675497,44.31538934,0.457910865,0.010332999,71.2047,28.28785,62.3123,54.09555,36.0278,35.43035,27.99855,38.9463
Cre05.g247850,1,1,24,21,0.158348432,0.920328123,1,26.48648649,20.99993186,1.161048129,0.996738381,1,25.24324324,21.05102931,1.018947134,0.108343263,0.10632864,1.156585,0.863169,0.8918345,1.0465735,0.8273395,1.198515,0.9224705,1.20526
Cre05.g247900,1,1,21,13.5,0.358686986,0.999477996,1,25.41786744,9.059833498,2.135629179,0.999999864,1,23.20893372,11.59625982,1.850324007,0.211945464,0.114545054,1.63428,1.586465,1.555695,2.93383,1.204095,2.172495,2.028235,1.63266
Cre05.g247950,0.000176005,0.000685626,24,4.5,79.44447217,0.029484396,0.103772733,24.29752066,3.736595954,229.5588099,6.83E-05,0.000283994,24.14876033,4.120805699,133.8628198,79.54375383,0.594218424,196.5345,201.751,244.458,123.966,28.76095,80.81855,92.799,101.455
Cre05.g248000,0.00423193,0.008454411,21,3,4.745563314,0.025729138,0.102190859,22.79069767,3.269493573,9.458551636,0.001102475,0.002585068,21.89534884,3.13447808,4.804228572,4.070670305,0.847309874,7.60453,8.95313,10.27064,1.89388,1.321555,1.940895,2.51919,5.42877
Cre05.g248050,0.00097863,0.002519158,24,16.5,4.457069546,0.035032675,0.108723492,21.77777778,14.15798268,9.348337248,0.000386752,0.001086891,22.88888889,15.30821992,3.91718867,5.819716136,1.485686963,0.670675,0.09717105,0.0677397,1.8357,11.9233,6.99563,6.819275,2.379575
Cre05.g248100,1.04E-05,0.000101526,24,10.5,0.8867066,0.023586688,0.101644165,21.56479218,9.758960341,3.743243037,3.97E-06,4.14E-05,22.78239609,10.13863738,2.480210049,1.107016286,0.446339731,1.853195,1.85916,2.50103,3.95646,3.666135,2.28406,1.978035,1.28568
Cre05.g248150,4.69E-05,0.000274494,21,10.5,4.661587313,0.115860508,0.209477672,20.09111617,9.031044216,20.62024904,7.13E-05,0.00029272,20.54555809,9.754048439,10.55433343,8.575950919,0.812552586,2.22155,4.391075,11.5562,28.55375,9.048365,9.29605,7.037685,2.82193
Cre05.g248200,0.00266115,0.005726238,21,7.5,7.237358114,0.026529324,0.102190859,21.88585608,5.84792005,17.44812258,0.000745415,0.001856691,21.44292804,6.693878937,10.39357687,6.599830362,0.634991249,5.16438,17.57975,17.35515,12.66925,10.5451,5.70509,5.55075,6.08217
Cre05.g248201,0.00097863,0.002519158,21,7.5,40.63940661,0.030201067,0.104480265,21.99501247,5.41638482,103.6424266,0.000337799,0.000975945,21.49750623,6.485776076,61.6424815,37.16945816,0.602984456,36.87625,104.5986,106.635,68.64485,59.762,30.74005,36.69025,37.07025
Cre05.g248250,0.00423193,0.008454411,24,18,0.12312815,0.127808109,0.224672174,23.6461126,17.64152654,0.670445468,0.004609511,0.008940331,23.8230563,17.82041509,0.512539458,0.163360199,0.163360199,0.489017,0.334346,0.2114895,0.649373,0.4491615,0.644629,0.7715795,0.5542035
Cre05.g248300,0.001634479,0.003805356,24,16.5,1.407439479,0.067502805,0.147681454,28,20.40161047,6.094625769,0.001115678,0.002611277,26,18.40967629,4.437162961,1.031477547,0.232463301,3.881065,1.266605,3.56066,4.658085,3.84829,6.21991,5.68341,6.146695
Cre05.g248400,2.21E-07,1.18E-05,24,1.5,8.062728504,0.01049292,0.101644165,25.2722063,0.092218983,20.8096258,4.83E-08,4.02E-06,24.63610315,0.814827136,11.82702991,7.495799009,0.633785411,20.70255,19.64305,16.2583,7.84324,2.26161,6.00638,8.59242,12.0349
Cre05.g248450,1.58E-08,3.26E-06,24,0,3.790726622,0.013135045,0.101644165,24.70588235,7.74E-05,11.19661465,4.83E-09,1.23E-06,24.35294118,3.81E-05,5.581476478,4.70654835,0.843244322,11.39365,6.85818,5.01843,1.81376,0.225533,4.14794,5.82192,8.85709
Cre05.g248500,0.022059263,0.035158587,24,6,8.17249269,0.19760427,0.308270466,28,7.815219711,22.88843131,0.028052424,0.044347016,26,6.878494866,16.88976056,2.667638844,0.157944148,24.10715,14.20895,25.6508,23.5641,12.46735,12.0591,12.16665,12.04775
Cre05.g248600,0.160561867,0.20728622,21,10.5,0.063696179,0.840155203,0.956308976,22.55754476,5.099765341,10.29714416,0.405128348,0.505554972,21.77877238,7.906544102,8.710022077,1.501412951,0.172377629,5.625105,13.30655,8.01521,9.84011,9.636275,7.09667,7.99203,7.3418
Cre05.g248650,0.00423193,0.008454411,21,12,0.410652263,0.118896964,0.213338752,22.67352185,11.20607334,1.818027749,0.004324488,0.008449594,21.83676093,11.63533248,1.354132982,0.437737431,0.323260298,0.9219025,1.21332,0.9578735,2.11402,1.68643,1.381475,1.344405,0.910155
Cre06.g248750,0.000176005,0.000685626,24,16.5,1.82038984,0.019713664,0.101644165,23.27176781,15.35652203,8.924286638,4.71E-05,0.000215922,23.63588391,15.92323216,6.895435435,2.186652891,0.317115998,5.405625,5.83693,4.256555,7.038105,8.01767,9.044605,8.62636,6.90255
Cre06.g248800,4.47E-06,6.17E-05,24,18,4.618817959,0.013099063,0.101644165,25.86510264,17.63924468,14.99222748,1.03E-06,1.82E-05,24.93255132,17.8513427,9.918002682,4.260330941,0.429555333,6.975055,7.22271,4.58514,7.595545,9.5452,14.6251,15.40525,13.0137
Cre06.g248850,9.27E-05,0.000440158,24,16.5,3.223445257,0.021078513,0.101644165,24.84507042,16.84883787,16.38381095,2.76E-05,0.000148142,24.42253521,16.67639298,12.99604898,3.629897754,0.279307793,11.042,8.61745,9.293355,14.25255,13.2781,16.72835,16.8738,13.87325
Cre06.g248900,0.927661379,1,21,15,0.077216061,0.945414192,1,20,11.06324952,9.200920123,0.992107928,1,20.5,12.99134395,8.42498971,0.920471786,0.109254945,10.54195,6.033125,7.08418,9.65869,8.882525,8.44109,8.11697,7.87563
Cre06.g248950,0.006584336,0.012329551,24,9,1.329643591,0.148102729,0.249299294,20,8.942034868,8.097084212,0.007735842,0.014025896,22,9.043119178,5.192403482,1.877123843,0.361513478,5.017765,4.01067,5.661985,9.679505,5.532085,3.1672,3.5634,3.74218
Cre06.g249000,0.363257419,0.436950812,21,18,0.571766543,0.681798251,0.812827882,20,17.30565606,1.866880304,0.593330222,0.714071437,20.5,17.65486302,1.366610554,0.709078615,0.518859314,1.27351,3.166845,0.4185205,0.34503,1.003652,1.906525,1.76747,1.527245
Cre06.g249050,0.000569951,0.001646957,24,16.5,4.46049265,0.069071201,0.149579425,21.15107914,13.81387279,10.02890298,0.000438652,0.001199941,22.57553957,15.13243914,3.968330585,6.395664231,1.611676269,0.5592605,0.0401437,0.01241725,1.0292455,14.00955,6.729015,6.6311,1.872955
Cre06.g249150,2.26E-05,0.000170427,21,15,1.950398492,0.03548126,0.108732676,20.85106383,12.95671486,8.843408954,1.21E-05,8.40E-05,20.92553191,13.97489867,6.847314631,2.128314924,0.31082476,6.28459,4.19951,4.89802,6.588235,9.81196,7.830325,7.708685,6.36132
Cre06.g249200,0.00266115,0.005726238,21,13.5,5.546545592,0.059817688,0.137865742,20,11.89909027,23.23568759,0.001551318,0.003461129,20.5,12.68756948,17.22962799,5.703749406,0.331043097,14.45295,11.05285,11.82315,22.6501,24.66255,17.0953,17.6732,13.2801
Cre06.g249250,0.010037898,0.017616642,21,16.5,174.6101201,0.09089646,0.177172185,21.3559322,15.80486568,662.7765659,0.007298747,0.013335492,21.1779661,16.15649449,489.1553761,170.3888643,0.348332805,436.916,519.349,221.7595,294.2645,650.123,615.9735,625.256,566.849
Cre06.g249300,0.00266115,0.005726238,21,13.5,3.203073511,0.073020631,0.154557632,20.18306636,10.78718911,13.24106644,0.00185497,0.004046487,20.59153318,12.12145773,10.18984826,2.888762291,0.283494142,8.672125,5.415635,8.10556,14.0282,12.9506,10.5794,10.111285,8.79714
Cre06.g249350,0.001634479,0.003805356,24,18,1.833983967,0.037596632,0.110585599,25.56521739,16.40905154,6.12130445,0.000657357,0.001670519,24.7826087,17.24684508,4.030782218,1.601783243,0.397387692,2.247415,3.60655,1.88535,3.010575,4.35872,6.688805,5.44177,4.94754
Cre06.g249400,1,1,21,18,0.024398225,0.797435095,0.919182218,20,16.16079106,0.026865567,0.977938383,1,20.5,17.06811971,0.015090149,0.018699831,0.018699831,0.03891765,0.00836775,0.00831215,0.00876365,0,0.0404207,0.0183711,0.00678625
Cre06.g249450,0.010037898,0.017616642,21,19.5,0.295747411,0.249682976,0.368597163,20.18306636,19.40300801,1.441071555,0.017516353,0.029054222,20.59153318,19.45819866,1.157883125,0.447640881,0.38660282,2.03409,0.839264,0.8562655,0.7490685,1.132555,1.1665185,1.573435,1.37389
Cre06.g249500,0.119401804,0.158559137,21,18,0.010951316,0.498847626,0.634689717,20,17.05606207,0.026627014,0.227574452,0.299416583,20.5,17.5269461,0.019092923,0.012270956,0.012270956,0.0331197,0.01851565,0.011294405,0.0125652,0.01179735,0.0281501,0.0276819,0.017398525
Cre06.g249550,0.015014056,0.02497277,24,0,0.86496837,0.215026632,0.328397357,26.17210682,7.74E-05,7.816789305,0.021745881,0.035199082,25.08605341,3.71E-05,5.222603825,1.303123752,0.249516103,8.21307,4.386945,4.952715,4.270145,3.4367,5.066715,5.42182,5.612855
Cre06.g249555,0.087651174,0.120191971,21,0,0.432508934,0.536745241,0.672330013,23.77358491,19.72347004,3.580324286,0.190849259,0.25526881,22.38679245,20.47986337,3.316424579,0.730209079,0.220179613,4.8411,2.9986,2.84041,3.009305,2.45136,3.858645,3.27848,3.631515
Cre06.g249600,1,1,21,12,0.033464748,0.973549894,1,20,11.70710305,0.106594319,0.99964707,1,20.5,11.85703317,0.062668352,0.031480502,0.031480502,0.04658695,0.0348977,0.01605985,0.1058894,0.11702315,0.0499992,0.04427865,0.0534478
Cre06.g249650,1.79E-06,3.56E-05,21,15,4.560810454,0.010417695,0.101644165,21.77777778,13.69961773,11.52402881,3.51E-07,1.01E-05,21.38888889,14.36637974,6.866205527,5.173053959,0.753407969,3.76068,2.028805,3.486545,7.741155,12.03875,10.5284,9.20274,4.230015
Cre06.g249700,4.69E-05,0.000274494,21,15,1.862087927,0.013460033,0.101644165,20.75294118,13.98455723,6.923547154,9.64E-06,7.29E-05,20.87647059,14.48978168,5.118963969,2.011686739,0.392987087,4.594825,3.29746,2.77602,5.243185,6.60694,7.06466,5.892425,4.72099
Cre06.g249750,1,1,21,15,5.006273584,0.942817161,1,28,15.46172774,11.1967006,0.998332975,1,24.5,15.51450589,8.113972876,1.060834378,0.130741672,2.512625,13.16505,1.757885,4.22499,13.41095,8.697215,11.1699,10.024055
Cre06.g249800,0.015014056,0.02497277,24,16.5,9.821501059,0.057738974,0.13546109,21.67076167,13.8481701,35.00258769,0.006979027,0.012826718,22.83538084,15.14585791,22.53650698,12.05168641,0.534762837,15.17965,16.6398,10.68495,15.46005,39.58925,33.02445,24.89425,23.43755
Cre06.g249850,0.001634479,0.003805356,24,21,2.471564474,0.015884402,0.101644165,24.16438356,20.99992264,5.810590815,0.000300099,0.000887566,24.08219178,21.00020607,3.31839512,2.309097147,0.69584756,5.100695,2.633305,1.06168,1.455075,1.278435,4.69176,4.294405,5.972075
Cre06.g249900,1.04E-05,0.000101526,24,21,8.344022653,0.015915807,0.101644165,26.48648649,20.99992264,21.91500836,2.74E-06,3.20E-05,25.24324324,21.05102491,9.702551791,8.035628222,0.828197406,10.75555,5.0283,1.74589,1.23859,3.75631,15.53145,13.69265,22.91755
Cre06.g249950,0.000322032,0.0010662,24,18,1.296221836,0.015933206,0.101644165,25.56521739,18.39971185,2.999402109,6.76E-05,0.000281994,24.7826087,18.21170594,1.741071377,1.155696052,0.663784418,1.24359,1.15876,0.35972,0.67534,1.68508,3.163515,2.551815,2.97512
Cre06.g250000,0.018536659,0.030800079,24,19.5,0.046004968,0.058115713,0.135852192,28,20.99992264,0.14435385,0.008438614,0.015143241,26,20.31246408,0.047711327,0.032777234,0.032777234,0.0230467,0,0.00658225,0.0286658,0.01771835,0.06401715,0.07822535,0.147559
Cre06.g250050,1,1,21,6,0.01447094,0.939174494,1,20,7.68131002,0.038045979,0.998111438,1,20.5,6.865242814,0.024128456,0.019036672,0.019036672,0.00964295,0.0272729,0.024502,0.05279045,0.00910025,0,0.01902345,0.04102635
Cre06.g250100,1,1,21,15,23.11312865,0.949138276,1,28,12.28748028,119.9105261,0.998684038,1,24.5,14.12577262,96.63057192,11.95247481,0.123692477,50.77445,122.3175,68.35625,90.45955,145.3605,88.47495,107.637,100.8846
Cre06.g250200,0.001634479,0.003805356,24,9,672.7649029,0.014770251,0.101644165,21.25301205,8.624050755,1837.747763,0.000280805,0.000842477,22.62650602,8.833163564,1087.62671,586.7650386,0.5394912,784.881,1203.945,1593.315,1870.25,1470.665,369.1775,529.6705,633.1405
Cre06.g250250,4.69E-05,0.000274494,24,13.5,8.479164901,0.020859414,0.101644165,24.98583569,12.81308177,36.24548509,1.45E-05,9.66E-05,24.49291785,13.16878649,27.32415417,9.340198589,0.341829377,16.24585,23.9789,22.95115,32.3061,37.3737,33.21345,32.14255,21.5994
Cre06.g250300,9.27E-05,0.000440158,24,21,27.01327156,0.012607052,0.101644165,23.6461126,20.99992264,56.11458878,1.71E-05,0.000107972,23.8230563,21.00111959,30.53601397,23.50829412,0.769854708,45.91575,21.0497,7.972325,5.630255,12.3026,49.9069,44.96755,57.86895
Cre06.g250350,0.010037898,0.017616642,21,12,4.9863756,0.056033287,0.133426002,20,9.929384569,22.16304705,0.004771428,0.009213319,20.5,10.94595245,16.31614586,5.318678436,0.325976397,15.202,8.062335,15.19505,22.7103,21.91325,15.7868,14.68605,10.90515
Cre06.g250450,2.26E-05,0.000170427,24,12,17.57749018,0.03340078,0.107084643,24.16438356,12.1218226,106.6389242,1.14E-05,8.06E-05,24.08219178,12.0608439,79.09454472,25.85589748,0.32689862,50.10295,73.4673,74.42025,88.24395,118.5855,89.68175,80.54595,58.37605
Cre06.g250500,0.00097863,0.002519158,24,19.5,3.254374108,0.033319144,0.106950667,23.1496063,19.89903726,10.68974847,0.00036947,0.00104861,23.57480315,19.70952867,7.468502997,3.303742932,0.442356779,8.033,8.252735,3.23154,4.904715,4.765005,10.14308,10.184185,10.6054
Cre06.g250550,9.27E-05,0.000440158,24,19.5,0.10897859,0.012613594,0.101644165,21.99501247,17.02371552,0.203633028,1.71E-05,0.000107972,22.99750623,18.24255009,0.098014456,0.108536239,0.108536239,0.1300875,0.00558925,0,0,0.11907175,0.198375,0.1931965,0.1570605
Cre06.g250600,0.668625735,0.771369642,24,9,0.020818567,0.73836337,0.86615703,23.52,6.311644391,0.074309596,0.842158965,0.971568735,23.76,7.643024463,0.043289045,0.024906772,0.024906772,0.0208272,0.0570254,0.0599816,0.088409,0.0196541,0.04288965,0.0410856,0.0149509
Cre06.g250650,0.000322032,0.0010662,21,0,0.726251697,0.043372914,0.116925758,22.67352185,20.99992264,2.025151792,0.000170107,0.000564475,21.83676093,21.03084321,1.32936677,0.820452101,0.617175124,2.72558,0.945792,0.70434,0.8080525,0.507255,1.64567,1.90874,1.986355
Cre06.g250750,0.063475569,0.090038806,21,0,0.742610613,0.456251664,0.591472206,28,20.99992264,9.675463155,0.131534632,0.182025755,24.5,21.43746615,9.300142355,3.280861148,0.352775369,17.5628,7.34696,6.889885,8.982085,6.46815,8.37303,8.63181,9.617705
Cre06.g250800,0.00097863,0.002519158,24,16.5,10.20128811,0.037235974,0.110333192,23.90243902,13.24495118,57.94859741,0.000408853,0.001133249,23.95121951,14.86922255,47.39953741,13.44072378,0.283562341,38.36635,34.25305,34.3319,59.2927,50.98665,60.2437,56.3539,45.27565
Cre06.g250850,0.001634479,0.003805356,21,7.5,1.587186023,0.031483884,0.105365018,20.46403712,8.038974533,5.210753245,0.00055961,0.001461556,20.73201856,7.774269581,3.013929226,1.901412999,0.630875132,2.3546,2.627485,4.988665,5.83788,2.361705,1.255785,1.629505,1.661115
Cre06.g250900,0.00097863,0.002519158,21,9,25.75445532,0.02046837,0.101644165,20,8.479434005,65.85644448,0.00023673,0.000735541,20.5,8.73856707,41.38881957,24.72963025,0.597495423,11.86105,46.21135,56.4635,67.1609,54.8733,18.0453,25.55745,26.508
Cre06.g250912,0.001634479,0.003805356,21,10.5,18.39764565,0.045606201,0.120065762,21.45985401,9.110727613,70.88021864,0.000783004,0.001935448,21.22992701,9.814038089,44.4526188,25.51134825,0.573899782,12.7537,51.9103,48.52675,72.00945,74.59065,23.27505,25.7539,23.61545
Cre06.g250950,0.015014056,0.02497277,24,15,8.539657886,0.081839,0.165715486,23.77358491,12.23438362,53.62560259,0.009463437,0.016782203,23.88679245,13.61094394,45.20258389,7.384200671,0.163357933,39.39865,36.57325,34.63885,51.87945,55.8487,46.14055,51.83155,45.1142
Cre06.g251000,0.000322032,0.0010662,21,13.5,80.45319535,0.030110802,0.104480265,20,12.07853062,285.5839247,0.000121632,0.000437608,20.5,12.77953266,202.2034909,82.86548796,0.409812351,170.0625,105.1625,128.624,258.8095,307.5785,216.759,213.342,144.2165
Cre06.g251050,0.031869374,0.048720752,24,21,2.618168923,0.044604986,0.118593147,24.70588235,20.99992264,8.084117608,0.010741131,0.018764935,24.35294118,21.00437364,5.468148144,2.170066474,0.396855831,6.778135,4.422905,2.78437,4.326565,2.898625,7.639695,6.336055,8.321115
Cre06.g251100,0.279912985,0.344442478,21,12,2.376515181,0.265644111,0.386863154,20,11.50624474,13.2563503,0.267602344,0.34675476,20.5,11.75409328,10.62224895,2.204279098,0.207515293,8.820055,9.12521,7.429255,14.2028,13.5657,9.630515,10.8913,8.95979
Cre06.g251150,0.466308071,0.54921562,24,0,13.09293058,0.189256169,0.298363323,28,15.4673575,48.20371092,0.302488151,0.387438891,26,20.18127312,54.92921347,16.078908,0.292720521,76.63645,82.58495,45.5013,34.4992,54.45205,41.9746,48.89655,47.34405
Cre06.g251200,1.04E-05,0.000101526,24,21,23.19565508,0.00999249,0.101644165,24.70588235,20.99992264,56.36520692,1.77E-06,2.57E-05,24.35294118,21.00437364,30.12516811,20.95931146,0.695740896,38.9315,20.1223,7.67433,7.225375,17.23695,45.34085,44.2968,57.87725
Cre06.g251250,0.00423193,0.008454411,24,21,1.674103589,0.026699093,0.102190859,23.39522546,20.99992264,6.237326658,0.001139855,0.002660866,23.69761273,21.00338067,4.238801405,1.787409942,0.421678152,4.804365,5.373105,2.42297,2.17392,2.88599,5.005085,5.0638,6.354485
Cre06.g251300,0.006584336,0.012329551,24,15,5.660319073,0.06109168,0.139529204,22.44274809,12.14047123,23.47360778,0.003547202,0.007105876,23.22137405,13.53751501,17.7267494,5.400435492,0.304648944,14.7994,10.50105,12.22655,22.1191,25.1405,18.43055,20.85845,16.7592
Cre06.g251350,0.000176005,0.000685626,24,16.5,2.659822816,0.019900904,0.101644165,25.56521739,15.52455197,6.938581016,4.75E-05,0.000217401,24.7826087,16.04367703,4.161518916,2.807881216,0.674725088,1.363965,2.38273,0.7931665,4.778035,5.37055,7.67753,6.13213,4.917325
Cre06.g251400,0.001634479,0.003805356,21,1.5,0.910704037,0.069077383,0.149579425,25.71428571,7.74E-05,13.33946462,0.001139099,0.002659715,23.35714286,0.83421881,11.65350034,1.909215191,0.163831908,13.24885,12.26475,10.38745,11.3612,10.180885,10.238815,11.4877,14.4182
Cre06.g251450,1,1,24,0,0.378310967,0.999730539,1,20,0.999926345,4.217529227,0.999999964,1,22,0.54995949,3.698222304,0.278843696,0.075399387,3.00851,4.906165,3.140775,3.294095,3.71029,3.780845,3.62004,4.30573
Cre06.g251500,0.000569951,0.001646957,24,16.5,13.93214612,0.033737438,0.107372316,28,16.20339503,30.89377576,0.000228035,0.000712787,26,16.46050483,17.28872192,10.42719199,0.603121042,1.597435,15.0224,1.214105,11.71025,25.12175,31.3899,27.95815,25.21065
Cre06.g251550,0.103526489,0.141755852,21,18,0.019681115,0.486237328,0.62234668,20.95011876,16.23078063,0.054940156,0.200799356,0.267621686,20.97505938,17.11436266,0.031164631,0.021984833,0.021984833,0.0365251,0.01676505,0.00518575,0.02186965,0.0197373,0.08288005,0.0279782,0.0472187
Cre06.g251600,0.744901443,0.846629461,24,21,2.09798582,0.721346966,0.850656967,27.64890282,20.99992264,44.41075898,0.871090175,0.999480832,25.82445141,21.10530422,37.1999699,3.544173546,0.09527356,34.0031,43.1208,27.94905,32.3938,39.2138,36.34795,37.5894,45.1313
Cre06.g251650,0.00266115,0.005726238,24,12,1.537907752,0.072988027,0.154515471,20,9.319649737,11.11524758,0.001854228,0.004045589,22,10.62580736,8.815114231,1.941776353,0.22027807,7.2578,6.52016,9.11431,12.40715,9.214725,9.359135,7.82378,7.5078
Cre06.g251700,0.279912985,0.344442478,24,0,1.323597828,0.996011014,1,28,8.889079405,20.48193831,0.634895677,0.757079599,26,4.127072581,19.94284716,0.396825348,0.019898129,22.37095,19.9661,17.66995,23.0819,18.05535,18.1083,19.24715,21.0513
Cre06.g251750,0.000322032,0.0010662,21,15,28.82965422,0.015634465,0.101644165,22.79069767,14.87856619,47.02033639,6.65E-05,0.000278554,21.89534884,14.96679299,22.08862144,25.28402467,1.144662864,5.5222,0.3811745,0.4744625,17.5094,49.39985,37.17655,46.21735,14.89235
Cre06.g251800,4.69E-05,0.000274494,21,13.5,6.324766102,0.020106647,0.101644165,21.99501247,12.00612156,13.55198898,1.40E-05,9.40E-05,21.49750623,12.77718998,7.565894287,6.335695847,0.837402111,2.852675,1.26297,3.447185,14.46225,12.4475,10.733795,8.372085,2.75052
Cre06.g251850,0.010037898,0.017616642,24,18,4.303374089,0.107547481,0.198799889,28,17.41343071,20.14969717,0.008454188,0.015163685,26,17.83480712,15.46752828,1.591386024,0.102885606,8.38216,15.15485,9.543815,16.9932,14.9117,19.5355,22.1173,16.8865
Cre06.g251900,0.087651174,0.120191971,24,22.5,15.14193158,0.253538443,0.373011427,20,3.325972843,33.74127301,0.106817462,0.150865447,22,1.141785063,20.02672317,17.54580637,0.876119684,11.66585,58.24975,14.9689,3.280705,5.041045,14.7327,26.73545,36.15455
Cre06.g251950,0.001634479,0.003805356,24,16.5,0.467539004,0.069659663,0.150173924,21.67076167,13.30194756,3.129384811,0.001147745,0.002676023,22.83538084,14.85806922,2.6073735,0.755998935,0.289946544,2.69267,1.52805,1.699455,3.06341,2.79987,3.24517,3.06185,2.65931
Cre06.g252000,1.04E-05,0.000101526,24,19.5,7.308943836,0.011263271,0.101644165,24.29752066,20.99992264,23.04611736,1.98E-06,2.71E-05,24.14876033,20.24610972,15.73329654,6.546549888,0.416095246,19.21595,10.6665,8.92101,9.351625,13.14555,20.33965,20.5823,23.37005
Cre06.g252050,1,1,21,13.5,0.023562707,0.860241117,0.972054848,21.3559322,12.11580184,0.079137091,0.989744017,1,21.1779661,12.8146218,0.041925906,0.027691808,0.027691808,0.01865815,0.01758945,0,0.0625407,0.085078,0.0548222,0.03680705,0.0396894
Cre06.g252100,0.160561867,0.20728622,21,10.5,0.372305862,0.442006311,0.576735508,20,9.036049167,4.968289719,0.258719298,0.336326733,20.5,9.755975198,3.684843911,0.922785956,0.250427421,2.65918,2.81023,3.46836,6.086205,3.51084,3.04657,3.40084,3.461295
Cre06.g252150,1,1,21,19.5,0.762268181,0.952948078,1,20,17.70714562,4.639984314,0.998875277,1,20.5,18.59276928,4.433096914,0.663567123,0.149684777,5.65317,4.70734,3.672015,5.05206,2.992925,4.97159,4.91397,4.10487
Cre06.g252200,0.087651174,0.120191971,24,18,12.6152446,0.387648432,0.520527837,28,16.94472767,33.33040064,0.148892483,0.203822216,26,17.61719499,23.21006226,5.649426966,0.243404214,8.512625,31.71975,7.48951,14.83055,28.88915,30.4325,33.95745,29.2824
Cre06.g252250,0.006584336,0.012329551,24,18,0.354961063,0.094734408,0.182296805,27.13846154,16.96064968,1.219958546,0.005226973,0.009963917,25.56923077,17.57842746,0.723826314,0.315014813,0.315014813,0.233276,0.63627,0.3459905,0.630947,0.613734,1.21692,1.348405,0.7369565
Cre06.g252300,0.031869374,0.048720752,24,6,2.689215477,0.192053704,0.30176923,22.67352185,5.41851753,20.95634253,0.03731192,0.05760989,23.33676093,5.705604307,15.53414605,5.043660952,0.324682215,14.77745,17.1415,25.7671,13.60215,16.3847,11.55435,12.66675,12.06295
