CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,4,8,12,16,20,24,28,32,36,40
Synpcc7942_0768,0.001623662,0.010339947,24,10,205.1127527,0.044377057,0.347480726,22.61758691,11.1751708,1065.522366,0.000759306,0.005464368,23.30879346,10.61434388,838.2723767,380.9460448,0.454441844,699.062661,1170.458194,1170.030541,696.7054453,574.9427199,648.8049504,735.4231693,1354.568721,1171.022607,737.6973284
Synpcc7942_0767,1,1,24,22,7.134207006,0.999997086,1,20,8.291685235,70.5223476,1,1,22,3.643760212,68.45387391,2.643363117,0.038615245,63.14752915,86.65304542,61.42700636,72.37637283,60.73148743,84.45322912,60.12591126,56.85192089,59.51904277,77.91656446
Synpcc7942_0766,0.695784384,1,28,6,3.124127923,0.706666658,1,28,4.505929536,65.14794144,0.840742409,1,28,5.252964768,50.28202519,10.62240225,0.211256452,51.04569009,48.57204642,46.8578856,40.08716322,38.30266475,53.36845202,53.62019457,71.71869267,69.22286747,49.49984849
Synpcc7942_0764,1,1,28,24,20.70386459,0.999993826,1,28,26.47204146,514.0359775,1,1,28,25.23602073,494.0302627,19.77221754,0.04002228,474.3067453,496.255178,483.8361952,467.0988341,511.3779206,512.4356976,517.8651692,491.1035071,497.6803599,455.1230985
Synpcc7942_0763,1,1,28,4,6.344455844,0.999999997,1,28,5.943063441,163.8584219,1,1,28,4.971531721,153.2704716,6.412918856,0.041840537,151.0412471,153.9290768,138.4471863,141.8144448,162.4690064,147.4985802,157.0631703,159.3963097,184.2388834,148.0151436
Synpcc7942_0762,0.010503636,0.045485311,24,2,174.1436752,0.16914805,0.662945015,23.68308351,2.5710428,1710.020552,0.013028344,0.055739822,23.84154176,2.287520111,1564.014115,247.5499077,0.158278564,1834.981684,1695.554928,1208.907598,1380.290011,1616.816294,1674.129505,1672.673541,1738.122213,1255.339109,1369.615934
Synpcc7942_0761,1,1,28,2,49.87223916,0.941110825,1,25.78088578,2.544465477,552.7164705,0.998230956,1,26.89044289,2.287360019,505.4592122,54.97505493,0.108762594,539.0473966,547.4148595,440.8122994,462.4095351,493.4589098,506.6788231,550.3918988,601.6150833,443.4428195,482.2654744
Synpcc7942_0759,0.695784384,1,24,2,15.6760129,0.884603155,1,20.75046904,3.593172005,672.333539,0.914211297,1,22.37523452,2.86956045,680.8986381,84.39316165,0.123943796,941.92371,733.0988669,568.2069622,625.1059066,663.6821467,631.6501905,693.6641546,670.2423557,525.0266419,696.3094886
Synpcc7942_0756,1,1,24,14,27.94530674,0.995121893,1,25.90163934,19.69143989,238.2472086,0.999988083,1,24.95081967,16.76161719,234.5952779,19.79171269,0.08436535,161.9036859,270.2126968,215.8230376,250.482009,204.4132451,274.1398498,223.0930123,191.4201636,255.0323138,289.7529266
Synpcc7942_0755,1,1,28,26,7.972881056,0.999992267,1,28,27.15159298,112.4207949,1,1,28,26.57579649,103.2576002,9.98781787,0.096727193,101.5607682,99.82660259,94.25258189,90.53841384,104.8073431,122.912686,102.6037145,108.1724826,106.6889194,89.59732083
Synpcc7942_0753,1,1,28,22,4.705477728,0.999999959,1,20,19.99991803,81.91905501,1,1,24,21.42852225,68.49169412,1.227889613,0.01792757,59.41552057,53.86989902,65.50726695,62.93386167,66.78130244,68.59751845,72.67555686,68.32316911,92.16400624,76.75184877
Synpcc7942_0752,1,1,24,20,15.02337508,0.999999985,1,20.82862524,19.1712928,169.4952819,1,1,22.41431262,19.65470049,142.5584867,1.941106002,0.013616208,99.79873356,125.0322746,130.1478556,131.7383416,136.9331676,157.4756653,143.149367,162.4467904,175.9410844,164.7313315
Synpcc7942_0751,1,1,24,22,29.89243934,0.996470481,1,28,20.17184558,144.2538134,0.999993764,1,26,21.2821664,126.5440112,16.45828871,0.130059799,84.14673113,102.8661042,124.5177375,134.6828018,147.8715638,145.3711111,119.3723653,124.0162254,134.9682031,112.9978922
Synpcc7942_0750,1,1,24,22,86.7157864,0.999952881,1,25.19362187,24.12758882,347.4456158,0.999999999,1,24.59681093,23.0515539,306.6122158,30.43739152,0.09926999,174.4620954,236.5812563,263.3429681,314.3867822,350.3198212,361.1562582,306.8990652,348.3739118,299.3419973,355.898266
Synpcc7942_0748,0.819887421,1,24,20,269.3393303,0.966954405,1,24.09586057,20.31238501,1127.770644,0.976874259,1,24.04793028,20.15596127,985.2176364,164.6717745,0.167142536,567.4343963,691.0965129,946.9570327,1048.940436,1111.240406,1154.531287,973.5425836,877.447536,1079.872929,1146.393302
Synpcc7942_0747,0.695784384,1,28,20,291.6343977,0.929673753,1,24.09586057,20.12789089,1288.043845,0.928645364,1,26.04793028,20.18208466,1122.89017,206.9553445,0.184305954,516.3377075,819.6807036,1082.420797,1207.451347,1302.861659,1323.888228,972.747419,1128.027347,1202.69808,1271.436087
Synpcc7942_0746,1,1,28,18,36.2173274,0.980342856,1,20.44362292,16.46123353,228.4806116,0.99980552,1,24.22181146,17.53730034,208.1671381,17.31832322,0.083194319,147.9266977,181.0229957,229.3228123,222.8479563,221.1910678,217.2084478,187.0132132,220.2006934,238.7019619,203.7686828
Synpcc7942_0745,1,1,20,16,47.17421666,0.937535379,1,20.75046904,16.66968176,333.5123309,0.998007146,1,20.37523452,16.33421424,320.9769555,41.02638697,0.127817235,223.8135162,280.7918831,321.5620996,313.3933508,343.1947335,330.8811179,256.3340605,357.4823349,423.9398434,359.8136215
Synpcc7942_0744,0.961527498,1,24,16,41.58883641,0.97737808,1,21.81459566,16.62230192,346.9147446,0.998148987,1,22.90729783,16.36322591,325.326731,29.34856005,0.090212569,224.0518708,282.5959953,351.1905786,330.7757128,342.2819721,339.1195998,303.2470803,343.9305833,370.0485869,365.0307187
Synpcc7942_0743,1,1,28,18,22.1576569,0.999963053,1,20.29357798,16.44294843,232.8190367,0.999999999,1,24.14678899,17.54398151,225.9171711,5.636293935,0.024948497,181.0802859,200.5715815,247.9320816,217.8788305,226.6470932,238.3641745,208.3709818,246.5975176,265.3944335,222.3399064
Synpcc7942_0742,1,1,24,16,98.13876938,0.99881211,1,21.14722753,16.57886871,725.6359261,0.999999294,1,22.57361377,16.37309687,681.2723873,53.98419283,0.079240248,449.7735255,605.470846,760.8223801,647.8348996,748.0744862,698.4854361,659.0148234,705.8281088,829.4282863,707.6829636
Synpcc7942_0741,0.493766276,0.890280975,24,12,15.02671895,0.742772215,1,22.61758691,12.42759454,105.4832421,0.734633594,1,23.30879346,12.23089287,100.4504424,13.77075871,0.137090075,81.55474086,110.4017291,111.4304288,100.742988,90.11723139,90.69747218,99.70351116,111.716897,118.5460508,107.8312538
Synpcc7942_0740,1,1,24,22,22.87962611,0.998448789,1,20,0.500905059,159.7970009,0.999998796,1,22,21.35883112,145.8062097,4.988429422,0.034212736,120.4889712,119.1815757,140.0740427,145.1174884,166.6626718,162.0473428,142.7529566,150.7725021,171.4464951,134.6130235
Synpcc7942_0739,1,1,20,16,12.92569435,0.999994351,1,24.30769231,14.1611523,235.9100358,1,1,22.15384615,15.31472179,232.5486121,7.904544814,0.033990935,214.9371062,230.0631923,245.1406588,220.9953623,240.9045926,220.0681222,216.0507613,255.1703328,224.0211477,260.8312913
Synpcc7942_0737,1,1,24,22,59.10072886,0.999808963,1,24.6325167,24.36192157,384.7194674,0.999999982,1,24.31625835,23.16952045,349.9268777,21.84301945,0.062421668,241.4356792,292.2010107,334.1863499,317.6671886,394.2024083,405.4642101,349.5435252,372.9482536,370.1724608,383.5456801
Synpcc7942_0736,1,1,24,22,140.4117885,0.999744094,1,24.85393258,20.8529044,738.1973924,0.999999967,1,24.42696629,21.44302881,658.3645016,66.76942929,0.101417116,396.4501414,572.4926611,599.921252,632.6516164,782.1066105,775.8137194,629.467916,645.8623734,754.0784291,672.8379057
Synpcc7942_0735,1,1,24,22,132.1445239,0.990298081,1,22.16432866,20.49492523,727.8290589,0.999952783,1,23.08216433,21.25114036,662.2190658,48.15672584,0.072720235,418.0833053,519.2302259,640.1556145,636.003421,807.4984702,707.7136648,625.3650364,728.359315,719.7012051,752.3375932
Synpcc7942_0734,0.343341746,0.667385595,28,20,209.5172618,0.788772464,1,27.04156479,20.42447038,970.2896837,0.624590466,1,27.5207824,20.22206236,838.8346365,163.2483977,0.194613325,478.7988584,627.4743878,771.2998636,897.3647292,1011.665778,950.970843,827.1774314,805.5929183,824.9584821,856.5085865
Synpcc7942_0733,0.284044956,0.575017839,20,18,16.24092984,0.605292554,1,20,19.99991803,250.3918708,0.474642148,0.983243718,20,18.99995902,217.9408789,12.51206754,0.057410375,181.0414037,154.4534028,217.3090897,218.182339,221.070113,237.1773096,214.6902521,225.8110317,271.6971593,237.9766883
Synpcc7942_0732,1,1,24,22,44.76767015,0.965105294,1,21.06666667,20.05277811,510.6701757,0.999383972,1,22.53333333,21.05220658,489.2048367,22.08832655,0.045151488,429.2968393,434.8189712,466.2157014,508.1418745,521.1529137,488.3192535,481.0021551,457.6687144,552.688494,526.5923934
Synpcc7942_0731,1,1,24,4,9.54284584,0.985710465,1,28,5.616678539,85.67105202,0.999897415,1,26,4.774410274,77.40448661,9.139943172,0.118080276,85.76664382,80.74026945,71.69854929,60.91203157,74.57391583,80.93685176,67.94016934,94.00771175,92.55769659,75.10996961
Synpcc7942_0730,1,1,20,16,5.746913879,0.999999999,1,20,19.99991803,160.1001988,1,1,20,17.99995902,134.1428158,3.447617005,0.025701093,134.6956203,127.8582613,118.9820181,118.2949534,135.9119639,131.3442061,122.6544546,145.5701093,146.4755788,159.6409925
Synpcc7942_0729,0.343341746,0.667385595,24,10,18.66917598,0.701399931,1,22.16432866,10.27040514,185.3920858,0.583676586,1,23.08216433,10.15663805,169.5771843,21.25199249,0.125323419,155.3114984,186.9304902,187.9597833,158.092631,149.7270305,168.0778508,169.3572519,197.2739224,189.7322728,163.7334011
Synpcc7942_0728,0.191227213,0.414769825,28,8,48.59365589,0.502963992,1,23.48195329,11.47447351,851.9284341,0.321389667,0.72883449,25.74097665,9.966455832,779.7461203,76.1369093,0.097643204,723.6338656,871.8744666,822.4397967,706.5381513,745.3151394,734.4139133,766.4672041,900.6951761,892.4738331,790.2874379
Synpcc7942_0727,1,1,24,2,12.74187299,0.999998297,1,28,2.280629413,80.48766936,1,1,26,2.142196989,71.14251109,5.821058786,0.081822509,74.35441815,46.37773099,71.95613454,58.04148172,70.6466179,85.19066605,67.89698491,86.60630054,78.34679352,70.93414459
Synpcc7942_0726,0.587596282,1,28,20,3.310990415,0.929205711,1,23.99132321,20.04455061,22.40639685,0.876403103,1,25.99566161,20.14374417,18.12656482,5.805644854,0.320283789,9.262665803,10.46844678,17.27069713,18.75632711,26.36831011,16.70158347,21.23578521,6.726029926,21.64983157,21.65457171
Synpcc7942_0725,1,1,20,12,6.33753546,0.993475391,1,28,6.62582973,46.6365576,0.999978668,1,24,10.03964131,33.1203725,7.515426198,0.22691249,26.4547938,30.70378145,30.08434192,27.48607856,19.25642579,29.01718381,49.3974803,37.33387068,55.70093193,38.78523583
Synpcc7942_0724,1,1,20,18,5.574347001,0.99975728,1,20,19.57794246,50.45493553,0.999999971,1,20,18.78897123,48.62318269,5.147114273,0.105857206,46.3225916,40.25369176,47.85428143,47.98806345,55.23421937,45.16166095,45.5187741,45.77330818,60.51819734,51.60703876
Synpcc7942_0723,0.101156161,0.253910122,24,0,30.58074617,0.583335552,1,20.82862524,3.095789739,530.1084316,0.226005451,0.552803117,22.41431262,1.665736414,504.2153205,31.58079106,0.062633541,500.5021946,521.800252,454.8682106,474.6170057,550.3442088,521.7183968,514.0671581,483.1437464,472.2000612,517.8411401
Synpcc7942_0722,1,1,24,2,10.45493204,0.99949747,1,20,19.99991803,104.249978,0.999999874,1,22,0.916621585,73.46161858,3.301629637,0.0449436,80.79022735,62.12279088,55.75604368,52.77995306,76.93992463,63.11749659,64.99132077,75.63189895,99.95170471,99.34568486
Synpcc7942_0720,1,1,24,2,1.278017343,1,1,27.71929825,18.91006458,28.72699703,1,1,25.85964912,22.82801728,28.81711618,0.267428391,0.009280193,27.92430109,26.63761007,34.36726563,25.48052959,26.53517315,32.636702,28.37700738,25.00850555,30.67333592,31.08572378
Synpcc7942_0719,1,1,24,10,6.734918776,0.999876088,1,28,4.000041217,62.25545756,0.999999992,1,26,7.27382866,43.32990307,4.618333684,0.106585368,65.13804445,45.72703937,43.83654838,42.04505989,37.86259811,33.62068563,41.56334739,35.0970579,46.7012003,50.72683438
Synpcc7942_0718,1,1,20,16,3.621041996,0.999079437,1,28,10.68098616,67.96468406,0.999999576,1,24,14.1775655,56.28280751,0.599457896,0.010650817,51.57450048,57.61805311,42.0352913,46.83778166,53.46828,50.67105396,51.11239965,75.37465478,68.27830282,65.38095747
Synpcc7942_0717,1,1,20,16,6.321894819,0.999999684,1,20,15.6242034,55.6840192,1,1,20,15.8121017,47.42339851,3.03107573,0.063915194,46.60637924,30.5570324,47.84631683,39.70993498,50.27432881,38.65011809,53.40971682,54.33284735,62.74272191,50.10458864
Synpcc7942_0716,1,1,20,0,16.28037336,0.994991662,1,20.14571949,15.4044315,150.4510945,0.999987437,1,20.07285974,17.71078951,150.0253381,14.18094949,0.094523696,162.8378361,134.3170055,146.9487096,164.5157088,137.8924291,141.6190125,127.976479,145.2302603,151.670729,187.120358
Synpcc7942_0715,0.064166371,0.181355579,24,2,314.75077,0.277580921,0.84911117,23.18658281,0.912356786,2219.511765,0.089554074,0.266097428,23.5932914,1.447233884,1991.654281,375.4019785,0.188487521,2514.449138,1762.135485,1384.551534,2028.037842,2156.350742,1994.800866,2327.58598,2006.872861,1388.861248,1936.109169
Synpcc7942_0714,0.343341746,0.667385595,28,8,18.93769301,0.621842771,1,23.68308351,11.3406839,175.1082942,0.543176365,1,25.84154176,9.878781433,156.3209161,21.90243917,0.140112019,145.360829,180.017375,171.8751083,131.8886511,157.3230049,136.0187313,151.3170944,186.4891745,194.5958798,153.7865781
Synpcc7942_0713,0.101156161,0.253910122,28,22,74.80363088,0.570013589,1,25.42528736,23.0543197,807.0516323,0.222176129,0.544972706,26.71264368,22.60506638,745.8358725,78.27793626,0.1049533,702.5924685,674.0127946,665.2849106,771.6061768,792.4657127,822.9815701,759.1788357,712.1745951,632.0916005,755.0247881
Synpcc7942_0712,1,1,24,22,138.6983259,0.999047611,1,23.28421053,16.16690902,2070.542243,0.999999546,1,23.64210526,19.04366782,2010.037357,81.39015029,0.04049186,1833.052005,2039.422147,1913.628471,2097.437069,2146.690555,1902.612642,1883.485666,2048.306365,1985.478961,2156.755073
Synpcc7942_0711,0.000382986,0.003990109,24,22,98.81116754,0.049710147,0.368387699,23.68308351,20.28547341,653.4524257,0.000225967,0.002232767,23.84154176,21.1379728,580.3061002,98.51426954,0.169762595,521.3734966,452.4606768,523.8906271,628.346675,647.2422804,650.521903,571.9866386,470.5657855,534.9939105,639.8461886
Synpcc7942_0710,0.007867067,0.03634322,28,22,97.51771845,0.177642203,0.669546139,26.27078385,21.18625009,1257.140884,0.010583517,0.046799691,27.13539192,21.60209208,1168.788675,109.3023007,0.09351759,1113.525051,988.4588299,1091.961941,1201.61003,1204.404321,1338.0485,1154.026476,1104.686581,1118.845039,1129.488575
Synpcc7942_0709,0.961527498,1,24,20,1.586048447,0.965522115,1,20.9073724,19.50737641,206.0062051,0.997371475,1,22.4536862,19.83077569,203.6577798,22.71873237,0.111553472,201.3598621,171.7539858,215.6358315,195.0114796,199.099375,207.0440559,190.0722594,140.2797226,242.2976072,251.7422847
Synpcc7942_0708,0.191227213,0.414769825,24,20,6.789020241,0.392880848,1,20.29357798,19.30952994,1333.843135,0.26960539,0.629753678,22.14678899,19.76426755,1323.37205,88.86684726,0.067151824,1333.10525,1093.734824,1358.889397,1350.584401,1282.831272,1304.504484,1261.40223,1139.692434,1545.851727,1486.929009
Synpcc7942_0707,0.819887421,1,20,18,10.73310858,0.810318595,1,20,16.00334556,100.3768786,0.936041569,1,20,17.00167278,100.2601805,11.37986243,0.113503311,99.06120267,81.2314244,110.5230245,95.13490207,98.7552659,94.99706664,86.78201225,94.91602878,132.0857429,109.1151347
Synpcc7942_0706,0.819887421,1,24,12,42.51470185,0.745618803,1,25.90163934,14.09827869,403.6309586,0.912173512,1,24.95081967,13.02807839,353.68474,31.30248352,0.088503913,339.956967,415.4282028,331.1669264,355.353636,310.4351365,269.1784949,342.5371198,433.3113629,378.16497,400.3815762
Synpcc7942_0705,0.000806317,0.006626167,24,12,129.8720897,0.041367044,0.342205783,23.18658281,12.10218982,570.9733896,0.000377188,0.003249819,23.5932914,12.05555812,501.2765486,189.8602202,0.378753446,420.3901449,498.286951,770.4671323,459.1019355,370.838392,370.1466733,413.8176467,607.1822492,806.7051342,565.0255411
Synpcc7942_0704,7.43E-05,0.001390329,24,12,192.031292,0.026273993,0.318349454,22.0758483,12.5068924,656.1270977,2.76E-05,0.000512929,23.03792415,12.28545536,522.6818163,287.2771241,0.549621424,257.9174705,564.1175181,971.2026919,473.1420669,340.0832173,371.3021878,435.1673009,730.0209479,887.3130452,556.1875389
Synpcc7942_0703,1.13E-05,0.000408514,24,12,392.7610765,0.019469218,0.307768027,22.25352113,12.50267781,982.9005907,3.60E-06,0.000118197,23.12676056,12.27833475,732.0377133,581.3498889,0.794152922,205.6365067,839.661775,1535.055829,642.9500554,398.4231783,400.1968119,518.6444091,1148.471773,1571.721895,800.4771222
Synpcc7942_0702,1,1,28,8,8.707220131,1,1,23.58208955,9.476856139,170.8237795,1,1,25.79104478,8.866715793,168.4790968,9.961579099,0.059126499,169.446368,169.7812211,178.2181869,155.0204686,180.1803663,155.841145,161.318052,161.4423986,215.3567846,159.1559536
Synpcc7942_0701,1,1,20,14,27.51800876,0.997889155,1,20,13.56422787,273.7191532,0.999997771,1,20,13.78211394,259.7454958,26.95950118,0.103791987,247.3216578,254.6545308,280.8750025,282.8696026,246.7513704,246.4350322,240.6237293,280.0196026,291.8410625,226.0633671
Synpcc7942_0700,1,1,28,22,410.4467299,0.97565286,1,28,23.83417459,4120.976644,0.999701173,1,28,22.9170873,3788.245427,354.2164003,0.093504079,2996.317159,3779.762967,3551.58158,4077.96805,3859.313059,4185.121434,4028.913171,3965.133259,3115.5583,3543.662863
Synpcc7942_0699,1,1,20,4,524.573409,0.994546953,1,21.31021195,1.982755741,5321.447327,0.999985105,1,20.65510597,3.026412114,4963.328001,640.9230919,0.129131722,6117.031801,5095.881695,4153.62292,4902.46738,5465.077685,5416.910959,4789.124549,4586.930366,4160.338517,4752.314812
Synpcc7942_0698,0.000382986,0.003990109,24,18,85.33125789,0.015347154,0.291627884,22.80412371,17.83939741,724.0732891,7.67E-05,0.000986876,23.40206186,17.92935188,657.6085341,104.2333867,0.158503701,568.4541721,540.9493408,668.7702527,739.530053,727.8309237,663.1845231,558.6937597,575.4301709,691.6523561,767.4099867
Synpcc7942_0697,0.004301847,0.022362422,24,0,623.1464294,0.067419754,0.415683616,23.08977035,0.722140898,9834.338474,0.002652473,0.014742539,23.54488518,0.368187389,9315.088573,737.6380788,0.079187447,9886.696598,8754.890925,8550.533439,9245.526477,9559.035234,9919.705976,9838.603708,8668.608934,8625.062664,9076.170039
Synpcc7942_0696,0.101156161,0.253910122,20,4,314.6394225,0.463417871,1,21.14722753,0.923291385,7153.805458,0.190333067,0.483601363,20.57361377,2.506485034,6907.613639,410.7686317,0.059466069,7489.312512,6583.765441,6597.485324,6882.794843,7073.868307,7363.162889,6900.971191,6403.754477,6702.687131,6960.236289
Synpcc7942_0695,1,1,28,4,122.1859128,0.839346893,1,21.55945419,6.226941154,1286.234731,0.98634272,1,24.7797271,5.348501119,1271.758097,85.13950173,0.066946302,1473.938427,1449.127143,1211.483363,1238.48011,1266.482752,1148.78288,1327.274478,1406.864457,1020.545949,1251.879843
Synpcc7942_0694,0.050611446,0.153498781,24,14,192.4655503,0.336506629,0.943582777,22.61758691,16.06545932,5289.461175,0.08639385,0.258869658,23.30879346,15.07661262,5236.175326,243.3999192,0.046484295,4699.973629,5015.595402,5538.565281,5200.632113,5118.965495,5133.149892,5274.114931,4984.06418,5938.858715,5565.287316
Synpcc7942_0693,1,1,28,14,8.278434525,0.999840858,1,23.99132321,12.67478168,71.30619448,0.999999987,1,25.99566161,13.36575915,67.90611299,6.3032583,0.092823135,57.78014256,72.02080381,78.53613278,60.02964016,73.86893115,56.79273885,69.89448254,62.53373951,82.1467305,72.10090114
Synpcc7942_0692,0.343341746,0.667385595,24,10,3.936433593,0.917638921,1,23.38266385,12.69011565,223.3355057,0.678956167,1,23.69133192,11.36451133,194.4782985,22.04755457,0.113367685,182.9094326,201.2450302,181.3661958,196.0421046,171.8091152,173.5387903,184.2429798,250.75774,227.5823213,209.6115766
Synpcc7942_0690,0.191227213,0.414769825,24,18,59.25405238,0.758660492,1,20.36832413,15.08370813,1423.273364,0.425145886,0.902483595,22.18416206,16.53327181,1425.86821,122.464951,0.085887988,1374.915186,1345.426829,1401.394911,1475.740116,1355.466144,1343.074693,1232.410378,1358.725811,1764.8818,1603.673713
Synpcc7942_0689,1,1,28,8,8.578234945,1,1,28,4.000041217,167.0492364,1,1,28,6.000020608,149.0025045,5.754838507,0.038622428,164.1010399,167.089414,152.7146275,141.299295,153.3148863,147.6774653,125.6804308,141.4943577,159.6260117,148.6779754
Synpcc7942_0688,0.005842913,0.028360337,24,12,51.69309206,0.025394634,0.318349454,22.71047228,10.67497774,181.6865703,0.001456447,0.008888608,23.35523614,11.3278324,154.2311938,45.17602005,0.292911044,126.3745029,214.4371748,204.0313949,143.8435817,129.245308,115.8107962,142.0126761,205.9185056,165.7593124,161.5610591
Synpcc7942_0687,0.000382986,0.003990109,24,10,139.5736305,0.031886411,0.328261905,22.25352113,11.04892617,838.6543688,0.000150368,0.001627899,23.12676056,10.55932093,690.0305106,272.8012891,0.395346706,517.3441954,1066.776257,846.5146329,605.1454791,540.1462055,535.4819422,623.3523164,1121.737655,808.2071428,631.6070655
Synpcc7942_0686,0.000114234,0.00193498,24,10,253.228037,0.030622588,0.328261905,22.61758691,10.76517601,1127.955669,4.74E-05,0.000719996,23.30879346,10.40308164,882.7125358,454.4378989,0.514819809,699.9597579,1520.337421,1080.926507,771.3813456,640.035862,535.1582161,833.0910099,1570.751724,1096.426744,767.8936531
Synpcc7942_0685,1,1,28,18,305.0161267,0.999999369,1,28,18.94037331,2886.482293,1,1,28,18.47018665,2517.30967,332.6599878,0.132149013,2469.025654,2498.917591,2901.102631,2684.704626,2881.269634,2906.18603,2225.322992,1881.928972,2191.616542,2008.02155
Synpcc7942_0684,0.284044956,0.575017839,24,22,52.71311511,0.519446,1,21.31021195,20.15796478,577.1008555,0.429892313,0.909219401,22.65510597,21.09866031,524.9569331,106.3921443,0.202668329,662.4250982,400.4115903,464.2462563,582.5600391,540.8315386,573.2840447,522.9731819,359.1830988,436.4646968,575.7375863
Synpcc7942_0683,0.284044956,0.575017839,28,24,12.55790877,0.870153737,1,25.19362187,23.15583355,206.1069738,0.592624208,1,26.59681093,23.62139603,191.987892,16.75926936,0.087293366,188.4552166,169.9838864,189.6124306,187.0659935,209.2305278,207.1988682,196.2921979,183.0331121,160.4358941,194.4159974
Synpcc7942_0682,1,1,20,4,59.62784907,0.999661683,1,21.14722753,1.093085042,921.8701674,0.999999943,1,20.57361377,2.589079055,898.0631411,64.05426202,0.071324898,1058.4558,840.845757,882.2594016,915.8603754,928.6799448,861.7297059,983.1649064,763.0091254,808.8438026,919.5315606
Synpcc7942_0681,1,1,24,16,22.12253544,0.999998315,1,24.6325167,16.59907134,262.5352203,1,1,24.31625835,16.29839689,248.8273132,13.39661072,0.053838988,266.5267297,216.7756688,253.8216924,289.0168141,254.1335801,224.3881773,269.1111373,221.1437618,225.0516186,265.9328434
Synpcc7942_0680,1.13E-05,0.000408514,24,10,219.1603735,0.02692225,0.318349454,23.28421053,11.1802704,541.6454795,4.88E-06,0.000142879,23.64210526,10.60149812,387.8047956,278.4897078,0.718118267,334.8537745,746.4486632,526.2987028,328.2183938,193.3673862,164.8694595,324.4703699,811.1309142,527.6456199,370.4878486
Synpcc7942_0679,0.001150303,0.008302183,24,0,813.1636325,0.027734832,0.318349454,22.16432866,1.148613807,7447.877899,0.000362193,0.003164426,23.08216433,0.598089233,7007.521729,765.7547975,0.109276122,8003.718668,6419.630746,6268.99815,6848.897217,7467.740857,7507.727734,7234.097834,6213.80685,6397.550724,6726.138617
Synpcc7942_0678,0.010503636,0.045485311,28,20,69.95574829,0.12449659,0.569891117,25.19362187,20.15887053,529.0911763,0.009989935,0.044981805,26.59681093,20.13968258,467.2325501,71.16306785,0.152307599,420.8368536,365.9466975,435.6087337,517.4851509,504.9339524,546.4332274,443.5715172,388.7880241,445.8880322,461.3330347
Synpcc7942_0677,0.013910279,0.057156097,28,10,276.9296183,0.094706523,0.485778702,24.30769231,9.839547618,2044.765115,0.010054483,0.045190729,26.15384615,9.963757186,1856.055358,334.8162734,0.180391319,1755.323611,2337.617886,1942.954642,1959.658041,1667.949057,1503.526838,1683.392299,2273.926367,2134.389691,2000.690186
Synpcc7942_0676,1,1,28,4,14.18096328,1,1,20,8.276345494,186.4117687,1,1,24,6.680093011,183.8092213,7.565225735,0.041158032,197.0986217,197.5296262,182.6467887,151.1827707,204.041939,165.7489088,194.2252465,189.4236213,175.0632583,189.5893368
Synpcc7942_0675,0.064166371,0.181355579,28,22,39.08341857,0.263941332,0.826684173,25.90163934,21.22920594,501.9426969,0.086006964,0.258332136,26.95081967,21.63238359,458.0146419,55.22661257,0.120578269,426.5685483,386.8702097,458.4854254,463.5719253,454.6270129,567.8355675,455.05308,374.3508517,426.273963,444.2652947
Synpcc7942_0674,0.000259241,0.003179851,28,24,303.8412949,0.021751697,0.307768027,23.78494624,23.31017714,2044.864697,7.38E-05,0.000977325,25.89247312,23.78459213,1721.258055,406.1849102,0.235981414,1795.966328,1366.105139,1296.192779,1769.236355,1960.459669,2107.1877,1915.488971,1324.888391,1241.249475,1653.307619
Synpcc7942_0673,0.587596282,1,28,14,4.825877415,0.964674118,1,26.65060241,10.42300877,124.3770471,0.888622102,1,27.3253012,12.1747665,123.1181693,14.71633921,0.119530198,123.9861166,118.1899827,130.669328,121.6511528,115.1107941,121.5256691,99.94941797,120.4993668,145.5971528,154.9320662
Synpcc7942_0672,0.002268547,0.013546,24,16,39.0797715,0.083887716,0.459077833,21.9009901,14.97956731,272.801829,0.00182061,0.01087127,22.95049505,15.49886235,262.4526642,54.6505846,0.208230253,173.6317316,236.5322586,279.6505457,271.4297033,249.3924471,223.3030097,201.776522,272.9593989,408.2200906,323.3750763
Synpcc7942_0671,1,1,24,10,18.6105539,0.999670003,1,28,4.331993404,260.4189614,0.999999946,1,26,7.427949319,244.0253529,19.60100065,0.080323624,261.9542245,252.8135463,255.1200249,211.2718936,240.7720269,235.6420567,245.3122399,272.197926,266.1245973,237.9299388
Synpcc7942_0670,1,1,28,18,10.1344132,1,1,20.21937843,13.05470601,279.6234192,1,1,24.10968921,15.53279174,269.3118392,2.426175272,0.009008795,240.5039061,270.7257426,265.4911282,255.694607,277.5367275,284.3513702,250.8639358,282.9078593,305.3430088,260.1891731
Synpcc7942_0669,1,1,24,2,16.63658497,0.99999989,1,23.18658281,20.32709214,291.3662208,1,1,23.5932914,23.12152117,272.3942274,22.20916102,0.081533156,291.869426,246.3581888,277.0991039,267.0590502,290.3816807,300.8059282,274.324574,224.0176129,266.4919071,251.3661352
