TEX2,RAB11FIP2
TARSL2,MAPK8
MXI1,NSMCE4A
MTX3,BMPR1A
DPH5,MINPP1
ALDH5A1,ACTA2
UNC93B1,C10orf2
UBE2D2,LZTS2
WFS1,FBXW4
CD1D,TNKS2
CLEC10A,PITX3
ATP6V1D,FBXL15
BNIP3,SUFU
HOXC9,GTPBP4
KIF3A,MAP3K8
SNX21,SHOC2
PAICS,CCNY
QPRT,UBE2S
NOP56,ZMIZ1
THEM4,NUFIP2
STX10,FBXL20
BTG1,UBTF
LAGE3,MTMR4
HINT3,TUBD1
RAB24,KPNB1
TMEM99,PNPO
FAM168A,MED13
MDN1,RASD1
ERGIC1,GOSR1
STMN1,MED31
CEP63,DRG2
CDK6,SMARCD2
ZMYND11,ICAM2
KIAA1468,SYNGR2
CABLES2,UTP6
TNFSF10,DDX5
43899,C17orf75
GRK6,PSMD11
MYCBP,MLX
SUMO3,CNTNAP1
OBSL1,ABI3
ECT2,EZH1
RTN4IP1,PPP1R9B
KPNA2,SGCA
POLR2L,LRRC59
NFYC,CACNG1
TMEM204,EFTUD2
CYHR1,HLF
KIAA2013,PRKAR1A
FOS,MMD
DHRS7B,WSB1
DAB2,NAT9
CIAPIN1,TNFAIP1
CIAO1,CDR2L
SEC23B,PMP22
DNAJB11,SUPT6H
NOB1,TMEM33
F2R,SLAIN2
EEF1G,USP46
TXNDC12,CHIC2
SULF2,NFKB1
ANGPTL1,UBE2D3
SPCS1,ELF2
CD55,TBC1D9
MAP3K3,ZNF330
TTC38,GAB1
PHTF1,KLHL2
SLC15A4,GAR1
LRTOMT,AADAT
RRN3P2,DHX15
CHN2,STIM2
IRF1,BST1
RPS6KA5,UGDH
ETV6,PPARGC1A
ADCY7,CTSC
HSP90AA1,ZBTB16
POLR3E,SNX15
ALDH6A1,EHD1
ZNF250,OSBP
BRD9,SUV420H1
ZNF449,FOXRED1
ZNF583,CCDC86
MEIS1,CHORDC1
FGD4,CBL
TRIOBP,MADD
CBX3,NAA40
ARRB1,CARS
TOP2B,NUP98
PXK,NDUFS8
ATP8B2,HPS5
ELL,GTF2H1
PCBD2,VWF
BRWD1,CLEC2B
ARMC8,CORO1C
HSPA5,CAPRIN2
EPB41L2,BIN2
LILRB2,BCL7A
ST6GALNAC2,MYF6
IPO5,ACSS3
USP36,METAP2
ZNF330,MAGOHB
MPPE1,PARP11
FUS,DUSP16
PPP2R2A,ACAD10
SHC1,CDKN1B
LRRC8C,LTBR
CHD3,OGFOD2
UBR2,OAS3
PHLDB2,OAS2
PANK1,DDX55
AAK1,C12orf49
IDS,CAND1
NAP1L1,NUP107
SELPLG,CPSF6
PDK4,GNPTAB
C3orf62,PTPN6
MDH2,SUDS3
KLF4,GOLT1B
ZNF529,PRKAB1
C1QTNF3,RAB35
F11R,RIC8B
TSPAN6,NEDD9
ZNF518B,ASF1A
HNRNPD,RNGTT
PYGM,NCOA7
IPO9,MTRF1L
SHMT2,KCTD20
TUBA4A,STK38
ATG4C,CDK3
GORASP2,GLI4
IREB2,SEPP1
MRPL17,ABCA11P
SYT11,PCDHGB6
MCCC2,PCDHGA6
NUCKS1,PCDHGA8
ATXN1L,UTP14C
FBXW2,PCDHGA10
OGFOD1,ZNF260
TNRC6A,LYN
NAA15,FPGT
GLOD4,ZNF432
EXOSC9,ZNF10
FGFR1OP,ZNF225
ACAP2,ZNF350
PCMTD1,ZNF253
SPTB,KIAA1147
DNAJA1,DIO3OS
PLEKHM1P,ITGB3
BRWD3,BOP1
TNFAIP2,PECAM1
TUB,PCDHGA9
ST7L,MRPL12
ICAM3,OTUD7B
FOXP1,SOD2
UBAP2L,MCM3
SNTB1,ICK
TMEM33,FBXO9
CFD,CD83
CSRP1,BACH2
BZW2,RBM24
PCF11,E2F3
NIPBL,ASCC3
TCF12,AIM1
NCOA4,GMNN
SRP54,EYA4
HMGN1,TRIM38
PPP3CB,ZBTB24
SFPQ,PHF1
SRF,QKI
GATAD1,TFEB
PARP8,CCND3
SNX33,BYSL
SCFD2,TBP
C14orf159,GUCA1B
PLXDC2,MRPL2
TM2D2,DUSP22
HSPA8,TMEM30A
CTAGE5,VEGFA
UACA,PRPF4B
PAPOLG,BTN2A1
VPS33B,CLIC5
B4GALT5,ERBB2IP
SETD8,HARS2
KARS,MAN2A1
EGLN1,HMGCS1
CRNKL1,BRD8
LRBA,HBEGF
UBE2J1,HMGCR
ASF1A,FAF2
PRELID1,LMNB1
NFS1,SUB1
BID,FAM172A
NSFL1C,PDE4D
NADK,SLC12A7
ZMIZ1,ST8SIA4
WHAMM,PPP2CA
IFNGR1,NR3C1
MDFIC,C9
ATPAF2,SEC24A
TRAPPC3,H2AFY
INVS,CSNK1A1
GTF2IP1,CPEB4
CRYZL1,ZNF346
GNAQ,SMC4
NENF,ACTR8
ZDHHC17,BCL6
ABCA7,AMOTL2
XPO4,OGG1
OSBPL5,PCCB
ANKRD50,SLC25A36
LATS2,XRN1
ZMPSTE24,PDCD10
CLUAP1,WNT5A
ARMCX2,HES1
REV1,ACAP2
ARHGAP5,ECT2
RASSF2,TFG
TUBA1A,TUSC2
NF1,CBLB
ZBTB10,BBX
SUPT4H1,GNB4
GALT,GBE1
CSNK1E,NCBP2
PHC1,SNX4
ITGAM,FRMD4B
ZNF341,SLC41A3
NDUFB9,ATP6V1A
SNTB2,ABTB1
PCSK6,KLHL18
SYNJ2BP,CISH
LTB4R,ACVR2B
CIRBP,COMMD2
,GORASP1
,ABCC5
,SSR3
,NKTR
,FOXP1
,INO80D
,RTKN
,PIKFYVE
,ACTR1B
,ACTR3
,STAM2
,GPD2
,TANC1
,NRBP1
,ITGB6
,IFIH1
,GCA
,MOGS
,PCGF1
,SPTBN1
,CCDC88A
,WDR75
,STAT1
,GLS
,UNC50
,IGFBP2
,USP34
,EFHD1
,CCT4
,EHBP1
,COQ10B
,CHST10
,KDM3A
,IL1R1
,ABCB6
,STK25
,TPO
,TAF1B
,WIPF1
,PNO1
,PLEK
,RND3
,ATF2
,THADA
,AAK1
,TRAK2
,ARID3A
,NFE2L2
,EPHA4
,ALMS1
,GPX7
,RALGPS2
,FAM20B
,LRRC42
,QSOX1
,PHF13
,CAPZA1
,S100PBP
,RNF19B
,SFPQ
,RHOU
,ARHGEF2
,MEF2D
,C1orf21
,IVNS1ABP
,KIAA2013
,MFN2
,NCF2
,GADD45A
,RGS2
,TROVE2
,CTH
,OLFML3
,PLEKHM2
,ZBTB17
,CD58
,TMEM9
,ADPRHL2
,C1orf109
,RRAGC
,LGALS8
,RLF
,ZNF684
,ETV3
,UAP1
,CTBS
,SSX2IP
,ZNHIT6
,GBP3
,GBP1
,HMGCL
,CD46
,APH1A
,B4GALT2
,PIK3R3
,BLZF1
,SLC19A2
,CNN3
,F3
,VAMP4
,RCAN3
,RCOR3
,DHDDS
,NSL1
,STX12
,OSBPL9
,CD3EAP
,MESDC2
,CTSD
,STK11
,ATF6
,B4GALT6
,FILIP1
,FBXO30
,TNFAIP3
,SGK1
,RNF146
,MED28
,SLC16A7
,TMEM5
,FOXO3
,TGIF2
,PPL
,CCND2
,ELL2
,GTF3C3
,KLF9
,TJP2
,PIGZ
,HEATR1
,WDR34
,PHF19
,NEK6
,HDHD3
,NR4A3
,CSF3R
,KDSR
,VPS4B
,PGF
,DNAL1
,TTLL5
,ABCD4
,TGFB3
,ESRRB
,COQ6
,ZNF410
,SUPT7L
,DNMT3A
,ATAD2B
,AFTPH
,SLC17A5
,OGFRL1
,FAM178A
,IFIT3
,IFIT2
,CUTC
,PPP1R3C
,C10orf88
,TCTN3
,RNF115
,SEC22B
,TXNIP
,BAHCC1
,RASSF5
,GDF10
,AARSD1
,TMEM185A
,EGLN2
,LUC7L2
,SRXN1
,MMP28
,LIX1L
,AGAP11
,NUDT3
,DOC2B
,DCP1A
,TAF9
,MLLT6
,SMEK2
,NUDT18
,AATF
,DUSP14
,ORAI1
,PCDHGB5
,STAG3L2
,GPIHBP1
,PGM5P2
,DDX52
,GGNBP2
,DHRS11
,GNA13
,DUSP1
,PANK3
,TEK
,RCL1
,CD274
,PLEKHG1
,MYCT1
,CENPL
,SEC16B
,GORAB
,SLC10A7
,NUDCD1
,UFM1
,ELF1
,HSPH1
,ETF1
,TGFBI
,SIL1
,MYOT
,EGR1
,SERP1
,ZFP30
,UTP20
,SOCS2
,TNFRSF10B
,SORBS3
,PTK2B
,RNF170
,UBIAD1
,RDH10
,AKAP1
,COIL
,TRIM25
,SPOP
,TBX2
,FAM117A
,PAPD5
,ECHDC2
,PSPC1
,ZNF549
,ZNF211
,PDZRN3
,RNF2
,POPDC2
,B4GALT4
,NAA50
,CRY2
,PILRB
,ZMYM2
,TBC1D15
,PIK3CA
,PDS5A
,CPXM2
,ZSCAN20
,CXCR4
,OCRL
,MYOG
,KIAA1191
,ANXA11
,RWDD3
,RPAP2
,PQLC1
,PMS2
,EEPD1
,KLHL7
,HERPUD2
,HNRNPA2B1
,FKBP9
,POLM
,RAMP3
,GLIPR2
,DCAF10
,TRIM24
,C7orf49
,PLAU
,SRGN
,VPS26A
,RBM19
,ACADS
,BHLHE41
,ITPR2
,PRDX4
,WDR83
,ATP7B
,NR4A1
,CDK2
,SMUG1
,KBTBD4
,AMD1
,USP45
,NMI
,SLC36A1
,LPGAT1
,G0S2
,MXD4
,CKS2
,ACSL3
,DNPEP
,MOGAT1
,FAM124B
,PREX1
,NCOA3
,PARD6B
,PLCG1
,ZNFX1
,RAB22A
,RNF114
,NEURL2
,FASTKD3
,IQSEC2
,VAMP7
,STAMBP
,NAGK
,SNRNP27
,HIF3A
,ZNF45
,TRERF1
,MRS2
,WRNIP1
,AARS2
,MOCS1
,MAD2L1BP
,KLHDC3
,CDKN1A
,RREB1
,SSR1
,RIOK1
,EEF1E1
,C16orf70
,RAP2A
,TM9SF2
,IRF1
,FAM193A
,ARMC7
,GTF3C4
,CHCHD5
,POLR1B
,CCDC93
,ALKBH7
,MED1
,TRIP10
,VASP
,SYMPK
,GPCPD1
,CD93
,RBCK1
,STK35
,RRBP1
,BMP2
,ZNF133
,FLRT3
,TCF15
,HNRNPR
,MAX
,NECAB3
,PLAGL2
,TMEM115
,HECTD3
,F10
,PCID2
,LRFN3
,THRA
,NR1D1
,FRMD8
,PRR12
,STAT5A
,AHDC1
,EMG1
,ZBTB1
,TRMT5
,SGPP1
,RHOT1
,AIF1L
,FAM78A
,AVPR2
,HNRNPH2
,CPSF3L
,ZNF484
,FGD3
,HIVEP3
,TRAF2
,ABHD8
,RAP1B
,TSPAN8
,BEST3
,PTPRB
,PIN1
,FBXL12
,KLF2
,GFER
,WDR24
,RNF6
,PTPN12
,STYXL1
,STEAP4
,ZNF780B
,ZFP36
,KDR
,PPAT
,TUBGCP6
,YWHAH
,TMBIM4
,HSP90AB4P
,PAPD7
,MGAT3
,MPST
,TST
,APOL2
,RAC2
,DOCK4
,POT1
,PRKRIP1
,FOXP2
,MKLN1
,SMO
,MYO1B
,HOXD3
,EIF2AK4
,MYO5C
,TMOD2
,TTBK2
,ALDH1A2
,CLN6
,LOXL1
,SPCS3
,MYOD1
,E2F8
,RPAIN
,USP6
,CD68
,FXR2
,PHF20L1
,CCNT1
,PUS7L
,MTUS1
,ADCY4
,RAB2B
,PARP2
,EGLN3
,NRL
,CDO1
,RHBDF2
,MAP7D3
,ASH2L
,ART1
,KLF16
,LBP
,CBFA2T3
,PHF10
,SAT1
,SH3BP4
,ECSIT
,LDLR
,PVRL2
,GADD45G
,SAFB2
,SLC27A1
,NSUN5
,USHBP1
,ARPC1B
,CACNG6
,ZSWIM6
,MAP1S
,PGPEP1
,HRC
,TRPM4
,UBAC1
,ZBTB46
,TUBGCP2
,PNPLA7
,OSBPL2
,EXOSC2
,UCK1
,TRIM28
,TMEM160
,LRRC47
,MED18
,C19orf66
,ZNF331
,LRP3
,C12orf65
,UBE4B
,PRRG1
,AKAP12
,RBM39
,COX4I2
,ZNF341
,ZNF428
,ZNF141
,NFATC1
,RLIM
,MRPS25
,SH3BP5
,TBC1D5
,GFPT2
,TUBG1
,PSME3
,ACLY
,DIAPH1
,TMEM204
,IL13RA1
,WDR44
,ZCCHC9
,PEX11B
,MCCC2
,ZNF132
,CHSY1
,GCH1
,RFX1
,DCAF15
,TRIM21
,SPATA6
,LRRC41
,MRPL35
,PER2
,RAMP1
,PTPRE
,PRKAA1
,CARD6
,SERPINF1
,UBE2G1
,TBC1D14
,ANKRD17
,ITGB4
,TRIM47
,XAF1
,VPS13B
,REEP2
,FLOT2
,PRMT7
,NIP7
,HSPA12B
,BTBD3
,NXT1
,POLR3F
,ARHGEF11
,DCAF8
,IGHMBP2
,CTNNBL1
,ZSWIM3
,ZMYM5
,USPL1
,XPO4
,CDK8
,ALOX5AP
,MYH10
,PIK3C2B
,TMCC2
,EPSTI1
,RFXAP
,STARD13
,FAM104A
,BTBD2
,SUV420H2
,ANKRD32
,CNDP2
,MACROD1
,MED10
,LARGE
,SLC2A11
,AGAP3
,BTG1
,C12orf29
,ATP13A3
,KRAS
,IPO8
,SWAP70
,ARNTL
,AMPD3
,ZFC3H1
,DUSP26
,C14orf1
,EIF2S1
,ADAM20
,MBD2
,IRAK2
,BHLHE40
,TSPAN2
,SORT1
,AP4B1
,NAPG
,ARF3
,TMEM106C
,SLC38A2
,YWHAQ
,ROCK2
,IL6ST
,CDC73
,FBXO18
,ANKRD16
,ECHDC3
,IL15RA
,CCNH
,EMP1
,RERG
,ACP2
,PUM1
,YARS
,PHC2
,GNL2
,CYP2J2
,PRPF38A
,RNF138
,DTNA
,DAGLA
,SLC43A3
,DHX34
,CLOCK
,PDGFRA
,ARGLU1
,ERCC5
,ETS1
,TMED7
,APC
,WDR36
,OSTF1
,TMEM2
,GOLM1
,FAM189A2
,ADAM19
,HAVCR2
,TAOK3
,USP30
,TBX3
,DMTF1
,CCDC146
,PNPLA8
,SRPK2
,TES
,SYNCRIP
,SNX14
,NT5E
,NAT10
,CAPRIN1
,DNAJC14
,RDH5
,COQ10A
,PAN2
,ZC3H10
,HNRNPA1
,LTV1
,AHI1
,HEY2
,STX11
,TEC
,CCT7
,CCDC142
,KCNMB4
,GNS
,MDM2
,KLHL36
,MPHOSPH6
,URB2
,COG2
,GLUL
,RNASEL
,DHX9
,CEP350
,PIGC
,RC3H1
,SP110
,CHRND
,DOCK10
,USP37
,ITM2C
,CAB39
,REV1
,MFSD9
,EPC2
,SCYL2
,CKAP4
,PLXNC1
,APPL2
,DRAM1
,FLNB
,TBC1D4
,PHF11
,LMO7
,LCP1
,C7orf25
,TNS3
,RAPGEF5
,KDELR2
,ZDHHC4
,TBRG4
,HUS1
,TTYH3
,TTC5
,NMT1
,TEX2
,LIMD2
,TRA2B
,TANK
,SKIL
,VPS45
,RPS6KC1
,WDR33
,SAP130
,IMP4
,STAM
,ABI1
,ODF2
,TOR1B
,SMC2
,KLF4
,FAM129B
,SLC31A1
,TLR4
,ZNF189
,TEX10
,TSTD2
,XPA
,NCBP1
,MYC
,IL33
,IL11RA
,RNF38
,CNPY3
,PPIL1
,KLC4
,PIM1
,YIPF3
,FRS3
,TJAP1
,BPHL
,TCF19
,FLOT1
,PGBD1
,VARS2
,TAF8
,NUMA1
,CREBZF
,SULF1
,SDCBP
,DDX60
,SORL1
,YAP1
,PPP2R1B
,FXYD6
,CASP1
,CTDSPL2
,THBS1
,NUSAP1
,ITGA11
,TMEM62
,ADAM10
,CCBL2
,ARHGAP29
,ADCY3
,PNPT1
,CYP1B1
,RAB1A
,ACTR2
,PREB
,PREPL
,CENPO
,TRIM54
,LOXL4
,LBX1
,ATAD1
,TACC2
,DUSP5
,ARL3
,KIF20B
,PLCE1
,DBR1
,TET1
,AOX1
,SMARCAL1
,SSB
,NAB1
,HECW2
,IDH1
,ABI2
,SLC35A5
,DIRC2
,COX17
,PARP9
,SECISBP2L
,GLCE
,APH1B
,CILP
,PPCDC
,FAM13A
,AP1AR
,RASGEF1B
,SEC31A
,AGPAT9
,BMPR1B
,RAP1GDS1
,NUP54
,G3BP2
,SCARB2
,EGF
,RGS3
,RNF185
,ETV6
,GABARAPL1
,CPNE8
,ALG10
,FAM60A
,AEBP2
,ETNK1
,C1RL
,43899
,INHBE
,GLIPR1
,PHLDA1
,LGR5
,TMTC3
,LUM
,TDG
,GLTP
,NUPL1
,SLC46A3
,LNX2
,SUOX
,TARBP2
,N4BP2L1
,LMBR1L
,C12orf10
,ESYT1
,ANKRD52
,ZNF740
,LPAR6
,VPS37B
,RHOF
,MBNL2
,ABHD13
,RAB20
,GRTP1
,TMX1
,RAB15
,WDR89
,STON2
,JDP2
,WARS
,SLC12A6
,TCF12
,ZSCAN29
,CDAN1
,HMG20A
,NEIL1
,MAN2C1
,IGF1R
,ARRDC4
,PML
,ADAMTS17
,HAPLN3
,POLG
,ABHD2
,DET1
,ZNF710
,FURIN
,GLYR1
,PMM2
,ITGAX
,IGSF6
,TXNL4B
,NLRC5
,KIFC3
,NOL3
,MAP1LC3B
,OSGIN1
,RPL3L
,MED9
,ZNF287
,KSR1
,CIRH1A
,RANBP10
,GFOD2
,UNC45B
,PCTP
,C17orf80
,TOB1
,ARSG
,CLTC
,PTRH2
,TAF4B
,AFG3L2
,IMPA2
,ESCO1
,NPC1
,ARRB2
,TP53
,TTYH2
,EIF4A3
,ANAPC11
,NARF
,TRIM65
,ELAC1
,MBD1
,PMAIP1
,PNMT
,IGFBP4
,SAMD1
,CCDC97
,SIRT3
,IFITM3
,IFNAR1
,SCYL1
,URB1
,EMP3
,ADAMTS10
,MYO1F
,ZNF787
,EVI5L
,CTU1
,NOSIP
,EPHA2
,EFHD2
,SH3BGRL3
,KIAA0319L
,WDTC1
,BCL10
,CYR61
,CYP4B1
,IGSF3
,CTTNBP2NL
,CD53
,ATP1B1
,POGK
,TMCO1
,POU2F1
,MGST3
,PPOX
,FCGR2A
,ISG20L2
,ABL2
,XPR1
,RGS16
,RORC
,ZNF687
,TARS2
,SETDB1
,MCL1
,PIP5K1A
,FAM63A
,ARNT
,DYRK3
,TAF1A
,DUSP10
,TP53BP2
,ADAM15
,S100A8
,CREB3L4
,KCNN3
,RIT1
,C1orf131
,TTC13
,NVL
,DEGS1
,CDC42BPA
,PYCR2
,SOX13
,PLEKHA6
,EML4
,CALM2
,ETAA1
,SFXN5
,NPHP1
,RALB
,SLC20A1
,PKP4
,HSPD1
,ANKMY1
,COPS7B
,VGLL4
,RAB5A
,FAM134A
,CTDSP1
,GRIP2
,EAF1
,CSRNP1
,CAND2
,PTPRG
,TMF1
,LRIG1
,NFKBIZ
,ADPRH
,SRPRB
,TMEM108
,OSBPL11
,VPRBP
,MANF
,CCDC39
,FIP1L1
,ATP10D
,DDIT4L
,TIFA
,NAF1
,PDGFC
,OSMR
,PLK2
,PIK3R1
,LHFPL2
,SSBP2
,GIN1
,BDP1
,SLC30A5
,ARHGAP26
,RNF145
,C1QTNF2
,GFOD1
,KLHL3
,TRIM41
,DOK3
,NFKBIE
,PNRC1
,PM20D2
,RARS2
,RNF217
,RSPO3
,TMEM181
,WTAP
,WASH2P
,RBAK
,CREB5
,EGFR
,MDH2
,CCT6A
,TRIM50
,ZNF92
,ATXN7L1
,TMEM168
,ASB15
,GIGYF1
,TMEM209
,TMEM140
,CASK
,KDM6A
,MSN
,ZNF182
,NDUFB11
,ZMYM3
,OGT
,RBMX
,MFHAS1
,FBXO25
,SLC25A37
,PROSC
,TACC1
,PPAPDC1B
,TRIM55
