ADR,AOR,BFAT,BST,CER,HEA,HYP,KID,LIV,LUN,MUS,WAT
,,,,,,,Folr1,Ivl,Lphn1,,
,,,,,,,Rnf121,Smcp,Rfx1,,
,,,,,,,Olfr600,Lce1f,Trmt1,,
,,,,,,,Hbb-b1,Kprp,Klf1,,
,,,,,,,Lmo1,Cgn,Fbxw9,,
,,,,,,,St5,Psmd4,Nod2,,
,,,,,,,Tmem9b,Anxa9,Gnao1,,
,,,,,,,Nrip3,Tars2,Ogfod1,,
,,,,,,,Tmem41b,Prpf3,Mt1,,
,,,,,,,Rnf141,Mrps21,Herpud1,,
,,,,,,,Eif4g2,Gm129,Gpr97,,
,,,,,,,Psma1,Car14,Ccdc135,,
,,,,,,,Plekha7,Vps45,Mmp15,,
,,,,,,,Arl6ip1,Hist2h3c2,Khdrbs1,,
,,,,,,,Tmc7,Polr3c,Cdh5,,
,,,,,,,Usp31,Gpr89,Cmtm3,,
,,,,,,,Ndufab1,Hsd3b4,Ces2g,,
,,,,,,,Ern2,Hsd3b5,Hsf4,,
,,,,,,,Arhgap17,Ttf2,Lrrc36,,
,,,,,,,Sult1a1,Atp1a1,Hsd11b2,,
,,,,,,,2900092E17Rik,Slc22a15,Tsnaxip1,,
,,,,,,,Qprt,Lrig2,Edc4,,
,,,,,,,Bcl7c,H3f3b,Cyb5b,,
,,,,,,,Prss8,Mov10,Nfat5,,
,,,,,,,Yipf5,Csf1,Wwp2,,
,,,,,,,Armcx3,Gstm7,Zfhx3,,
,,,,,,,Fgfr2,Gstm6,Phlpp2,,
,,,,,,,Oat,Gstm4,Hydin,,
,,,,,,,Fam53b,Sars,Znrf1,,
,,,,,,,Bnip3,Gpsm2,Terf2ip,,
,,,,,,,Tubgcp2,Stxbp3a,Wwox,,
,,,,,,,Sirt3,Ntng1,Dynlrb2,,
,,,,,,,1600016N20Rik,S1pr1,Gan,,
,,,,,,,Pddc1,Vcam1,Osgin1,,
,,,,,,,Chid1,Cdc14a,Cox4i1,,
,,,,,,,Muc6,Agl,Banp,,
,,,,,,,Nap1l4,Palmd,Tcf25,,
,,,,,,,Nadsyn1,Ptbp2,Rhou,,
,,,,,,,Myadm,Rwdd3,Arv1,,
,,,,,,,Pnpla6,Tmem56,Pex11c,,
,,,,,,,Stxbp2,Ap1ar,Fcer2a,,
,,,,,,,Col4a2,Ostc,Arglu1,,
,,,,,,,Arhgef7,Sgms2,Irs2,,
,,,,,,,Cln8,Aimp1,Col4a1,,
,,,,,,,Myom2,Gstcd,Gas6,,
,,,,,,,Defb7,Tet2,Atp7b,,
,,,,,,,Defb1,Nfkb1,Nek5,,
,,,,,,,Ccdc70,Mttp,Slc25a15,,
,,,,,,,Slc20a2,Hs2st1,Ido2,,
,,,,,,,Prosc,Clca3,Lonrf1,,
,,,,,,,Eif4ebp1,Rpsa,Dlc1,,
,,,,,,,Ppp2cb,Dnajb4,Mtus1,,
,,,,,,,Fat1,Rabggtb,1700029J07Rik,,
,,,,,,,Sorbs2,Acadm,Wwc2,,
,,,,,,,Acsl1,Cth,Psd3,,
,,,,,,,Rwdd4a,Chchd7,Ddx49,,
,,,,,,,Dctd,Ubxn2b,Pik3r2,,
,,,,,,,Hpgd,Clvs1,Arrdc2,,
,,,,,,,2700029M09Rik,1110037F02Rik,Kcnn1,,
,,,,,,,Sh3rf1,Gem,Smad1,,
,,,,,,,43160,Sfrs18,Zfp330,,
,,,,,,,Nat2,Ndufaf4,Gm10644,,
,,,,,,,Sh2d4a,Casp8ap2,2210011C24Rik,,
,,,,,,,Ints10,Lyrm2,Dcaf15,,
,,,,,,,Crlf1,Rngtt,Calr,,
,,,,,,,Ell,Rars2,Wdr83,,
,,,,,,,Use1,Dnaja1,Aktip,,
,,,,,,,Rab8a,Nudt2,Ces1d,,
,,,,,,,Fam32a,Galt,Ces1g,,
,,,,,,,Hmox1,Il11ra1,Amfr,,
,,,,,,,Olfr370,Unc13b,Dok4,,
,,,,,,,Dnajb1,Rusc2,Ccdc102a,,
,,,,,,,Gipc1,Ccdc107,Cdh11,,
,,,,,,,Lphn1,Serf2,Tk2,,
,,,,,,,BC056474,Reck,Enkd1,,
,,,,,,,Lonp2,Glipr2,Slc12a4,,
,,,,,,,Papd5,Grhpr,Nqo1,,
,,,,,,,Chd9,Polr1e,Chst4,,
,,,,,,,Mt3,1300002K09Rik,Tmem170,,
,,,,,,,Mt2,Tgfbr1,Maf,,
,,,,,,,Mt1,Invs,Zcchc14,,
,,,,,,,Nup93,Olfr275,Fam38a,,
,,,,,,,Slc12a3,Slc44a1,Ankrd11,,
,,,,,,,Herpud1,Fktn,Sult5a1,,
,,,,,,,Ap3s1,Rad23b,Rbm34,,
,,,,,,,Arl2bp,BC026590,Gucy1a2,,
,,,,,,,Gpr97,Col27a1,Casp4,,
,,,,,,,Elmo3,6330416G13Rik,Pdgfd,,
,,,,,,,Ctcf,Snapc3,Mmp13,,
,,,,,,,Pskh1,Sh3gl2,Mmp20,,
,,,,,,,Dus2l,Dennd4c,Maml2,,
,,,,,,,Cirh1a,BC057079,Vstm5,,
,,,,,,,Zfp821,Mtap,Chordc1,,
,,,,,,,Ap1g1,Tek,Atg4d,,
,,,,,,,Phlpp2,Hook1,Ilf3,,
,,,,,,,Vac14,Inadl,Gm6484,,
,,,,,,,Hsd17b2,Atg4c,Cnn1,,
,,,,,,,Osgin1,Ube2u,Pigyl,,
,,,,,,,Banp,Ak4,Zfp809,,
,,,,,,,Trappc2l,Leprot,Igsf9b,,
,,,,,,,Slc35f3,Tctex1d1,Nfrkb,,
,,,,,,,Nrp1,Oma1,Ets1,,
,,,,,,,Slc10a2,Pars2,Hepacam,,
,,,,,,,Col4a1,Magoh,Olfr920,,
,,,,,,,Angpt2,Kti12,Scn3b,,
,,,,,,,Polb,Ttc39a,Clmp,,
,,,,,,,Agpat6,4732418C07Rik,Hspa8,,
,,,,,,,1810011O10Rik,Mknk1,Usp2,,
,,,,,,,Adam3,Lrrc41,Mcam,,
,,,,,,,Eri1,Pik3r3,Ccdc153,,
,,,,,,,Lonrf1,Slc6a9,Mpzl3,,
,,,,,,,Spcs3,Med8,Tmprss13,,
,,,,,,,Sap30,Elovl1,Dscaml1,,
,,,,,,,Sc4mol,2610528J11Rik,Bace1,,
,,,,,,,Slc25a42,Olfr1331,Pcsk7,,
,,,,,,,Klhl26,Slc2a1,Nxpe4,,
,,,,,,,Nr2f6,Lepre1,Pih1d2,,
,,,,,,,Ushbp1,4933427I04Rik,Cryab,,
,,,,,,,Unc13a,Inpp5b,Arhgap20,,
,,,,,,,Large,Psmb2,Rdx,,
,,,,,,,Ednra,Zmym6,Sh2d7,,
,,,,,,,Mmaa,Ak2,Dnaja4,,
,,,,,,,Abce1,Bsdc1,Agphd1,,
,,,,,,,Zc3h15,Srsf5,Rcn2,,
,,,,,,,2210011C24Rik,Mecr,Ube2s,,
,,,,,,,Rln3,Taf12,Man2c1,,
,,,,,,,Calr,Slc9a1,Sema7a,,
,,,,,,,Dnaja2,1810019J16Rik,Stoml1,,
,,,,,,,Snx20,Pafah2,6030419C18Rik,,
,,,,,,,Tox3,Paqr7,Nptn,,
,,,,,,,Ces1d,Syf2,Gramd2,,
,,,,,,,Ces1f,Cnr2,Calml4,,
,,,,,,,Ccdc102a,Gale,Snapc5,,
,,,,,,,Cdh11,Asap3,Ppib,,
,,,,,,,Fam96b,Hnrnpr,Rora,,
,,,,,,,Atp6v0d1,Arhgef19,Aldh1a2,,
,,,,,,,Agrp,Epha2,Wdr72,,
,,,,,,,Tmed6,Agmat,BC031353,,
,,,,,,,Wdr59,Pramef8,Myo5a,,
,,,,,,,Bcar1,Dhrs3,Leo1,,
,,,,,,,Adamts18,Gm13139,Ick,,
,,,,,,,Maf,Mthfr,Gsta4,,
,,,,,,,1700018B08Rik,Mad2l2,Rps27a,,
,,,,,,,Slc7a5,Mtor,Ripply2,,
,,,,,,,Mvd,Exosc10,Nt5e,,
,,,,,,,Aprt,Srm,Tfdp2,,
,,,,,,,Ttc13,Masp2,Rbp2,,
,,,,,,,Irf2bp2,Lzic,1600029I14Rik,,
,,,,,,,Alkbh8,Errfi1,Anapc13,,
,,,,,,,Gucy1a2,Klhl21,Ryk,,
,,,,,,,Pdgfd,Plekhg5,Dusp7,,
,,,,,,,Dcun1d5,Rpl22,Rrp9,,
,,,,,,,Mmp10,A430005L14Rik,Rassf1,,
,,,,,,,Sesn3,BC046331,Hyal1,,
,,,,,,,Chordc1,Wdr8,Ifrd2,,
,,,,,,,Zfp317,Pex10,Uba7,,
,,,,,,,AB124611,Gnb1,Cdhr4,,
,,,,,,,Smarca4,Nadk,Amt,,
,,,,,,,Ldlr,Mxra8,Slc26a6,,
,,,,,,,BC018242,Dvl1,Pfkfb4,,
,,,,,,,43350,Cpsf3l,Mtap4,,
,,,,,,,Pus3,Sdf4,Itga9,,
,,,,,,,Usp2,Mos,Ctdspl,,
,,,,,,,Hyou1,Asph,Vill,,
,,,,,,,Slc37a4,Tmem67,Dlec1,,
,,,,,,,Ift46,Otud6b,Ttc21a,,
,,,,,,,Scn2b,Necab1,Slc25a38,,
,,,,,,,Fxyd2,Osgin2,Mobp,,
,,,,,,,Cadm1,2610029I01Rik,5830454E08Rik,,
,,,,,,,Zw10,Klhl32,Ctnnb1,,
,,,,,,,Ppp2r1b,Fut9,Fam198a,,
,,,,,,,Rdx,Bhmt,Snrk,,
,,,,,,,Kdelc2,Pnrc1,Tmem42,,
,,,,,,,4930550C14Rik,Orc3,Exosc7,,
,,,,,,,Slc35f2,1810030N24Rik,Lars2,,
,,,,,,,Idh3a,Zfp292,Limd1,,
,,,,,,,Dnaja4,Ddx58,Birc2,,
,,,,,,,Rcn2,B4galt1,Birc3,,
,,,,,,,Scamp2,Dcaf12,AK129341,,
,,,,,,,Adpgk,Cntfr,Arhgap42,,
,,,,,,,Tle3,Sigmar1,Muc16,,
,,,,,,,Anp32a,Pigo,Zfp266,,
,,,,,,,Dennd4a,Stoml2,S1pr2,,
,,,,,,,Clpx,Cd72,Cdc37,,
,,,,,,,Spg21,Gne,Yipf2,,
,,,,,,,Rbpms2,Rnf38,Tmem205,,
,,,,,,,Car12,Exosc3,Glb1l2,,
,,,,,,,Anxa2,Xpa,Vps26b,,
,,,,,,,Adam10,Trim14,Chek1,,
,,,,,,,Wdr72,Tbc1d2,Slc37a2,,
,,,,,,,Leo1,Acnat2,Spa17,,
,,,,,,,Bmp5,Acnat1,Olfr980,,
,,,,,,,Elovl5,Baat,Gramd1b,,
,,,,,,,Gsta4,Aldob,Tmem136,,
,,,,,,,Senp6,Actl7b,Oaf,,
,,,,,,,Irak1bp1,Txndc8,C2cd2l,,
,,,,,,,Sh3bgrl2,Hdhd3,Phldb1,,
,,,,,,,Cyb5r4,Dbc1,Il10ra,,
,,,,,,,Nt5e,Megf9,Tagln,,
,,,,,,,Plscr4,Tle1,Sidt2,,
,,,,,,,Plod2,3110001D03Rik,Dixdc1,,
,,,,,,,Gk5,Zdhhc21,Hspb2,,
,,,,,,,Ryk,Plin2,1110032A03Rik,,
,,,,,,,Wdr82,C87499,Fdx1,,
,,,,,,,Hyal2,Cyp2j12,Nrg4,,
,,,,,,,Hyal1,Prkaa2,Etfa,,
,,,,,,,Nicn1,Cpt2,Mpi,,
,,,,,,,Amt,Gm20731,Ccdc33,,
,,,,,,,Qars,Zfyve9,Loxl1,,
,,,,,,,Slc25a20,Tmem69,Neo1,,
,,,,,,,Prkar2a,Atp6v0b,Thsd4,,
,,,,,,,Cdc25a,St3gal3,Smad6,,
,,,,,,,Acaa1a,Kdm4a,Aph1b,,
,,,,,,,Acvr2b,Ptprf,Aph1c,,
,,,,,,,Exog,Szt2,Tinag,,
,,,,,,,Ttc21a,Tie1,Mlip,,
,,,,,,,Slc25a38,Ermap,Gsta1,,
,,,,,,,Eif1b,AU022252,Filip1,,
,,,,,,,Ctnnb1,Ctps,Morf4l1,,
,,,,,,,Trak1,Tmco2,Tbc1d2b,,
,,,,,,,Snrk,Mfsd2a,U2surp,,
,,,,,,,D9Ertd402e,Akirin1,Clstn2,,
,,,,,,,Birc3,Cdca8,Armc8,,
,,,,,,,AK129341,Rpl28,Pccb,,
,,,,,,,Hephl1,Thrap3,Cep63,,
,,,,,,,Zfp426,Eif2c4,Tmem108,,
,,,,,,,Zfp266,Zmym4,Acpp,,
,,,,,,,Jam3,C77080,Nek11,,
,,,,,,,Adamts15,Eif3i,Alas1,,
,,,,,,,Tuba1b,Serinc2,Tex264,,
,,,,,,,St3gal4,Epb4.1,Manf,,
,,,,,,,Stt3a,Ythdf2,Sema3f,,
,,,,,,,Sorl1,Gmeb1,Pth1r,,
,,,,,,,Tmem136,Atpif1,Rtp3,,
,,,,,,,Mll1,Wdtc1,Cnot10,,
,,,,,,,Sidt2,Arid1a,Scn10a,,
,,,,,,,Dixdc1,Dhdds,Cx3cr1,,
,,,,,,,2310030G06Rik,Extl1,Csrnp1,,
,,,,,,,Scaper,Tmem57,Ulk4,,
,,,,,,,Scamp5,Clic4,Gtdc2,,
,,,,,,,Csk,Nipal3,Zdhhc3,,
,,,,,,,Cd276,Pnrc2,Tmem158,,
,,,,,,,Arih1,Lypla2,Ccr1l1,,
,,,,,,,Lrrc49,Tceb3,AF067063,,
,,,,,,,Paqr5,Alpl,Disp1,,
,,,,,,,Tln2,Cda,Wdr45,,
,,,,,,,Cgnl1,Mrto4,4930402K13Rik,,
,,,,,,,Tex9,Pax7,4930557A04Rik,,
,,,,,,,Tinag,Arhgef10l,Sytl5,,
,,,,,,,Lrrc1,Spen,Usp11,,
,,,,,,,Slc17a5,Ctrc,Slc6a14,,
,,,,,,,Hmgn3,Efhd2,Lonrf3,,
,,,,,,,Ibtk,Gm13178,Gria3,,
,,,,,,,Atp1b3,Plod1,Sash3,,
,,,,,,,Rasa2,Clcn6,Bcorl1,,
,,,,,,,Spsb4,Fbxo6,Slc25a14,,
,,,,,,,Slc25a36,Fbxo44,2610018G03Rik,,
,,,,,,,Mrps22,Ubiad1,Zic3,,
,,,,,,,Il20rb,Tardbp,Mtm1,,
,,,,,,,Bfsp2,Pgd,Zfp275,,
,,,,,,,Tmem108,Kif1b,Zfp92,,
,,,,,,,Uba5,Ube4b,Srpk3,,
,,,,,,,Dnajc13,Nmnat1,Ssr4,,
,,,,,,,Nudt16,H6pd,Opn1mw,,
,,,,,,,Glyctk,Park7,Dmd,,
,,,,,,,Alas1,Per3,5430427O19Rik,,
,,,,,,,Acy1,Mib2,Zc3h12b,,
,,,,,,,Slc38a3,Atad3a,Heph,,
,,,,,,,Tcta,B3galt6,Otud6a,,
,,,,,,,Wdr6,Pex1,Gdpd2,,
,,,,,,,Rtp3,Krit1,Med12,,
,,,,,,,Ccrl2,Steap4,P2ry10,,
,,,,,,,Fbxl2,Abcb1a,Pou3f4,,
,,,,,,,Cmtm7,Abcb4,Cstf2,,
,,,,,,,Stt3b,Sema3a,Bhlhb9,,
,,,,,,,Tgfbr2,Sema3e,Ngfrap1,,
,,,,,,,Gorasp1,Fam185a,Rnf128,,
,,,,,,,Cyp8b1,Psmc2,Mid2,,
,,,,,,,Cdcp1,Klhl7,Fgd1,,
,,,,,,,Slc6a20a,Nupl2,Cypt3,,
,,,,,,,Disp1,Abcb8,Smpx,,
,,,,,,,Wdr45,1500035N22Rik,Sh3kbp1,,
,,,,,,,Praf2,Insig1,Gpr64,,
,,,,,,,B630019K06Rik,Rbm33,Asb11,,
,,,,,,,Mid1ip1,Ept1,Gpm6b,,
,,,,,,,Atp6ap2,4930471M23Rik,Porcn,,
,,,,,,,Maoa,Dpysl5,Rpgr,,
,,,,,,,Wdr44,Mrpl33,Klhl13,,
,,,,,,,Lonrf3,Bre,1810037I17Rik,,
,,,,,,,Rhox6,Ywhah,43349,,
,,,,,,,Atp1b4,Rnf4,Dcaf12l1,,
,,,,,,,Phf6,Add1,Zdhhc9,,
,,,,,,,Hprt,Stx18,Enox2,,
,,,,,,,Cxx1c,Lyar,Arhgef6,,
,,,,,,,Zfp449,Cpeb2,Rbmx,,
,,,,,,,Slc9a6,Cd38,Gabre,,
,,,,,,,Fhl1,Med28,Haus7,,
,,,,,,,Fmr1nb,Pi4k2b,Idh3g,,
,,,,,,,Mtmr1,Slc34a2,Pdzd4,,
,,,,,,,Magea4,Rbpj,Flna,,
,,,,,,,Dusp9,Stim2,Maged1,,
,,,,,,,Avpr2,Immp1l,Arhgef9,,
,,,,,,,Taz,G6pd2,Vsig4,,
,,,,,,,Fam50a,Tbc1d1,Tex11,,
,,,,,,,Tbl1x,Fam114a1,Gm614,,
,,,,,,,Tmem47,Wdr19,Il2rg,,
,,,,,,,Med12,Lias,Zmym3,,
,,,,,,,Cdx4,Ube2k,Hdac8,,
,,,,,,,Chic1,Tmem33,Rpl12,,
,,,,,,,Atp7a,Ociad1,Magt1,,
,,,,,,,3110007F17Rik,Dcun1d4,Cysltr1,,
,,,,,,,Tmem35,Rasl11b,Zcchc5,,
,,,,,,,Armcx1,Exoc1,Pof1b,,
,,,,,,,Wbp5,Cep135,Armcx2,,
,,,,,,,Mum1l1,Paics,Tceal8,,
,,,,,,,Tbc1d8b,Polr2b,Rab9b,,
,,,,,,,Rgag1,Csn3,Serpina7,,
,,,,,,,Alas2,Slc4a4,Apex2,,
,,,,,,,Fam120c,Cxcl15,Cnksr2,,
,,,,,,,Eif1ax,Fam47e,Cdkl5,,
,,,,,,,A830080D01Rik,43354,Nhs,,
,,,,,,,Asb9,Ccng2,S100g,,
,,,,,,,Gpm6b,Mrpl1,Ofd1,,
,,,,,,,Trappc2,Cops4,Egfl6,,
,,,,,,,Mid1,Arhgap24,Tlr7,,
,,,,,,,Dynlt3,Pkd2,Zfy1,,
,,,,,,,Med14,BC005561,Klra1,,
,,,,,,,Zfp182,Lrrc8d,Nkain1,,
,,,,,,,1810037I17Rik,Zfp326,Tmlhe,,
,,,,,,,C1galt1c1,Btbd8,Rfk,,
,,,,,,,Gpr119,Tmem175,Gm9947,,
,,,,,,,Mmgt1,Fgfrl1,Dnahc7b,,
,,,,,,,Arhgef6,Zfp605,Sdpr,,
,,,,,,,Gabra3,Chfr,Stat1,,
,,,,,,,Pnck,Pole,Coq10b,,
,,,,,,,Renbp,Tpst2,Cbx3,,
,,,,,,,Hcfc1,Hps4,Traf3ip1,,
,,,,,,,Tex28,Iscu,BC026585,,
,,,,,,,Mpp1,Acacb,Slc30a10,,
,,,,,,,Pls3,Mvk,Gm5415,,
,,,,,,,Mageb4,BC057022,Neurl3,,
,,,,,,,Zc4h2,Tchp,Tbc1d8,,
,,,,,,,Zmym3,Ankrd13a,Glrp1,,
,,,,,,,Zdhhc15,Oasl1,Cd55,,
,,,,,,,Magt1,Coq5,Rgs4,,
,,,,,,,Taf9b,Triap1,Ncstn,,
,,,,,,,Gm732,Fbxo21,Rps6kc1,,
,,,,,,,Chm,2410131K14Rik,Rcor3,,
,,,,,,,Sytl4,Med13l,Syt14,,
,,,,,,,Morf4l2,Slc24a6,Hivep2,,
,,,,,,,Rbm41,Naa25,9230106D20Rik,,
,,,,,,,Tsc22d3,P2rx4,Taar7e,,
,,,,,,,Acsl4,Rnf34,Ctgf,,
,,,,,,,Ribc1,Orai1,Gpx4,,
,,,,,,,Gpr173,Tmem120b,Gm9956,,
,,,,,,,Mageh1,Setd1b,Bcr,,
,,,,,,,Kctd12b,Arl6ip4,Ggt5,,
,,,,,,,Car5b,2810006K23Rik,Cnn2,,
,,,,,,,Mospd2,Setd8,Ust,,
,,,,,,,Prps2,Tmed2,Gpr126,,
,,,,,,,Hccs,Gtf2h3,E030030I06Rik,,
,,,,,,,Gm16501,Atp6v0a2,Enpp3,,
,,,,,,,Zfp429,Aacs,Gprc6a,,
,,,,,,,Kdelr2,Sfswap,Dip2a,,
,,,,,,,Nkain1,Mrps17,Col18a1,,
,,,,,,,Vta1,Tpst1,Fam108a,,
,,,,,,,Rab7,Caln1,Ap3d1,,
,,,,,,,Arfgef1,Gatsl2,Gipc3,,
,,,,,,,Pcmtd1,Wbscr27,Hsp90b1,,
,,,,,,,Sgk3,Dnajc30,Chpt1,,
,,,,,,,Tmem70,Mlxipl,Xrcc6bp1,,
,,,,,,,Khdrbs2,Tbl2,Olfr826,,
,,,,,,,Eif5b,Baz1b,Cct4,,
,,,,,,,Il1r1,Rhbdd2,Ifi47,,
,,,,,,,Gulp1,Por,Mrpl55,,
,,,,,,,Stat1,Mdh2,Adora2b,,
,,,,,,,Nop58,Plod3,Vamp2,,
,,,,,,,Pard3b,Ufsp1,Zbtb4,,
,,,,,,,Pikfyve,Zkscan1,Rab34,,
,,,,,,,Mtap2,Cops6,Aldoc,,
,,,,,,,Acsl3,Ap4m1,Ift20,,
,,,,,,,Rhbdd1,A430033K04Rik,G6pc3,,
,,,,,,,Mlph,Fam20c,Tlk2,,
,,,,,,,Olfr1413,Nudt1,Otop2,,
,,,,,,,Tnfrsf11a,Eif3b,Cbx2,,
,,,,,,,Gpr39,Baat1,Ccdc137,,
,,,,,,,Mgat5,C330006K01Rik,Foxk2,,
,,,,,,,Fcamr,Zfp12,Sec14l2,,
,,,,,,,Etnk2,2810453I06Rik,Ccdc117,,
,,,,,,,Lmod1,Cyth3,Slc1a4,,
,,,,,,,Kcnt2,Lmtk2,0610010F05Rik,,
,,,,,,,Tmem206,Bri3,Rad50,,
,,,,,,,Msc,Arpc1a,Usp43,,
,,,,,,,Kansl3,Cyp3a25,Chd3,,
,,,,,,,Ankrd23,Cdk8,Tnfsf12,,
,,,,,,,Uxs1,Smarce1,Olfr1,,
,,,,,,,Nabp1,Pomp,Serpinf2,,
,,,,,,,Nab1,Uspl1,Plxdc1,,
,,,,,,,Inpp1,Cyp51,Smarcd2,,
,,,,,,,Rftn2,Rundc3b,Ube2o,,
,,,,,,,Orc2,Crot,Timp2,,
,,,,,,,Ndufs1,Dmtf1,Cbx8,,
,,,,,,,Prelid1,Ppp1r14b,Rfng,,
,,,,,,,Lancl1,Napepld,Pdia6,,
,,,,,,,Farsb,5031425E22Rik,Efcab10,,
,,,,,,,Nmur1,Pus7,Prpf39,,
,,,,,,,Alppl2,Smarcd3,Rbm25,,
,,,,,,,Usp40,Cnpy1,Acot5,,
,,,,,,,Vps4b,Tyms,Eif2b2,,
,,,,,,,Insig2,Slc5a6,Macc1,,
,,,,,,,Htr5b,Ift172,Klhl29,,
,,,,,,,Lct,Supt7l,Rnf144a,,
,,,,,,,Dars,Spon2,Slc26a4,,
,,,,,,,Il20,Tmem129,Hdac9,,
,,,,,,,Ipo9,Letm1,Lrrn3,,
,,,,,,,1700025G04Rik,Whsc2,Numb,,
,,,,,,,Npl,Tbc1d14,Entpd5,,
,,,,,,,Ier5,Zfp518b,Smek1,,
,,,,,,,Cep350,Clnk,Nudt14,,
,,,,,,,Fam5b,Kcnip4,Wdr60,,
,,,,,,,Ddr2,Rell1,Klf6,,
,,,,,,,Tfb2m,Rfc1,Heatr1,,
,,,,,,,Lbr,Ugdh,S1pr3,,
,,,,,,,Degs1,Gnpda2,Syk,,
,,,,,,,Hhat,Lrrc66,Ddx46,,
,,,,,,,Katna1,Usp46,Pcbd2,,
,,,,,,,Epm2a,Chic2,0610007P08Rik,,
,,,,,,,Perp,Clock,Glrx,,
,,,,,,,Ahi1,Aasdh,Hcn1,,
,,,,,,,Aldh8a1,Noa1,Vmn1r220,,
,,,,,,,Stx7,Uba6,Zfp367,,
,,,,,,,Ctgf,Ugt2b34,Zfp825,,
,,,,,,,Tspyl1,Rassf6,Xrcc4,,
,,,,,,,Frk,Cdkl2,Pde8b,,
,,,,,,,Hdac2,Naaa,Top2b,,
,,,,,,,Cdk19,Cxcl10,Vcl,,
,,,,,,,Zbtb24,Sowahb,Sfmbt1,,
,,,,,,,Popdc3,Ccni,BC061237,,
,,,,,,,Asf1a,Antxr2,Mipep,,
,,,,,,,Gja1,Hnrnpd,Zcchc24,,
,,,,,,,Sar1a,Sec31a,Dnahc1,,
,,,,,,,Snrpd3,Coq2,Efha1,,
,,,,,,,Slc1a6,Gbp4,2610301G19Rik,,
,,,,,,,Grin3b,Gbp6,Rbm26,,
,,,,,,,Cnn2,Evi5,Oxct1,,
,,,,,,,Midn,Tmed5,C6,,
,,,,,,,Efna2,Atp5k,Laptm4b,,
,,,,,,,Dazap1,Tmed11,Trib1,,
,,,,,,,Plk5,Ep400,Adck5,,
,,,,,,,Tbxa2r,Ulk1,Sgsm3,,
,,,,,,,BC025920,Kctd10,AI836003,,
,,,,,,,AI597468,Mmab,Prr13,,
,,,,,,,Btg1,Git2,Spef2,,
,,,,,,,Cep290,Hnf1a,Klf10,,
,,,,,,,Krr1,Dynll1,Klhl38,,
,,,,,,,Prim1,Gatc,Asap1,,
,,,,,,,Stat2,Sirt4,Mfng,,
,,,,,,,Wibg,Rfc5,Tob2,,
,,,,,,,Myct1,Fbxw8,Hdac10,,
,,,,,,,Akap12,Tpcn1,Fkbp11,,
,,,,,,,Ccdc28a,Trafd1,Arf3,,
,,,,,,,Hebp2,Erp29,Fam186a,,
,,,,,,,D10Bwg1379e,Mapkapk5,Spryd3,,
,,,,,,,Pex7,Acad12,Snai2,,
,,,,,,,Tcf21,Rad9b,Kng1,,
,,,,,,,Rnf146,Camkk2,Rtp4,,
,,,,,,,Trmt11,Diablo,Gm9789,,
,,,,,,,Hey2,Rsrc2,AU021092,,
,,,,,,,Tpd52l1,Vps37b,Thap7,,
,,,,,,,Gtf3c6,Abcb9,Liph,,
,,,,,,,Cep57l1,Dhx37,Slc35a5,,
,,,,,,,Lace1,Tmem132d,Rpl21-ps4,,
,,,,,,,Edar,Stx2,Slc22a2,,
,,,,,,,Vps26a,Chchd2,Hs3st6,,
,,,,,,,Lrrtm3,Gusb,Pim1,,
,,,,,,,Cabin1,Asl,Rgl2,,
,,,,,,,Dip2a,Syna,Zbtb12,,
,,,,,,,Shc2,Ywhag,Vars,,
,,,,,,,Jsrp1,Trip6,Gm6084,,
,,,,,,,Tjp3,Gjc3,Lbh,,
,,,,,,,4930404N11Rik,Mcm7,Serac1,,
,,,,,,,Gas2l3,Taf6,Flywch1,,
,,,,,,,Alx1,Cox19,Amdhd2,,
,,,,,,,Cct2,Zfand2a,Gnptg,,
,,,,,,,Frs2,Ints1,Brd2,,
,,,,,,,Dyrk2,Tmem184a,Csnk2b,,
,,,,,,,Tbk1,Snx8,Abcf1,,
,,,,,,,Mon2,Gna12,Ppp2r5d,,
,,,,,,,Tmem198b,Baiap2l1,Tomm6,,
,,,,,,,Olfr765,Ptcd1,Tubb4a,,
,,,,,,,Pes1,Rnf6,Vapa,,
,,,,,,,Upp1,Lnx2,Dtna,,
,,,,,,,Efemp1,Prhoxnb,Rnf14,,
,,,,,,,Nudcd2,Flt1,Scgb3a2,,
,,,,,,,Ebf1,Slc46a3,Gm9949,,
,,,,,,,Sox30,Katnal1,Stard4,,
,,,,,,,Olfr1394,Hsph1,Tcof1,,
,,,,,,,Rnf130,N4bp2l2,Afap1l1,,
,,,,,,,Col23a1,Rfc3,Dock8,,
,,,,,,,Nhp2,Gng11,Pten,,
,,,,,,,Fstl4,Ppp1r9a,Zdhhc16,,
,,,,,,,Kif3a,Tac1,Fam178a,,
,,,,,,,Rapgef6,Tmem106b,Gsto1,,
,,,,,,,Larp1,Mdfic,Sssca1,,
,,,,,,,Cnot8,Hyal4,Stip1,,
,,,,,,,Olfr179,Snd1,AW112010,,
,,,,,,,Olfr315,Hilpda,Ch25h,,
,,,,,,,Mprip,Calu,Slc16a12,,
,,,,,,,Kcnab3,Atp6v1f,Tm9sf3,,
,,,,,,,Med11,Tspan33,Pik3ap1,,
,,,,,,,Psmb6,Smo,Erlin1,,
,,,,,,,Eno3,Ahcyl2,Eif3a,,
