CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_1202,0.125826047,0.302128117,24,22,41.19601735,0.4220115,1,22.0758483,20.71797217,344.3977819,0.208979325,0.51983868,23.03792415,21.36948414,311.2155262,60.59151003,0.194693082,286.240842,377.2283323,198.1696566,237.7357656,225.6088819,330.6806319,256.3039546,368.9686773,293.4211047,403.7607167,296.1214005,392.4546942,274.7913694,346.3403443,183.8956497,318.3911309,231.2428623,308.9579566,308.9954542,415.4068636
Synpcc7942_1201,0.191227213,0.414769825,24,20,21.66114881,0.879587488,1,22.25352113,19.34457889,376.1524009,0.468035474,0.972794932,23.12676056,19.68798522,350.8831908,35.37873153,0.100827661,327.939209,391.2014101,269.0984292,297.5527763,322.6635578,399.3047672,340.2269404,429.0476649,328.0136397,403.9726152,313.6171412,414.9169033,306.9122046,325.3300007,296.556363,339.8224433,280.9155523,411.6853064,318.1090203,417.6234699
Synpcc7942_1200,1,1,24,16,8.59962371,0.999999807,1,24.09586057,19.91674391,147.3520398,1,1,24.04793028,17.95454002,137.5408333,7.151914965,0.051998485,113.9123256,180.6062654,97.81586673,140.5591268,131.9387753,152.0693772,146.7216073,139.2905148,122.2776462,182.9840884,125.4536938,140.2347285,138.7152032,159.9293544,112.761047,108.6217082,108.0236871,181.0802364,109.6394258,145.9102695
Synpcc7942_1199,1,1,24,16,27.19957013,0.959518854,1,20.51948052,16.14436325,273.7458634,0.999169353,1,22.25974026,16.17669779,260.0111803,20.84646631,0.080175269,177.7528638,276.7288749,239.44212,246.3722849,216.9462187,302.2615201,274.4164762,292.9727824,250.725271,298.9021747,215.0528299,253.5443751,232.9514658,272.4094028,244.4967232,284.0218482,212.1362229,363.3204548,225.4890337,323.6617966
Synpcc7942_1198,0.004301847,0.022362422,24,20,214.9474426,0.073329398,0.435125565,24.09586057,19.81988524,1683.549272,0.002858469,0.015712112,24.04793028,19.91020121,1481.414453,264.0153466,0.178218422,1565.408855,1281.32732,1030.304945,1093.013769,1282.209368,1790.075385,1649.439865,1557.179283,1624.638509,1764.279907,1614.320582,1651.780263,1447.69229,1199.568789,1086.453934,1359.360806,1391.912105,1269.884276,1692.420597,1489.331371
Synpcc7942_1197,0.023834236,0.085761917,24,20,132.4369971,0.131990099,0.591106737,21.98807157,20.15843705,1083.979084,0.021271394,0.083806599,22.99403579,20.12119557,983.0393026,141.0477239,0.143481266,1136.378721,819.5765611,678.3058759,778.2016253,851.4903991,1040.686464,967.8313033,1036.449116,1077.230269,1134.658623,1081.145489,1029.598278,1037.969192,901.3314689,715.938834,842.3958324,950.5842872,1117.55771,1035.233013,1083.123668
Synpcc7942_1196,0.01827761,0.070889795,24,14,20.74067707,0.18136337,0.678784066,21.22840691,15.25463449,543.1592383,0.022240688,0.087349072,22.61420345,14.72104006,520.4716844,37.06896482,0.071221866,501.2790345,506.9053322,460.4987312,516.4946512,584.167326,555.9795068,525.498997,557.6901209,482.7282405,540.8803471,474.53858,548.9269894,456.0605795,488.2540084,504.8159699,529.5125961,600.3886468,568.3757045,527.4733403,519.6984182
Synpcc7942_1195,0.005842913,0.028360337,24,10,35.65233791,0.287380527,0.865269059,23.68308351,8.125355451,277.2173227,0.012407957,0.053268641,23.84154176,9.056848064,252.0185441,35.60073897,0.141262379,216.2558602,305.5520122,284.604271,300.1251478,293.060664,276.7560855,254.1181457,240.3854423,202.6294366,260.4736969,190.4521756,244.0293688,191.2466208,261.7259884,310.2013065,303.1362899,262.3910154,262.4189252,224.0471036,272.4797426
Synpcc7942_1194,1,1,20,18,39.35065398,0.940611533,1,22.80412371,17.0633894,461.1789292,0.998200519,1,21.40206186,17.63806988,439.1171471,42.41120348,0.096582891,391.6235868,448.1148527,306.3341134,485.0822833,386.5187514,549.6288105,393.8946104,516.5163276,425.2204324,491.7074791,362.4253885,512.3370132,384.7461036,427.5849971,309.3495657,437.198961,424.4049867,533.0769305,466.3622289,512.6853618
Synpcc7942_1193,0.050611446,0.153498781,28,10,47.84422127,0.482459133,1,28,11.99991803,414.1759674,0.115068061,0.323885635,28,10.99995902,285.4275616,55.38751294,0.194051032,342.8087726,336.554581,302.8593379,237.9956973,267.8600025,249.7625629,241.5061226,335.5219491,182.2161572,236.3996511,205.9958369,212.9834735,257.545306,230.3152171,456.8918065,274.1053151,350.7997031,369.3760762,351.0270795,460.6330778
Synpcc7942_1192,0.001150303,0.008302183,24,22,200.9611512,0.050951029,0.370058183,22.43407708,20.35007289,1919.410723,0.000629733,0.004766061,23.21703854,21.1712934,1718.778864,324.910313,0.189035553,1915.729694,1817.970592,1427.381039,1227.33393,1405.351672,1606.663876,1613.136313,2127.817828,1730.349404,2080.512837,1871.409329,1866.317198,1866.798261,1576.64385,1306.597605,1367.26946,1387.078814,1475.661796,1710.473648,2054.708514
Synpcc7942_1191,0.000173248,0.002451068,24,22,57.022781,0.039742032,0.342205783,22.99376299,20.43557981,334.889702,8.87E-05,0.00108829,23.4968815,21.21076582,287.6046357,62.64964793,0.217832539,278.0644711,323.6624315,162.6053889,225.3154439,213.5330066,265.6540113,300.0306364,316.6289378,320.1901257,345.9225173,338.0799763,348.0357577,275.6582709,272.2374624,203.7127712,249.550525,232.9811027,311.4182841,260.6870072,314.6985281
Synpcc7942_1190,0.064166371,0.181355579,28,18,145.3742898,0.175313651,0.667815719,27.30864198,16.220663,1032.213227,0.061729699,0.199360506,27.65432099,17.10188282,913.1004217,138.8206992,0.152032236,888.437399,653.022149,745.214427,832.2644172,1054.142775,1171.97162,909.5875424,1011.572613,1023.61795,986.670362,928.6757329,950.8047192,811.5721946,728.9451017,586.8613455,879.9463967,890.1208276,1047.336749,856.8805962,1028.678043
Synpcc7942_1189,1,1,20,0,7.076245916,1,1,28,13.66664375,82.65632235,1,1,24,5.857133036,79.84921602,5.67659104,0.071091381,50.98972245,112.5639695,57.02266247,96.63590603,60.00545292,133.1980139,40.38218498,99.75798471,64.02765861,97.88843787,53.65375339,119.5666852,53.74001079,75.07596861,27.23916859,80.0301599,77.12529298,141.013026,59.60471922,88.27508197
Synpcc7942_1188,0.000382986,0.003990109,28,22,114.9331592,0.02495426,0.318349454,24.96613995,20.6159498,791.0287428,0.000120021,0.001364619,26.48306998,21.33834544,684.0683742,135.9110048,0.198680439,645.2046866,560.8004806,533.3139981,624.2452063,542.4897065,669.8429135,629.761668,749.6368269,807.7447191,865.8341635,846.4942926,757.001682,726.3422575,570.219604,484.4561156,607.7227807,526.832303,586.345387,687.3524924,672.4268615
Synpcc7942_1187,0.080821947,0.215237058,24,0,29.66869479,0.255267963,0.811771682,22.52545825,0.050041087,207.3302812,0.100700081,0.29122323,23.26272912,0.02583948,188.3594582,30.02442128,0.159399595,186.7116986,237.6227573,150.39453,155.1949586,140.787777,178.2586708,166.7097342,216.8161542,201.7274597,219.2915618,184.3500666,209.5925843,185.1164633,238.4893073,133.8369909,160.7280056,146.112934,187.6889221,169.2390536,213.8375751
Synpcc7942_1186,0.961527498,1,28,10,14.63617517,0.637895794,1,24.41501104,11.03500163,93.33276631,0.913169592,1,26.20750552,10.60249485,79.53870145,18.24617216,0.229399925,57.83479687,108.9412976,92.43407545,86.51091889,84.72508253,107.3439927,92.58055589,87.61080975,77.95151546,80.22769026,53.29538691,50.17819413,36.62035575,93.90627278,71.68695861,115.7686656,81.17958941,114.0715695,62.35388768,107.8808566
Synpcc7942_1185,0.191227213,0.414769825,28,10,40.551839,0.866169027,1,28,11.19970486,398.8967729,0.463441706,0.965665145,28,10.59985243,371.3191797,43.81792091,0.11800608,285.2811339,601.8663688,414.9973398,474.012225,375.7132649,407.9860869,302.0158881,326.4770928,318.3643042,354.7757074,322.5726355,334.2993655,251.2695164,410.5506279,364.1756997,399.8351345,331.9749675,580.0772282,365.0054898,369.4778941
Synpcc7942_1184,0.003138671,0.017444845,24,12,163.3845594,0.010090579,0.287325741,22.52545825,12.55946697,1368.898415,0.000359786,0.003154463,23.26272912,12.30095496,1274.816015,164.5113149,0.129047104,1055.656126,1113.948583,1361.606846,1452.074182,1389.03964,1407.904201,1346.092143,1308.748396,1200.672836,1239.474504,1095.274201,1177.204508,1176.478948,1184.089944,1436.871657,1449.278843,1425.543056,1416.042139,1412.019264,1276.174875
Synpcc7942_1183,1,1,24,16,30.70048961,0.999890214,1,20,15.59436962,796.6947267,0.999999994,1,22,15.91023662,765.8793765,35.59755355,0.046479321,693.7491737,877.6173848,644.5185182,819.2710919,710.6228904,839.8044315,813.2567948,866.7902685,700.8800786,849.3622077,683.3119329,752.5222086,674.3849041,810.6709731,725.0121722,780.5201553,722.1765099,790.731746,724.1402153,850.1790714
Synpcc7942_1182,0.819887421,1,24,14,111.3379253,0.922837345,1,22.34343434,16.30686519,1918.369606,0.96763764,1,23.17171717,15.21410212,1919.162908,108.3659677,0.056465226,1550.783504,1642.481321,1848.965981,1848.137026,1916.971337,2005.59263,1707.57729,2059.427012,1544.666768,2135.623256,1685.586011,2242.631198,1754.866565,1865.434984,1764.889889,2102.521751,2008.36919,2533.146604,1851.683925,2398.558557
Synpcc7942_1181,1,1,28,18,184.4364295,0.985749682,1,25.90163934,16.56747927,3546.480434,0.999897978,1,26.95081967,17.28204699,3417.143924,146.7294166,0.042939197,3267.342155,2567.401605,3320.201273,3409.250038,3601.827899,3540.03997,3260.678735,3649.121092,3434.656325,3531.36806,3323.520941,3860.210068,3311.228515,3235.32111,3177.405723,3691.014585,3745.748712,3219.297377,3304.887443,3596.581547
Synpcc7942_1180,0.125826047,0.302128117,28,22,179.4591791,0.495087885,1,26.39618138,23.81250451,3052.00627,0.235217943,0.570422778,27.19809069,22.95292538,2907.054348,168.1908532,0.057856109,2754.048399,2861.57008,2840.560941,2527.957669,2864.698431,2709.762523,2676.889578,3088.332349,2984.828732,3077.417547,2850.712899,3124.514626,3094.354546,3164.231839,2589.605678,2917.090653,2842.11088,2614.727848,2754.808396,3069.581336
Synpcc7942_1179,0.039652498,0.127894715,24,18,246.9674679,0.092426751,0.478466966,23.08977035,16.16147581,1998.736127,0.024221446,0.09312308,23.54488518,17.0693466,1803.084515,266.8170649,0.147978125,1697.940412,1155.426924,1304.745082,1634.606224,2133.513163,2247.571171,1834.22877,1962.888823,1785.918686,1921.900403,1824.645231,1860.435249,1651.065039,1322.734044,1401.218105,1840.896386,2134.737548,2109.016812,2049.38704,1974.211499
Synpcc7942_1178,0.412813559,0.773443011,24,14,26.55664187,0.634368416,1,22.52545825,16.33466741,1038.899857,0.612759351,1,23.26272912,15.21961778,907.4946796,138.3691151,0.152473748,820.3913328,588.1958486,615.1985046,892.140698,1093.728623,1249.696001,854.5963278,1014.756471,819.2209849,1116.876631,1011.39231,1051.13067,709.044473,735.8179497,643.1617708,944.8369372,1103.447663,1207.793992,852.327523,933.0919983
Synpcc7942_1177,0.050611446,0.153498781,24,2,1201.760233,0.156204052,0.642706777,22.43407708,1.419792106,11873.61685,0.046170704,0.157270936,23.21703854,1.702048416,11037.9294,1297.80693,0.117577028,12921.03288,12917.2889,10931.69682,10352.83692,10077.66157,8936.201465,11723.00368,10539.16686,12691.15234,10003.31484,12403.43562,10597.04272,13071.0782,11902.59876,10642.63758,8779.553393,9997.729476,8818.157051,11503.05961,9238.226202
Synpcc7942_1176,0.000558947,0.005135709,24,0,1146.385064,0.068554351,0.417360233,22.0758483,1.599006598,13413.48184,0.000427999,0.003612599,23.03792415,0.834346029,12782.34226,1270.00529,0.099356226,14368.01736,15093.10277,11775.93373,12177.4581,10822.30065,11116.05811,12851.93358,13394.425,14098.42316,12043.33436,12839.9105,13360.53998,13468.60038,13741.13976,12021.06054,11578.81074,11463.80808,10959.48927,13027.75273,12297.05371
Synpcc7942_1175,0.493766276,0.890280975,24,0,511.537995,0.766655843,1,22.43407708,1.529303333,8446.158631,0.746274998,1,23.21703854,0.791338425,8074.018168,688.3356513,0.085253171,9823.427453,8267.709937,8385.697791,7200.980364,7678.67296,6391.782011,8619.597207,7784.83942,9087.333067,7165.405611,8919.365597,7382.616961,9542.298991,8208.383097,8426.159237,6539.15592,7780.356072,6770.593356,8522.145502,7234.922714
Synpcc7942_1174,0.961527498,1,24,22,481.018575,0.870987522,1,21.98807157,20.14538249,5422.835685,0.986013417,1,22.99403579,21.07245449,5003.5258,658.3842521,0.131584063,4815.248578,6384.471748,4148.219793,5324.125401,3753.926727,4605.264908,5015.98435,6593.277319,4633.09295,5534.585487,4720.810236,6112.060943,4481.737882,5356.240272,3527.704877,4654.387346,2950.718551,5482.684045,4774.504132,5411.295463
Synpcc7942_1173,1,1,20,2,8.124870137,0.997626733,1,20,3.093348209,84.98884238,0.999997182,1,20,2.546674104,84.19000426,7.603336576,0.090311631,85.80989621,114.4866426,77.12731118,81.68662203,76.52943782,86.35770108,63.0595638,100.255216,68.77953274,101.4532608,58.25948742,111.6730974,77.59691926,89.55572696,65.20785747,90.27777612,67.95281424,79.00899372,86.88173064,101.8404978
Synpcc7942_1172,1,1,20,10,14.44726443,0.833644303,1,20.98671727,10.07936293,161.1909723,0.985324602,1,20.49335863,10.0445476,149.156764,17.85092001,0.119678917,101.5812063,172.813858,144.8178825,188.9583338,150.9547217,166.2289833,144.8326753,131.7246466,136.2910737,140.190124,153.3283633,130.9418628,140.5597593,181.1544667,130.6327661,202.8038513,133.6902752,180.3944448,121.2468977,138.0835092
Synpcc7942_1171,0.587596282,1,28,6,7.795628046,0.908837131,1,28,11.99994532,112.979361,0.869028333,1,28,8.999972661,97.8561653,7.578865173,0.077449031,77.14226035,119.4004591,98.45455725,102.6198294,95.0181413,100.6433716,91.59514649,71.66425849,87.85595516,77.09259246,93.86452568,100.8055856,122.6994485,92.10529804,100.5815955,108.5693786,107.3998725,115.4295944,96.22304688,131.1636132
Synpcc7942_1170,1,1,20,0,14.85506677,0.999999952,1,20,4.000041217,347.3490609,1,1,20,2.000020608,292.869527,16.88005315,0.057636769,281.2728756,458.8220259,214.7475623,290.1525703,261.9138334,355.3260053,234.408714,289.6039916,253.8816669,317.3752171,253.288929,303.0555055,256.8745798,293.7684435,198.0477139,302.406336,284.6143927,414.830253,275.5701614,317.4297626
Synpcc7942_1169,0.819887421,1,24,20,2.338044718,0.964918029,1,20,19.95892768,203.5922636,0.976484832,1,22,20.14407689,201.8566806,14.00377807,0.069374856,205.3948999,223.8831718,149.3598939,151.7577881,200.5750554,226.2469054,142.0120959,218.9672932,214.8074245,226.8169919,172.5066515,204.2542244,171.6746872,218.194247,161.1685931,191.0805072,191.5629194,307.2958928,186.492781,248.9171854
Synpcc7942_1168,1,1,28,8,10.74955891,1,1,28,4.000067379,209.1342288,1,1,28,6.000033689,193.0652676,2.220929961,0.011503519,157.4983521,270.9398669,175.2516347,205.2627583,191.7448884,235.7974914,192.9708208,168.1742063,168.3126735,255.7376949,152.5385376,184.7720136,181.8156687,211.6453572,152.4768457,180.0024179,201.7431465,207.9000429,140.3583712,235.354958
Synpcc7942_1167,0.961527498,1,24,16,37.22992832,0.825289347,1,20.07259528,16.07500174,476.4913107,0.977046811,1,22.03629764,16.16924227,454.4482302,23.42310298,0.051541851,458.1998335,390.4319952,434.5732484,415.9301195,426.0649497,497.8730692,475.9248841,533.583185,440.1559639,477.9027535,369.3836945,479.5844435,468.1739403,441.4421341,460.0215225,476.8079201,419.6223457,478.5711783,452.6268301,496.4503731
Synpcc7942_1166,0.191227213,0.414769825,28,12,15.64152347,0.956413682,1,28,5.90037607,122.9588893,0.493600353,1,28,8.950188035,104.1548986,15.4443649,0.148282655,69.56404861,164.6208377,101.0853544,162.4999666,114.1570994,123.2903888,116.594292,100.0110345,92.03664477,98.24687652,67.42344963,95.22523968,89.29058893,116.3473616,97.50357731,110.2134421,99.71785506,120.5425391,103.3270226,109.2349386
Synpcc7942_1165,0.412813559,0.773443011,24,14,2.450991903,0.775902889,1,21.72888016,15.12738154,10.57699011,0.684964341,1,22.86444008,14.62776728,9.952287416,3.785742677,0.380389203,1.472096936,14.83248535,3.038993338,6.925143264,10.98603409,13.52857261,20.50745217,7.125241647,7.1999637,2.329378824,12.79878405,3.558966465,4.098664121,8.793670883,5.954227692,15.10481774,13.57342265,20.66983675,7.920588076,23.14057152
Synpcc7942_1164,1.27E-06,0.000121734,24,12,175.8738693,0.008088556,0.287325741,23.48195329,10.40090599,248.7378019,1.99E-07,2.36E-05,23.74097665,11.19306201,170.9387711,202.6785968,1.185679501,52.76058097,105.6838057,294.5351194,347.2416203,371.712346,360.0667102,122.6138214,94.1757202,46.33908144,39.77540758,35.86786539,45.28473502,43.78381355,105.7890894,369.6510769,367.3117725,464.721859,387.2422754,229.0565885,179.9288275
Synpcc7942_1163,1,1,24,14,10.50253154,0.999402011,1,21.81459566,11.80624967,96.92279082,0.999999821,1,22.90729783,12.88011002,93.95147097,9.356992345,0.099593889,63.40187525,124.1642234,69.26518515,110.9281199,96.84239313,99.04015334,100.8084715,106.5814195,64.94574422,104.5433443,70.32694612,87.78137138,79.3766731,103.4562062,84.99756572,126.1572242,80.9874007,125.7739555,78.0418953,122.2047746
Synpcc7942_1162,0.233711771,0.486573839,24,12,25.47818622,0.42540164,1,20.98671727,12.45683611,177.0911619,0.328924489,0.737857638,22.49335863,12.29889731,156.4381886,24.46359665,0.156378675,116.7823772,159.0011177,143.9915858,197.4039884,194.9581825,208.2885317,152.8885054,168.4952614,123.8739644,171.6884191,116.5335777,166.4556674,128.5035967,161.180099,153.0975658,202.6821527,147.5395002,174.7658546,133.555997,160.8602011
Synpcc7942_1161,0.023834236,0.085761917,28,12,14.04176506,0.168056572,0.66212162,24.09586057,12.29697783,90.58965542,0.026116207,0.099433267,26.04793028,12.22829369,81.60789954,13.29014949,0.162853714,58.4696782,90.74768966,74.2036854,100.0751864,91.9113677,104.9874156,92.92235528,83.65769731,64.79592593,79.12579275,72.72327882,71.51143311,63.79964272,75.15086423,83.83898543,96.7706194,79.45116843,105.2351906,84.86782286,98.20721109
Synpcc7942_1160,0.002268547,0.013546,24,12,35.73838959,0.03360281,0.332132724,23.08977035,11.02179123,181.1439921,0.00079902,0.005700744,23.54488518,11.50574035,167.6213517,39.53534474,0.23586103,141.0822596,153.1101225,183.6287366,199.0945376,170.8088861,213.0472215,190.2156622,160.2277791,116.8666468,150.1539954,117.2481174,134.4916737,139.915045,182.9174521,209.9115814,232.9367679,180.4320466,215.1779723,178.9677695,200.9913699
Synpcc7942_1159,1,1,24,22,8.341845089,0.998333957,1,20,19.99991842,74.03122971,0.999998611,1,22,21.08328846,68.96189401,4.435627754,0.064319982,51.90720129,92.79685763,51.21303805,56.39553058,57.46673665,61.99951777,68.75033525,67.62795103,66.79247024,74.66480125,69.3732416,73.68731374,63.16402355,78.96043008,69.67214211,69.04663441,61.2464195,89.67624994,62.61564546,83.61239465
Synpcc7942_1158,0.961527498,1,20,8,41.20689597,0.802587818,1,24.5232816,4.946523609,317.4600193,0.971695971,1,22.2616408,6.697495295,295.5377822,55.79007903,0.188774777,199.6568346,550.6060966,373.8167299,381.0776738,217.6039173,259.3669173,276.7536887,248.9251483,224.555877,256.1577065,288.0074114,249.8841808,253.5316367,392.5914617,392.9725795,343.0666046,222.814326,242.9175727,243.4215634,340.663296
Synpcc7942_1157,3.96E-06,0.000209882,24,12,355.1861189,0.007165036,0.287325741,23.48195329,10.39571895,514.1967534,5.22E-07,3.94E-05,23.74097665,11.19043988,351.418307,375.937368,1.069771724,110.9430922,242.758754,614.5957983,719.4391911,759.7508088,715.7973683,293.893032,191.8356025,101.4045048,112.2587305,109.1833063,122.5112197,122.3244848,249.708297,676.9274872,680.202839,832.7138283,758.5542904,414.3034084,395.4420216
Synpcc7942_1156,1.90E-07,3.95E-05,24,12,381.1871379,0.005777183,0.287325741,23.28421053,11.10503336,492.6315448,2.38E-08,6.10E-06,23.64210526,11.54838909,322.5957237,369.4448608,1.145225537,70.57408321,162.8858587,629.9572048,645.2484488,710.288332,690.405917,307.0063947,201.5582172,68.31414899,106.7191608,76.55876232,85.20426503,97.06421134,195.7962823,661.9469746,647.5013652,778.1659762,709.7381365,352.1912653,376.9584581
Synpcc7942_1155,1,1,28,12,6.647928432,0.999991938,1,28,12.6556439,101.3042451,1,1,28,12.32782195,95.84889988,8.532805489,0.08902351,77.58003195,115.6831351,80.34914269,110.085938,99.75067542,114.0991097,101.0819276,100.5403661,68.68978873,113.0745406,71.61634358,120.6568769,60.48345834,102.44549,68.68461566,117.8809286,76.61267226,128.4392953,80.45655445,130.4073901
Synpcc7942_1154,1,1,28,8,29.6364032,0.989625106,1,24.85393258,4.000073808,152.4613829,0.999945994,1,26.42696629,5.901902417,118.8797437,22.56815638,0.189840217,167.1979815,105.8571561,280.4090397,77.91679947,188.2901154,90.59831494,115.9771238,91.54979306,144.1039479,80.21491263,120.0544558,63.21215639,123.3196962,61.24607444,144.9552668,133.2724811,134.6100228,128.5197273,90.96240537,111.5594468
Synpcc7942_1153,1,1,24,14,37.91863133,0.992639833,1,21.22840691,10.51114228,234.890281,0.999972847,1,22.61420345,12.19446568,198.3202812,35.50994641,0.17905353,247.3592693,117.5835347,387.4287615,156.2640195,315.4835459,162.3159883,281.8636365,155.5921439,202.2261082,130.1813316,226.9809713,124.6893611,213.4961643,144.6858021,270.9858716,194.3369886,199.6460941,166.466219,184.0717756,166.4904772
Synpcc7942_1152,0.191227213,0.414769825,20,12,259.469692,0.774169074,1,20,11.15355208,4488.521604,0.430840972,0.909918593,20,11.57677604,4240.395333,440.5742985,0.103899345,3172.066835,3237.167459,6007.499096,4104.914928,4526.217245,3991.776278,4519.323509,3947.182388,3710.043754,4271.760286,4176.180618,4292.512026,4349.341309,4218.544166,5306.942778,4394.922638,4204.465504,4324.808922,3879.773543,4172.463369
Synpcc7942_1151,1,1,24,2,20.84788301,0.999992577,1,24.74272931,20.96724513,430.0208804,1,1,24.37136465,23.52742929,414.3861287,24.52608658,0.059186553,379.5517652,557.6711401,391.1015298,378.4991991,358.1643192,425.9732816,380.6971372,501.8069834,338.839646,503.2256726,351.6253943,477.2493957,360.3129558,529.4341607,353.9338218,401.3424735,340.5025332,458.1382798,309.1095896,407.5752806
Synpcc7942_1150,3.96E-06,0.000209882,24,12,117.3124637,0.007805772,0.287325741,23.38266385,10.65064682,184.2605979,5.66E-07,4.08E-05,23.69133192,11.31845451,129.3413457,122.388198,0.946241878,47.86628666,90.14465693,218.9421482,244.4617278,264.0516599,255.2184338,114.2085028,78.65508958,46.60308707,58.30945177,53.17649376,50.85248751,48.97527209,105.530945,212.6491908,249.7255583,298.9078652,254.7411046,150.3372457,126.0417043
Synpcc7942_1149,0.001150303,0.008302183,28,26,39.22806016,0.095594061,0.486555722,25.6612529,23.92109644,467.422527,0.001112308,0.007288543,26.83062645,24.96266243,423.6912103,50.14074465,0.11834266,439.4559699,423.3127504,405.5584386,400.9823285,328.810729,369.5864106,389.4457587,472.451773,432.1330526,494.2414117,431.0386537,477.5127025,461.4192101,456.1581783,410.065596,432.0565139,318.281859,384.7363481,351.7240218,424.1324392
Synpcc7942_1148,0.023834236,0.085761917,24,8,138.3197155,0.170704101,0.663657835,24.20131291,7.685701678,510.2273192,0.026464041,0.100603757,24.10065646,7.843643991,446.0429722,136.8234889,0.306749568,392.185145,669.5837597,549.8444701,705.021019,501.5908773,549.167549,329.2943832,351.1267924,290.2439776,420.992103,356.6579914,415.4503892,293.5191302,523.757572,525.8236584,679.1459408,419.1617825,654.3519658,265.3562677,439.4550193
Synpcc7942_1147,1,1,28,8,8.60309112,0.999999969,1,28,4.000041217,84.02633019,1,1,28,6.000020608,70.3013148,4.637065984,0.065959876,83.00469129,93.39315398,61.06570133,74.17216063,85.69630453,68.75523771,48.89909319,91.06980165,53.20023272,79.7863088,68.66032429,63.51446378,42.33213774,76.90744108,53.91067877,95.77616592,64.01372917,76.29956424,55.7751139,88.56912999
Synpcc7942_1146,0.695784384,1,24,14,101.4761987,0.905790554,1,25.42528736,12.9318403,2096.517122,0.921190838,1,24.71264368,13.49254171,2004.790793,107.8615996,0.053801923,1814.584428,2154.486041,1897.376868,1982.098119,2297.276801,2204.775567,2107.847654,1995.595002,2126.403128,1837.870846,1850.592296,1857.77027,1859.905634,2108.154103,1977.93184,1998.589184,2265.545489,1796.834081,2227.091703,1965.447938
Synpcc7942_1145,1,1,28,6,28.52986852,1,1,22.89855072,4.955472021,1710.246617,1,1,25.44927536,5.480445059,1709.991216,2.329621593,0.001362359,1604.670664,1976.485782,1507.491811,1731.293824,1740.296564,1831.329427,1696.763301,1693.683346,1667.464015,1744.469634,1596.384592,1729.377326,1605.958803,1932.474098,1536.221385,1842.409639,1768.341688,1558.226547,1693.975039,1748.181791
Synpcc7942_1144,0.000806317,0.006626167,24,0,76.29115015,0.05163115,0.37153097,22.16432866,1.40825406,602.5688696,0.00046155,0.003802063,23.08216433,0.733285274,540.9669888,84.71610353,0.156601244,601.8282469,600.545949,626.0190606,511.2403015,392.8680104,447.8705716,481.4327162,531.5867575,625.4899326,684.2528711,591.0489989,588.7499276,549.2703398,519.6298411,507.942362,483.2625417,423.0283445,442.6084729,449.2391535,547.1623297
Synpcc7942_1143,1,1,24,2,63.72918663,0.948488908,1,20.36832413,19.98002066,648.7590273,0.998649918,1,22.18416206,0.712879708,638.1249864,72.99480343,0.114389508,704.9885494,1039.109251,561.6290482,593.5537256,468.5590789,691.8860112,611.0009181,694.2226412,509.6068915,802.9827434,551.17768,680.9452038,539.7655599,698.7825414,494.3339336,561.1382122,445.5337229,691.564547,632.0500634,636.9748228
Synpcc7942_1142,1.86E-05,0.000557637,24,22,97.70778999,0.01668848,0.296068612,23.68308351,20.09842528,605.7422813,4.96E-06,0.000143578,23.84154176,21.04382299,521.2035555,111.137343,0.213232127,499.8430918,468.5282876,358.6383151,426.1526619,438.1742119,528.5283128,511.3838717,612.9787149,562.3863338,656.1645896,633.8125873,573.9751678,511.7298529,466.727197,327.5237705,432.2051303,438.0150832,494.8029475,551.1475145,568.42164
Synpcc7942_1141,7.43E-05,0.001390329,24,8,143.5692406,0.070531418,0.424210705,23.28421053,8.227235311,851.0741687,6.89E-05,0.000953503,23.64210526,8.117197737,709.0562911,213.4339782,0.301011331,686.1600124,900.8846428,1125.258386,807.7826509,734.3465138,640.5531143,624.9512296,677.1795229,505.6045171,600.2954768,464.4005941,608.9603588,770.7922113,920.8991945,1223.080925,841.3065677,735.0197333,686.280355,598.537512,621.0050673
Synpcc7942_1140,1,1,20,0,10.16718397,0.99980728,1,20,19.79181464,116.7151157,0.999999981,1,20,19.89590732,115.8254969,9.18105183,0.079266242,104.5974311,161.2667851,104.7497671,105.6759309,100.597157,111.8013865,111.3576494,137.6606584,83.90043789,145.511187,95.89874734,127.4272474,91.59883747,123.1372489,98.51219446,121.5868059,104.4516892,141.0113409,115.5685917,130.1988451
Synpcc7942_1139,0.493766276,0.890280975,24,22,35.53340658,0.637154644,1,20.75046904,20.29138329,867.7560781,0.678426537,1,22.37523452,21.19541696,827.6043994,64.52178574,0.077962111,811.9619893,956.9320154,646.6839934,819.0070166,708.6678139,857.7048901,775.6239932,863.485572,860.9420576,940.2656566,805.1336585,896.4077417,765.4068298,851.1205924,676.3586477,830.2962832,779.9990391,890.1086698,788.6505857,881.2425651
