"Ensembl_TransID","Probe"
"ENSMUST00000151559",10383887
"ENSMUST00000151609",10441706
"ENSMUST00000151612",10383133
"ENSMUST00000151647",10473349
"ENSMUST00000151677",10457007
"ENSMUST00000151689",10606301
"ENSMUST00000151698",10508663
"ENSMUST00000151714",10541605
"ENSMUST00000151737",10347910
"ENSMUST00000151742",10480760
"ENSMUST00000151786",10534575
"ENSMUST00000151797",10448390
"ENSMUST00000151799",10484482
"ENSMUST00000151801",10478160
"ENSMUST00000151823",10378271
"ENSMUST00000151826",10478748
"ENSMUST00000151855",10576124
"ENSMUST00000151856",10577866
"ENSMUST00000151860",10373756
"ENSMUST00000151894",10407481
"ENSMUST00000151903",10512747
"ENSMUST00000151908",10557705
"ENSMUST00000151911",10603109
"ENSMUST00000151913",10354216
"ENSMUST00000151937",10483604
"ENSMUST00000151952",10354003
"ENSMUST00000151957",10460317
"ENSMUST00000151980",10396840
"ENSMUST00000151999",10429407
"ENSMUST00000152022",10460968
"ENSMUST00000152080",10579724
"ENSMUST00000152091",10552752
"ENSMUST00000152101",10543697
"ENSMUST00000152156",10524703
"ENSMUST00000152182",10413771
"ENSMUST00000152186",10580309
"ENSMUST00000152227",10430804
"ENSMUST00000152277",10484999
"ENSMUST00000152333",10494153
"ENSMUST00000152378",10573472
"ENSMUST00000152400",10390640
"ENSMUST00000152427",10502205
"ENSMUST00000152503",10470788
"ENSMUST00000152513",10591978
"ENSMUST00000152518",10565057
"ENSMUST00000152520",10441017
"ENSMUST00000152522",10478508
"ENSMUST00000152529",10586416
"ENSMUST00000152548",10488892
"ENSMUST00000152594",10595831
"ENSMUST00000152605",10477986
"ENSMUST00000152611",10388758
"ENSMUST00000152614",10480477
"ENSMUST00000152640",10494208
"ENSMUST00000152678",10425623
"ENSMUST00000152700",10380129
"ENSMUST00000152708",10516658
"ENSMUST00000152710",10547009
"ENSMUST00000152718",10384930
"ENSMUST00000152730",10599317
"ENSMUST00000152743",10604630
"ENSMUST00000152751",10474381
"ENSMUST00000152782",10435271
"ENSMUST00000152792",10394258
"ENSMUST00000152796",10516859
"ENSMUST00000152831",10546977
"ENSMUST00000152836",10487969
"ENSMUST00000152855",10355711
"ENSMUST00000152878",10583112
"ENSMUST00000152884",10573549
"ENSMUST00000152894",10378088
"ENSMUST00000152910",10559324
"ENSMUST00000152930",10474437
"ENSMUST00000152942",10477929
"ENSMUST00000152954",10454993
"ENSMUST00000152966",10373571
"ENSMUST00000152973",10550482
"ENSMUST00000153031",10363333
"ENSMUST00000153044",10458983
"ENSMUST00000153086",10408455
"ENSMUST00000153088",10516229
"ENSMUST00000153109",10412830
"ENSMUST00000153117",10534990
"ENSMUST00000153128",10345482
"ENSMUST00000153148",10545658
"ENSMUST00000153164",10360105
"ENSMUST00000153166",10568436
"ENSMUST00000153182",10485027
"ENSMUST00000153183",10526302
"ENSMUST00000153185",10381416
"ENSMUST00000153187",10439471
"ENSMUST00000153230",10409486
"ENSMUST00000153250",10395849
"ENSMUST00000153273",10391931
"ENSMUST00000153280",10544779
"ENSMUST00000153282",10518059
"ENSMUST00000153322",10495206
"ENSMUST00000153333",10477006
"ENSMUST00000153359",10349442
"ENSMUST00000153360",10457853
"ENSMUST00000153386",10605766
"ENSMUST00000153416",10478299
"ENSMUST00000153424",10601729
"ENSMUST00000153439",10395855
"ENSMUST00000153454",10590073
"ENSMUST00000153470",10565479
"ENSMUST00000153476",10382816
"ENSMUST00000153510",10376339
"ENSMUST00000153518",10556691
"ENSMUST00000153621",10348558
"ENSMUST00000153666",10386005
"ENSMUST00000153700",10586441
"ENSMUST00000153784",10599747
"ENSMUST00000153799",10357790
"ENSMUST00000153838",10589565
"ENSMUST00000153841",10586448
"ENSMUST00000153843",10546249
"ENSMUST00000153853",10501567
"ENSMUST00000153856",10349968
"ENSMUST00000153892",10484351
"ENSMUST00000153896",10390299
"ENSMUST00000153924",10515396
"ENSMUST00000153935",10373588
"ENSMUST00000153939",10346260
"ENSMUST00000153941",10396383
"ENSMUST00000153983",10382508
"ENSMUST00000153989",10393436
"ENSMUST00000154003",10568376
"ENSMUST00000154012",10355202
"ENSMUST00000154018",10530380
"ENSMUST00000154048",10362829
"ENSMUST00000154049",10583676
"ENSMUST00000154059",10536541
"ENSMUST00000154087",10381172
"ENSMUST00000154119",10428594
"ENSMUST00000154125",10455942
"ENSMUST00000154132",10343077
"ENSMUST00000154145",10500804
"ENSMUST00000154153",10384266
"ENSMUST00000154169",10530130
"ENSMUST00000154199",10550574
"ENSMUST00000154208",10510129
"ENSMUST00000154222",10551741
"ENSMUST00000154232",10450126
"ENSMUST00000154236",10442638
"ENSMUST00000154237",10350003
"ENSMUST00000154241",10529082
"ENSMUST00000154249",10515220
"ENSMUST00000154270",10542355
"ENSMUST00000154273",10558481
"ENSMUST00000154278",10376358
"ENSMUST00000154279",10506110
"ENSMUST00000154293",10448055
"ENSMUST00000154294",10377310
"ENSMUST00000154307",10464618
"ENSMUST00000154330",10383999
"ENSMUST00000154342",10458122
"ENSMUST00000154364",10438112
"ENSMUST00000154378",10601473
"ENSMUST00000154405",10368935
"ENSMUST00000154429",10583465
"ENSMUST00000154436",10346074
"ENSMUST00000154437",10352127
"ENSMUST00000154460",10418004
"ENSMUST00000154473",10449356
"ENSMUST00000154477",10429885
"ENSMUST00000154484",10606910
"ENSMUST00000154492",10415608
"ENSMUST00000154513",10391348
"ENSMUST00000154523",10528691
"ENSMUST00000154545",10482500
"ENSMUST00000154573",10603166
"ENSMUST00000154578",10385466
"ENSMUST00000154590",10368144
"ENSMUST00000154604",10486819
"ENSMUST00000154606",10515894
"ENSMUST00000154617",10389484
"ENSMUST00000154638",10607933
"ENSMUST00000154667",10396094
"ENSMUST00000154668",10501924
"ENSMUST00000154679",10500388
"ENSMUST00000154689",10508042
"ENSMUST00000154699",10376557
"ENSMUST00000154704",10472738
"ENSMUST00000154706",10483770
"ENSMUST00000154707",10365174
"ENSMUST00000154755",10361169
"ENSMUST00000154760",10385096
"ENSMUST00000154801",10397482
"ENSMUST00000154827",10602223
"ENSMUST00000154829",10545629
"ENSMUST00000154832",10392953
"ENSMUST00000154881",10568065
"ENSMUST00000154896",10381187
"ENSMUST00000154922",10511311
"ENSMUST00000154924",10374793
"ENSMUST00000154940",10489471
"ENSMUST00000154960",10380871
"ENSMUST00000154981",10368683
"ENSMUST00000154987",10557782
"ENSMUST00000155014",10589654
"ENSMUST00000155034",10494873
"ENSMUST00000155042",10532660
"ENSMUST00000155083",10360090
"ENSMUST00000155089",10391762
"ENSMUST00000155099",10501282
"ENSMUST00000155123",10558847
"ENSMUST00000155126",10351533
"ENSMUST00000155203",10490826
"ENSMUST00000155218",10385310
"ENSMUST00000155260",10582008
"ENSMUST00000155271",10381798
"ENSMUST00000155272",10530806
"ENSMUST00000155277",10542321
"ENSMUST00000155324",10377473
"ENSMUST00000155327",10551570
"ENSMUST00000155331",10382912
"ENSMUST00000155368",10362974
"ENSMUST00000155375",10510991
"ENSMUST00000155387",10434133
"ENSMUST00000155405",10460285
"ENSMUST00000155421",10393793
"ENSMUST00000155423",10481857
"ENSMUST00000155433",10573675
"ENSMUST00000155487",10410173
"ENSMUST00000155497",10520833
"ENSMUST00000155507",10383012
"ENSMUST00000155512",10479041
"ENSMUST00000155534",10559043
"ENSMUST00000155537",10473384
"ENSMUST00000155544",10398240
"ENSMUST00000155551",10504564
"ENSMUST00000155558",10378453
"ENSMUST00000155559",10392464
"ENSMUST00000155571",10379030
"ENSMUST00000155579",10361186
"ENSMUST00000155591",10552942
"ENSMUST00000155666",10383575
"ENSMUST00000155671",10525381
"ENSMUST00000155676",10605319
"ENSMUST00000155680",10488944
"ENSMUST00000155696",10380699
"ENSMUST00000155716",10355785
"ENSMUST00000155720",10378253
"ENSMUST00000155728",10384782
"ENSMUST00000155737",10497689
"ENSMUST00000155740",10607246
"ENSMUST00000155757",10340306
"ENSMUST00000155774",10388211
"ENSMUST00000155824",10482507
"ENSMUST00000155848",10604175
"ENSMUST00000155901",10531529
"ENSMUST00000155907",10431749
"ENSMUST00000155979",10472707
"ENSMUST00000155985",10512606
"ENSMUST00000155998",10378126
"ENSMUST00000156003",10398665
"ENSMUST00000156038",10497920
"ENSMUST00000156053",10392791
"ENSMUST00000156078",10511382
"ENSMUST00000156085",10569733
"ENSMUST00000156128",10375864
"ENSMUST00000156130",10481909
"ENSMUST00000156133",10436841
"ENSMUST00000156154",10460879
"ENSMUST00000156158",10533304
"ENSMUST00000156187",10431080
"ENSMUST00000156203",10422348
"ENSMUST00000156213",10357158
"ENSMUST00000156215",10443482
"ENSMUST00000156218",10371277
"ENSMUST00000156291",10465912
"ENSMUST00000156299",10605090
"ENSMUST00000156326",10381567
"ENSMUST00000156330",10572332
"ENSMUST00000156336",10601044
"ENSMUST00000156346",10604597
"ENSMUST00000156353",10569152
"ENSMUST00000156374",10518372
"ENSMUST00000156413",10487190
"ENSMUST00000156420",10420035
"ENSMUST00000156431",10418747
"ENSMUST00000156440",10585022
"ENSMUST00000156452",10599976
"ENSMUST00000156481",10521725
"ENSMUST00000156512",10546891
"ENSMUST00000156520",10590452
"ENSMUST00000156568",10439532
"ENSMUST00000156608",10415791
"ENSMUST00000156662",10549154
"ENSMUST00000156680",10583228
"ENSMUST00000156687",10345423
"ENSMUST00000156690",10564451
"ENSMUST00000156698",10448842
"ENSMUST00000156701",10536527
"ENSMUST00000156722",10525134
"ENSMUST00000156773",10513805
"ENSMUST00000156840",10571849
"ENSMUST00000156846",10481368
"ENSMUST00000156852",10400383
"ENSMUST00000156859",10528929
"ENSMUST00000156861",10359181
"ENSMUST00000156876",10354506
"ENSMUST00000156878",10384154
"ENSMUST00000156896",10576274
"ENSMUST00000156898",10540650
"ENSMUST00000156908",10466573
"ENSMUST00000156931",10354816
"ENSMUST00000156934",10506658
"ENSMUST00000156963",10534654
"ENSMUST00000156972",10584288
"ENSMUST00000156975",10605370
"ENSMUST00000156987",10511952
"ENSMUST00000156997",10511190
"ENSMUST00000157002",10487139
"ENSMUST00000157031",10526754
"ENSMUST00000159027",10417895
"ENSMUST00000159065",10433977
"ENSMUST00000159067",10535006
"ENSMUST00000159068",10416099
"ENSMUST00000159080",10542120
"ENSMUST00000159081",10384656
"ENSMUST00000159086",10449914
"ENSMUST00000159109",10594551
"ENSMUST00000159122",10356293
"ENSMUST00000159124",10543572
"ENSMUST00000159140",10586039
"ENSMUST00000159145",10537353
"ENSMUST00000159148",10460303
"ENSMUST00000159199",10410947
"ENSMUST00000159216",10422598
"ENSMUST00000159236",10491136
"ENSMUST00000159239",10407814
"ENSMUST00000159283",10596575
"ENSMUST00000159286",10574743
"ENSMUST00000159292",10458044
"ENSMUST00000159294",10583207
"ENSMUST00000159329",10397835
"ENSMUST00000159348",10461071
"ENSMUST00000159369",10536209
"ENSMUST00000159388",10500736
"ENSMUST00000159393",10581111
"ENSMUST00000159394",10441530
"ENSMUST00000159416",10574480
"ENSMUST00000159417",10357339
"ENSMUST00000159423",10432215
"ENSMUST00000159425",10433199
"ENSMUST00000159432",10597323
"ENSMUST00000159478",10451670
"ENSMUST00000159547",10541877
"ENSMUST00000159565",10593177
"ENSMUST00000159569",10591228
"ENSMUST00000159572",10461909
"ENSMUST00000159584",10521995
"ENSMUST00000159592",10532767
"ENSMUST00000159594",10543114
"ENSMUST00000159596",10591164
"ENSMUST00000159610",10448925
"ENSMUST00000159665",10359970
"ENSMUST00000159676",10498448
"ENSMUST00000159679",10359644
"ENSMUST00000159690",10406407
"ENSMUST00000159692",10466947
"ENSMUST00000159699",10372796
"ENSMUST00000159719",10431732
"ENSMUST00000159730",10426030
"ENSMUST00000159739",10500272
"ENSMUST00000159745",10419542
"ENSMUST00000159747",10345404
"ENSMUST00000159774",10491820
"ENSMUST00000159786",10530287
"ENSMUST00000159803",10356681
"ENSMUST00000159814",10356475
"ENSMUST00000159816",10436363
"ENSMUST00000159823",10361031
"ENSMUST00000159832",10465354
"ENSMUST00000159855",10422075
"ENSMUST00000159861",10359266
"ENSMUST00000159879",10358379
"ENSMUST00000159881",10354267
"ENSMUST00000159899",10496956
"ENSMUST00000159939",10431154
"ENSMUST00000159945",10435993
"ENSMUST00000159962",10433904
"ENSMUST00000159963",10349953
"ENSMUST00000159964",10526783
"ENSMUST00000159974",10467802
"ENSMUST00000159985",10590992
"ENSMUST00000159986",10447897
"ENSMUST00000159989",10502575
"ENSMUST00000159990",10366026
"ENSMUST00000159993",10429234
"ENSMUST00000159994",10369901
"ENSMUST00000160005",10575706
"ENSMUST00000160013",10417787
"ENSMUST00000160027",10396193
"ENSMUST00000160036",10496159
"ENSMUST00000160046",10408741
"ENSMUST00000160048",10370089
"ENSMUST00000160064",10582997
"ENSMUST00000160075",10527448
"ENSMUST00000160081",10355742
"ENSMUST00000160082",10345620
"ENSMUST00000160129",10534120
"ENSMUST00000160146",10423512
"ENSMUST00000160147",10585652
"ENSMUST00000160157",10526792
"ENSMUST00000160158",10395414
"ENSMUST00000160168",10346374
"ENSMUST00000160180",10457071
"ENSMUST00000160197",10545780
"ENSMUST00000160211",10370007
"ENSMUST00000160216",10590865
"ENSMUST00000160217",10596967
"ENSMUST00000160223",10419158
"ENSMUST00000160236",10427687
"ENSMUST00000160242",10426383
"ENSMUST00000160247",10468399
"ENSMUST00000160272",10576610
"ENSMUST00000160285",10502661
"ENSMUST00000160289",10568480
"ENSMUST00000160300",10536401
"ENSMUST00000160328",10460127
"ENSMUST00000160340",10417605
"ENSMUST00000160345",10352377
"ENSMUST00000160349",10442893
"ENSMUST00000160359",10587829
"ENSMUST00000160379",10347503
"ENSMUST00000160405",10437594
"ENSMUST00000160424",10425370
"ENSMUST00000160436",10568765
"ENSMUST00000160437",10527455
"ENSMUST00000160447",10362394
"ENSMUST00000160457",10448235
"ENSMUST00000160470",10363498
"ENSMUST00000160476",10467390
"ENSMUST00000160477",10338280
"ENSMUST00000160479",10533603
"ENSMUST00000160496",10541968
"ENSMUST00000160498",10535449
"ENSMUST00000160505",10547740
"ENSMUST00000160507",10416379
"ENSMUST00000160527",10576772
"ENSMUST00000160548",10356689
"ENSMUST00000160571",10436428
"ENSMUST00000160583",10537375
"ENSMUST00000160586",10502050
"ENSMUST00000160596",10581049
"ENSMUST00000160597",10434888
"ENSMUST00000160628",10409799
"ENSMUST00000160634",10519490
"ENSMUST00000160662",10346594
"ENSMUST00000160668",10414612
"ENSMUST00000160671",10364194
"ENSMUST00000160684",10547531
"ENSMUST00000160696",10547597
"ENSMUST00000160708",10569848
"ENSMUST00000160713",10459655
"ENSMUST00000160719",10571907
"ENSMUST00000160721",10458534
"ENSMUST00000160726",10385155
"ENSMUST00000160732",10355639
"ENSMUST00000160737",10499299
"ENSMUST00000160770",10590918
"ENSMUST00000160777",10344653
"ENSMUST00000160792",10356267
"ENSMUST00000160822",10352827
"ENSMUST00000160823",10362876
"ENSMUST00000160834",10346695
"ENSMUST00000160844",10453518
"ENSMUST00000160847",10435626
"ENSMUST00000160852",10465209
"ENSMUST00000160860",10409629
"ENSMUST00000160884",10518927
"ENSMUST00000160885",10450519
"ENSMUST00000160887",10520392
"ENSMUST00000160894",10545538
"ENSMUST00000160896",10453736
"ENSMUST00000160899",10583929
"ENSMUST00000160905",10404566
"ENSMUST00000160918",10545271
"ENSMUST00000160937",10536353
"ENSMUST00000160942",10424245
"ENSMUST00000160953",10356154
"ENSMUST00000160959",10498296
"ENSMUST00000160982",10360848
"ENSMUST00000160986",10424860
"ENSMUST00000160987",10369615
"ENSMUST00000161002",10356379
"ENSMUST00000161014",10499273
"ENSMUST00000161017",10352143
"ENSMUST00000161023",10397530
"ENSMUST00000161028",10424287
"ENSMUST00000161029",10574330
"ENSMUST00000161053",10434837
"ENSMUST00000161063",10434559
"ENSMUST00000161069",10416302
"ENSMUST00000161074",10368527
"ENSMUST00000161078",10545842
"ENSMUST00000161083",10400844
"ENSMUST00000161096",10457243
"ENSMUST00000161110",10445187
"ENSMUST00000161113",10526797
"ENSMUST00000161132",10591035
"ENSMUST00000161137",10498771
"ENSMUST00000161157",10461622
"ENSMUST00000161170",10547282
"ENSMUST00000161178",10425749
"ENSMUST00000161198",10545891
"ENSMUST00000161204",10401181
"ENSMUST00000161211",10401335
"ENSMUST00000161226",10534168
"ENSMUST00000161230",10491952
"ENSMUST00000161240",10366038
"ENSMUST00000161241",10351616
"ENSMUST00000161263",10411274
"ENSMUST00000161285",10362052
"ENSMUST00000161286",10498185
"ENSMUST00000161289",10574617
"ENSMUST00000161306",10531022
"ENSMUST00000161308",10360679
"ENSMUST00000161326",10435821
"ENSMUST00000161342",10433887
"ENSMUST00000161343",10418475
"ENSMUST00000161354",10592772
"ENSMUST00000161356",10528385
"ENSMUST00000161357",10467962
"ENSMUST00000161362",10539927
"ENSMUST00000161385",10542223
"ENSMUST00000161401",10462136
"ENSMUST00000161403",10361215
"ENSMUST00000161448",10535435
"ENSMUST00000161460",10492671
"ENSMUST00000161475",10494005
"ENSMUST00000161490",10531588
"ENSMUST00000161502",10571233
"ENSMUST00000161527",10424833
"ENSMUST00000161537",10584712
"ENSMUST00000161538",10537397
"ENSMUST00000161544",10455989
"ENSMUST00000161553",10415513
"ENSMUST00000161568",10406530
"ENSMUST00000161576",10574087
"ENSMUST00000161580",10417749
"ENSMUST00000161592",10400326
"ENSMUST00000161600",10354868
"ENSMUST00000161609",10351013
"ENSMUST00000161649",10421806
"ENSMUST00000161692",10368598
"ENSMUST00000161723",10544707
"ENSMUST00000161740",10413163
"ENSMUST00000161741",10535647
"ENSMUST00000161754",10420488
"ENSMUST00000161758",10588547
"ENSMUST00000161765",10370610
"ENSMUST00000161779",10544114
"ENSMUST00000161781",10537410
"ENSMUST00000161783",10424929
"ENSMUST00000161791",10496417
"ENSMUST00000161807",10420030
"ENSMUST00000161825",10406795
"ENSMUST00000161859",10535725
"ENSMUST00000161861",10438017
"ENSMUST00000161949",10497237
"ENSMUST00000161956",10492402
"ENSMUST00000161960",10355188
"ENSMUST00000161972",10498515
"ENSMUST00000161991",10422028
"ENSMUST00000162022",10466886
"ENSMUST00000162046",10547689
"ENSMUST00000162054",10429178
"ENSMUST00000162059",10443814
"ENSMUST00000162084",10540993
"ENSMUST00000162112",10399505
"ENSMUST00000162126",10545534
"ENSMUST00000162142",10424349
"ENSMUST00000162157",10424221
"ENSMUST00000162159",10396314
"ENSMUST00000162175",10419370
"ENSMUST00000162178",10430956
"ENSMUST00000162183",10431300
"ENSMUST00000162187",10349997
"ENSMUST00000162226",10359377
"ENSMUST00000162243",10548884
"ENSMUST00000162280",10546884
"ENSMUST00000162292",10411171
"ENSMUST00000162293",10546370
"ENSMUST00000162301",10453575
"ENSMUST00000162316",10398721
"ENSMUST00000162336",10360934
"ENSMUST00000162337",10413152
"ENSMUST00000162342",10355967
"ENSMUST00000162350",10422635
"ENSMUST00000162355",10596815
"ENSMUST00000162372",10522265
"ENSMUST00000162388",10532716
"ENSMUST00000162392",10430596
"ENSMUST00000162393",10342118
"ENSMUST00000162409",10501860
"ENSMUST00000162415",10566966
"ENSMUST00000162424",10426150
"ENSMUST00000162437",10357604
"ENSMUST00000162460",10451650
"ENSMUST00000162468",10348947
"ENSMUST00000162494",10527508
"ENSMUST00000162505",10441973
"ENSMUST00000162508",10372410
"ENSMUST00000162512",10439634
"ENSMUST00000162527",10361651
"ENSMUST00000162538",10580771
"ENSMUST00000162561",10545425
"ENSMUST00000162570",10396148
"ENSMUST00000162580",10461237
"ENSMUST00000162591",10523865
"ENSMUST00000162592",10561787
"ENSMUST00000162606",10367708
"ENSMUST00000162640",10571214
"ENSMUST00000162645",10413220
"ENSMUST00000162650",10361270
"ENSMUST00000162654",10359386
"ENSMUST00000162659",10442194
"ENSMUST00000162660",10545895
"ENSMUST00000162686",10354792
"ENSMUST00000162708",10460237
"ENSMUST00000162726",10460732
"ENSMUST00000162731",10559702
"ENSMUST00000162733",10562192
"ENSMUST00000162735",10402195
"ENSMUST00000162746",10351206
"ENSMUST00000162752",10351473
"ENSMUST00000162759",10369620
"ENSMUST00000162772",10548940
"ENSMUST00000162775",10576034
"ENSMUST00000162785",10466200
"ENSMUST00000162797",10569771
"ENSMUST00000162798",10367973
"ENSMUST00000162812",10533751
"ENSMUST00000162819",10360720
"ENSMUST00000162827",10587655
"ENSMUST00000162854",10445839
"ENSMUST00000162863",10459747
"ENSMUST00000162875",10354019
"ENSMUST00000162897",10352920
"ENSMUST00000162930",10346310
"ENSMUST00000162940",10441862
"ENSMUST00000162948",10538163
"ENSMUST00000162954",10450265
"ENSMUST00000162960",10596119
"ENSMUST00000162961",10401795
"ENSMUST00000162997",10575763
"ENSMUST00000162998",10414555
"ENSMUST00000163017",10363112
"ENSMUST00000163030",10525495
"ENSMUST00000163038",10576728
"ENSMUST00000163048",10366350
"ENSMUST00000163054",10369835
"ENSMUST00000163061",10354807
"ENSMUST00000163095",10402179
"ENSMUST00000163100",10421029
"ENSMUST00000163116",10429593
"ENSMUST00000163119",10356001
"ENSMUST00000163121",10470555
"ENSMUST00000163134",10397575
"ENSMUST00000163137",10549655
"ENSMUST00000163139",10546184
"ENSMUST00000163159",10531197
"ENSMUST00000163168",10541104
"ENSMUST00000163192",10592237
"ENSMUST00000163193",10441038
"ENSMUST00000163226",10495896
"ENSMUST00000163230",10439651
"ENSMUST00000163238",10366554
"ENSMUST00000163240",10537811
"ENSMUST00000163242",10425966
"ENSMUST00000163257",10406385
"ENSMUST00000163271",10539894
"ENSMUST00000163279",10502537
"ENSMUST00000163289",10564294
"ENSMUST00000163300",10456974
"ENSMUST00000163301",10385647
"ENSMUST00000163313",10423821
"ENSMUST00000163319",10363157
"ENSMUST00000163326",10378216
"ENSMUST00000163329",10585767
"ENSMUST00000163336",10413839
"ENSMUST00000163377",10367393
"ENSMUST00000163394",10447860
"ENSMUST00000163395",10405662
"ENSMUST00000163399",10601266
"ENSMUST00000163402",10441342
"ENSMUST00000163419",10440770
"ENSMUST00000163441",10596533
"ENSMUST00000163455",10423599
"ENSMUST00000163461",10560795
"ENSMUST00000163469",10419450
"ENSMUST00000163492",10451123
"ENSMUST00000163499",10422194
"ENSMUST00000163511",10536898
"ENSMUST00000163558",10412054
"ENSMUST00000163567",10596137
"ENSMUST00000163568",10453394
"ENSMUST00000163574",10559657
"ENSMUST00000163582",10424607
"ENSMUST00000163584",10606858
"ENSMUST00000163586",10594183
"ENSMUST00000163590",10458875
"ENSMUST00000163595",10404578
"ENSMUST00000163605",10446441
"ENSMUST00000163627",10394389
"ENSMUST00000163643",10579663
"ENSMUST00000163646",10350504
"ENSMUST00000163658",10559970
"ENSMUST00000163659",10579543
"ENSMUST00000163667",10425866
"ENSMUST00000163680",10453233
"ENSMUST00000163697",10423577
"ENSMUST00000163705",10368713
"ENSMUST00000163708",10594840
"ENSMUST00000163717",10543080
"ENSMUST00000163732",10510923
"ENSMUST00000163739",10577586
"ENSMUST00000163751",10555510
"ENSMUST00000163754",10425511
"ENSMUST00000163764",10491860
"ENSMUST00000163765",10422854
"ENSMUST00000163774",10577528
"ENSMUST00000163783",10581132
"ENSMUST00000163785",10461143
"ENSMUST00000163799",10555460
"ENSMUST00000163808",10372730
"ENSMUST00000163837",10579996
"ENSMUST00000163852",10560030
"ENSMUST00000163854",10345715
"ENSMUST00000163856",10572089
"ENSMUST00000163867",10370587
"ENSMUST00000163869",10571522
"ENSMUST00000163871",10543369
"ENSMUST00000163888",10406434
"ENSMUST00000163892",10350977
"ENSMUST00000163897",10594048
"ENSMUST00000163898",10530841
"ENSMUST00000163914",10494769
"ENSMUST00000163924",10420338
"ENSMUST00000163949",10537062
"ENSMUST00000163991",10424796
"ENSMUST00000163992",10351667
"ENSMUST00000164016",10558921
"ENSMUST00000164020",10571829
"ENSMUST00000164039",10468452
"ENSMUST00000164044",10360040
"ENSMUST00000164064",10456968
"ENSMUST00000164067",10375732
"ENSMUST00000164079",10583297
"ENSMUST00000164096",10357808
"ENSMUST00000164097",10355706
"ENSMUST00000164099",10584034
"ENSMUST00000164107",10363983
"ENSMUST00000164119",10563441
"ENSMUST00000164120",10477187
"ENSMUST00000164138",10533989
"ENSMUST00000164157",10419429
"ENSMUST00000164181",10373396
"ENSMUST00000164192",10446965
"ENSMUST00000164199",10373388
"ENSMUST00000164202",10463981
"ENSMUST00000164216",10492662
"ENSMUST00000164219",10528008
"ENSMUST00000164225",10492231
"ENSMUST00000164227",10373692
"ENSMUST00000164233",10503995
"ENSMUST00000164235",10414355
"ENSMUST00000164259",10373036
"ENSMUST00000164267",10533725
"ENSMUST00000164273",10590983
"ENSMUST00000164290",10481304
"ENSMUST00000164297",10507095
"ENSMUST00000164300",10436500
"ENSMUST00000164307",10538560
"ENSMUST00000164309",10572906
"ENSMUST00000164336",10597775
"ENSMUST00000164342",10451248
"ENSMUST00000164374",10552779
"ENSMUST00000164375",10537770
"ENSMUST00000164391",10566403
"ENSMUST00000164394",10366070
"ENSMUST00000164397",10434291
"ENSMUST00000164407",10407940
"ENSMUST00000164416",10577096
"ENSMUST00000164422",10552299
"ENSMUST00000164425",10379677
"ENSMUST00000164441",10583359
"ENSMUST00000164462",10554748
"ENSMUST00000164465",10388954
"ENSMUST00000164470",10581940
"ENSMUST00000164502",10450525
"ENSMUST00000164518",10463209
"ENSMUST00000164528",10433769
"ENSMUST00000164536",10535410
"ENSMUST00000164538",10553199
"ENSMUST00000164539",10494684
"ENSMUST00000164553",10569707
"ENSMUST00000164583",10558631
"ENSMUST00000164598",10417544
"ENSMUST00000164600",10358476
"ENSMUST00000164614",10430968
"ENSMUST00000164660",10362275
"ENSMUST00000164661",10587659
"ENSMUST00000164667",10454445
"ENSMUST00000164674",10538271
"ENSMUST00000164732",10544999
"ENSMUST00000164733",10544596
"ENSMUST00000164744",10546606
"ENSMUST00000164751",10366073
"ENSMUST00000164756",10475625
"ENSMUST00000164761",10539990
"ENSMUST00000164766",10415074
"ENSMUST00000164773",10366346
"ENSMUST00000164781",10467182
"ENSMUST00000164782",10395659
"ENSMUST00000164784",10528031
"ENSMUST00000164787",10423274
"ENSMUST00000164800",10600093
"ENSMUST00000164809",10415353
"ENSMUST00000164812",10591482
"ENSMUST00000164817",10425781
"ENSMUST00000164826",10430400
"ENSMUST00000164828",10497173
"ENSMUST00000164832",10452867
"ENSMUST00000164834",10596489
"ENSMUST00000164837",10441919
"ENSMUST00000164848",10416485
"ENSMUST00000164855",10515049
"ENSMUST00000164866",10512867
"ENSMUST00000164884",10581159
"ENSMUST00000164886",10534940
"ENSMUST00000164890",10572235
"ENSMUST00000164916",10435489
"ENSMUST00000164918",10559936
"ENSMUST00000164923",10498797
"ENSMUST00000164932",10432907
"ENSMUST00000164939",10429128
"ENSMUST00000164954",10497682
"ENSMUST00000164960",10541114
"ENSMUST00000164972",10424810
"ENSMUST00000164996",10554736
"ENSMUST00000165013",10363224
"ENSMUST00000165015",10415784
"ENSMUST00000165017",10463535
"ENSMUST00000165028",10370559
"ENSMUST00000165032",10455752
"ENSMUST00000165061",10443885
"ENSMUST00000165087",10408812
"ENSMUST00000165088",10585146
"ENSMUST00000165095",10430997
"ENSMUST00000165096",10568115
"ENSMUST00000165109",10348234
"ENSMUST00000165117",10519324
"ENSMUST00000165123",10456120
"ENSMUST00000165124",10562234
"ENSMUST00000165128",10515452
"ENSMUST00000165147",10559095
"ENSMUST00000165148",10525665
"ENSMUST00000165149",10443764
"ENSMUST00000165164",10539310
"ENSMUST00000165175",10564646
"ENSMUST00000165180",10524062
"ENSMUST00000165199",10431601
"ENSMUST00000165201",10428536
"ENSMUST00000165205",10555174
"ENSMUST00000165208",10562784
"ENSMUST00000165219",10484457
"ENSMUST00000165230",10442199
"ENSMUST00000165242",10546104
"ENSMUST00000165255",10527878
