CycID,ARS_pvalue,ARS_BH.Q,ARS_period,ARS_adjphase,ARS_amplitude,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,7171,7184,7197,7210,7223,7236,7249,7262,7275,7288,7301,7314,7327,7340,7353,7366,7379,7392,7405,7418
YGR255C,0.016213305,0.024403449,9,3.55931159,15.85011609,8.25E-05,0.000261476,11,2,12.60559259,0.052114262,0.09126315,10.38497653,2.622217526,100.1611481,1.07E-05,2.24E-05,10.12832551,2.78102014,84.46917012,20.0019435,0.236795786,98.381,107.763,97.999,89.429,88.074,83.653,82.577,35.876,67.591,87.971,94.084,114.796,97.134,86.383,84.577,94.865,79.715,45.24,69.943,82.936
YKL165C-A,0.002431374,0.005108045,9,5.184845015,0.925549259,0.470082676,0.561574049,9,5.5,1.072680987,0.120874971,0.174859904,9.294117647,4.573433046,2.789533534,0.006821725,0.009998029,9.098039216,5.096256343,2.174754518,0.949148818,0.43643952,1.279,2.77,0.758,3.638,2.701,2.618,1.672,1.319,1.989,1.694,1.261,1.626,2.916,3.267,3.936,3.143,1.538,0.877,1.048,2.086
YKR094C,0.002002564,0.00443745,9,8.648907764,187.5755672,3.19E-06,2.15E-05,11,8,147.0195206,0.014262757,0.047259621,10.14678899,8.175939629,480.8687898,2.65E-08,1.09E-07,10.04892966,8.327629425,318.389827,228.0014189,0.716107738,168.192,97.589,128.554,221.164,212.328,221.002,281.609,817.018,488.325,460.046,314.301,127.257,95.956,166.881,213.476,262.625,473.76,682.448,475.299,455.184
YER175C,0.666576967,0.694407573,9,2.434618983,2.66478106,0.182130421,0.239536432,5,1,8.281988175,0.061994577,0.103797795,4.829694323,0.128982357,55.35630198,0.13428702,0.166347876,6.276564774,1.064626259,51.65366222,1.433648954,0.02775503,51.967,52.502,37.643,52.403,52.156,60.221,58.419,33.157,52.936,64.259,64.962,58.897,40.145,46.816,53.356,53.176,42.466,39.674,55.298,60.969
YMR256C,0.029227273,0.041354772,9,3.759144015,63.9485704,1,1,14,1,59.62253668,0.670027443,0.715613093,7.816254417,4.36742117,626.5146212,0.248072253,0.293611163,10.27208481,4.217032983,549.7044275,39.36420226,0.07160976,483.908,492.96,511.219,728.811,477.213,525.662,487.645,407.48,529.748,500.336,476.281,629.213,581.834,656.107,570.956,590.276,460.89,584.549,675.827,639.717
YDR070C,5.85E-06,0.000268245,9,4.827486424,1368.33158,3.02E-05,0.000114273,10,4.5,1523.620836,0.003550726,0.045989133,9.919282511,3.864352563,2456.27317,2.66E-10,4.37E-09,9.639760837,4.418217079,1638.886286,1516.754502,0.925478793,624.455,2230.679,3266.133,3097.928,2403.524,2311.249,2090.266,256.994,240.288,226.656,381.68,2071.711,3427.577,2906.936,2304.319,2423.059,1078.917,164.753,250.811,269.881
YEL064C,0.016648622,0.024997369,9,0.859422511,4.919544526,0.019336299,0.031365275,11,9,5.197058065,0.087546721,0.135355611,10.38497653,9.853045727,26.80532039,0.001870193,0.002909822,10.12832551,9.655481434,22.71408817,5.952161573,0.262047128,26.973,16.114,16.115,17.192,20.459,20.764,22.317,18.185,27.645,29.932,36.577,19.903,14.192,16.215,19.908,23.068,20.757,24.876,27.36,34.387
YGL133W,0.001458485,0.003551044,9,7.893827732,4.516786033,0.000328541,0.000854846,11,7.5,4.313351365,0.017628061,0.049640308,9.919282511,7.876082446,24.41518977,1.62E-06,3.98E-06,9.97309417,7.828677001,20.19869413,5.369387406,0.265828443,17.106,12.632,15.86,18.225,21.233,22.121,25.097,24.245,23.478,23.446,21.337,14.255,13.788,15.966,19.557,20.486,31.392,23.193,19.639,20.885
YPR156C,0.00280271,0.005618234,9,5.97982022,6.126850269,0.010149438,0.017563364,11,5,5.838580692,0.053167949,0.092580105,10.38497653,5.180153805,34.35112016,0.000157602,0.000278779,10.12832551,5.429339995,29.4834579,7.077120918,0.240037005,26.286,25.699,32.969,33.425,43.421,39.106,32.078,19.247,31.804,26.346,24.697,18.66,24.639,32.428,38.051,36.511,30.752,27.519,24.063,23.812
YER067W,0.001841251,0.004190433,9,2.360025666,427.995229,0.000766762,0.001768652,11,0.5,379.7884664,0.026329177,0.05937123,10.63461538,0.701552246,975.01781,6.11E-06,1.33E-05,10.21153846,1.222018105,590.3596422,509.5018638,0.863036406,703.778,1232.027,466.389,214.803,170.319,324.607,422.699,187.547,711.064,768.114,971.948,1729.963,1091.338,338.594,176.813,171.683,141.171,313.758,556.581,930.666
YOR003W,0.336407387,0.372854557,9,3.276713127,2.606345138,0.58645593,0.686042786,5,1.5,5.750899451,0.106911778,0.158776795,4.883002208,3.16571905,26.8367493,0.25952475,0.305809737,6.294334069,2.622523227,24.08316263,2.109780774,0.087603975,33.623,33.543,23.013,23.953,24.763,26.975,28.759,12.483,17.861,21.443,31.666,32.255,22.767,21.887,22.673,27.608,19.284,15.515,19.989,21.581
YAL056W,0.649093988,0.677920521,9,3.24578428,2.367055026,0.141303754,0.190662221,5,1,6.034449271,0.146303394,0.203954175,4.777537797,3.043821909,41.96552618,0.195967176,0.235898514,6.259179266,2.35880179,38.99560363,2.169902816,0.055644806,51.582,45.899,36.721,33.176,43.028,49.526,47.395,19.734,39.066,41.988,50.827,38.756,40.017,37.747,36.138,40.821,27.034,27.116,33.75,38.778
YGL067W,0.000158139,0.000906137,9,0.170242808,16.82775457,8.97E-07,8.88E-06,10,9,19.3087881,0.005526315,0.045989133,10.14678899,8.889694237,64.82272602,3.27E-10,5.00E-09,9.71559633,9.04136345,49.68925174,19.4744056,0.391923905,47.392,36.706,34.226,34.091,42.676,44.623,47.603,65.241,77.255,72.523,64.485,36.526,27.374,34.021,40.295,37.256,53.584,75.453,68.059,60.977
YNL119W,0.000355675,0.001445381,9,8.071347014,24.35513374,2.25E-07,3.92E-06,10,8,20.7924749,0.009439984,0.045989133,9.919282511,7.948148378,61.79478675,3.16E-10,4.90E-09,9.639760837,8.022716674,40.07190917,28.51320536,0.711550958,20.024,11.658,18.137,30.665,34.156,39.267,51.929,98.836,56.181,47.003,32.043,16.629,12.041,25.555,28.921,41.39,77.455,72.801,49.485,36.353
YNR035C,0.001729718,0.003992965,9,3.460750953,22.9688308,0.003586038,0.006954535,10,3,13.0082899,0.083242261,0.130342092,9.294117647,3.647774843,195.2279563,6.21E-05,0.000116344,9.431372549,3.389106139,177.1560264,24.98887013,0.141055716,181.637,188.756,191.158,191.073,171.27,176.783,166.604,125.55,167.511,182.282,182.65,205.381,181.65,196.878,188.428,186.113,126.667,151.308,170.861,211.264
YOR232W,9.22E-07,0.000206247,9,1.533956715,142.9252916,4.91E-08,2.45E-06,10,0.5,144.3542584,0.004012823,0.045989133,10.14678899,0.04804233,414.1760468,1.26E-13,1.06E-10,9.71559633,0.71765581,301.8923661,152.9867692,0.506759317,407.092,369.892,216.26,203.345,178.214,179.106,201.162,263.548,342.354,506.224,503.192,420.166,256.737,194.837,189.047,207.839,230.575,288.567,460.806,506.859
YMR092C,0.114478859,0.14124045,9,1.573464098,9.870839861,0.296441553,0.369828913,5,1,9.638218981,0.274895154,0.339908633,4.777537797,0.400321526,121.1251527,0.154867061,0.189849016,6.259179266,0.959921439,111.5810041,2.219792224,0.019893998,124.856,114.799,101.467,103.594,116.324,111.467,113.864,82.523,131.254,128.1,143.301,112.926,94.896,102.395,96.93,119.444,88.89,94.728,123.005,124.231
YDR461W,2.10E-05,0.000358773,9,1.517921148,654.9440477,3.02E-05,0.000114273,10,0,646.3249429,0.028325315,0.06202668,10.38497653,10.13643135,1154.73624,5.95E-09,3.42E-08,9.794992175,0.442238336,742.2095551,697.9113611,0.940315786,625.887,476.759,244.192,252.343,134.456,174.224,251.471,591.317,1166.55,1471.43,1165.347,1210.697,635.347,223.439,180.93,272.926,339.732,1113.957,2400.716,2198.639
YOR317W,3.89E-05,0.000456872,9,5.113402387,158.8673754,0.000505366,0.001231906,10,4.5,217.0336986,0.005178305,0.045989133,10.38497653,3.985823438,334.7325211,2.94E-08,1.19E-07,9.794992175,4.567123803,254.0883315,180.4052119,0.710009825,249.053,429.551,405.812,365.416,432.129,425.539,309.495,74.802,66.303,49.957,65.352,277.942,351.27,395.539,393.741,372.192,195.479,58.392,47.998,56.719
YGR162W,0.000392989,0.001539352,9,8.531926612,62.4196327,4.56E-07,5.79E-06,11,8,45.04765171,0.012737664,0.046708296,9.919282511,8.181518802,128.9909646,8.84E-10,9.42E-09,9.97309417,8.303408393,79.94926039,71.19388519,0.890488353,43.017,19.507,21.425,34.277,50.649,54.267,74.731,219.991,143.454,110.734,75.902,27.541,18.57,31.203,49.067,52.852,172.932,193.489,116.333,89.768
YPL249C-A,0.004380252,0.007909969,9,8.745428178,192.7038842,1.02E-05,4.91E-05,11,8,166.3542949,0.014264145,0.047259621,10.38497653,8.165505847,540.737638,1.58E-07,4.89E-07,10.12832551,8.342155908,397.9531139,245.1134472,0.615935493,185.034,104.14,149.065,313.258,265.005,257.091,335.78,866.886,591.859,504.677,355.33,190.142,140.431,244.696,321.005,347.136,551.313,859.408,681.979,680.134
YMR102C,0.829187646,0.846284299,9,5.091692536,0.337592348,0.233139486,0.297940904,6,5,0.440527525,0.22657355,0.290214619,5.291866029,4.029632032,14.61222549,0.395108225,0.449023196,6.763955343,4.910772377,13.95733676,0.267698376,0.019179761,15.057,12.727,15.526,14.103,16.117,15.53,14.875,10.391,14.562,15.923,16.282,11.386,14.108,11.857,14.907,15.582,12.312,12.203,12.049,13.687
YDL066W,3.76E-05,0.000452857,9,1.28534779,104.0959031,0.001698221,0.003569755,10,0,118.6256478,0.008863285,0.045989133,10.14678899,10.0704295,344.906615,1.41E-07,4.43E-07,9.71559633,0.42219597,269.7245705,112.9122627,0.418620604,397.814,262.186,175.481,191.24,211.482,197.725,202.315,206.061,363.507,400.914,403.689,339.402,188.789,170.319,197.339,209.537,222.72,270.594,418.866,427.727
YGL070C,0.006019465,0.010318112,9,8.837493071,20.67591438,0.010149438,0.017563364,11,8,14.40411869,0.050356062,0.08917643,10.14678899,8.610183769,74.06048715,0.0002899,0.000495795,10.04892966,8.562513487,57.5051926,23.89734034,0.415568391,39.482,33.106,48.021,41.649,41.26,35.087,45.101,121.639,81.034,67.941,61.882,37.322,36.46,45.807,44.113,50.029,73.301,98.032,75.677,72.325
YKL010C,0.012221043,0.019029113,9,7.524589352,3.249888996,0.470082676,0.561574049,6,5,1.91555227,0.265204054,0.32931873,9.701754386,7.383229697,37.19495791,0.043460358,0.057890555,8.233918129,6.672252636,34.10590445,1.677966078,0.049198698,34.769,28.767,31.604,32.689,39.822,37.735,37.113,32.196,39.105,35.004,35.534,26.686,28.942,30.395,34.123,38.684,34.691,35.474,33.315,31.182
YJL076W,0.000303527,0.00132135,9,8.569776166,13.03044769,5.04E-05,0.000172962,10,8.5,11.46255448,0.012350128,0.046708296,9.701754386,8.10903278,56.60583637,5.18E-08,1.89E-07,9.567251462,8.406798081,46.20430242,14.89819277,0.322441677,46.138,30.677,33.918,37.304,43.402,43.556,42.857,67.504,65.415,55.011,47.052,27.707,33.335,37.419,41.785,41.004,58.883,71.53,52.226,49.887
YML025C,2.91E-06,0.000225736,9,1.842093284,65.91351495,1.78E-05,7.54E-05,10,1,64.05291422,0.007544342,0.045989133,10.14678899,0.257985401,174.4012446,1.71E-10,3.29E-09,9.71559633,1.063466498,127.1060221,70.58466961,0.555321207,166.269,155.728,95.361,94.198,74.815,65.147,76.864,81.284,149.274,219.136,193.571,205.441,124.058,90.496,79.379,85.081,81.581,101.878,200.095,242.432
YBR272C,0.705975545,0.732096282,9,2.875419664,2.21900485,1,1,5,1,6.843025875,0.353204545,0.417479202,4.883002208,0.105105559,57.02378778,0.836177972,0.877943961,6.294334069,1.158134869,53.52184743,1.811954132,0.033854477,57.51,61.379,55.148,47.119,60.449,58.59,63.925,35.02,56.468,61.233,68.977,53.075,54.473,47.287,46.939,59.92,42.944,41.177,44.894,51.917
YDL111C,0.002143856,0.004672937,9,8.060843878,23.42147958,4.91E-08,2.45E-06,11,7.5,12.29517271,0.032811923,0.067966448,9.701754386,7.865036872,68.18147939,1.30E-09,1.21E-08,9.900584795,7.893591843,54.88255784,26.41638901,0.481325763,38.517,28.244,37.472,45.817,44.123,50.452,62.376,105.389,61.358,49.037,42.306,32.801,32.178,39.435,43.269,53.944,122.114,90.657,60.383,57.335
YDR524C-A,0.848530328,0.863871149,9,3.797465037,0.148027106,0.182130421,0.239536432,5,1,0.479418398,0.314010252,0.379557882,4.829694323,3.060164495,0.910954558,0.417476631,0.471823156,6.276564774,2.638902782,0.618514236,0.072383001,0.072383001,1.252,0.678,0,0.594,0.661,1.282,0.655,0,0.649,0,2.469,0.796,0,0,2.312,0,0,0,0,1.021
YIR030C,1.22E-05,0.000296097,9,8.82895379,15.09936101,2.25E-07,3.92E-06,10,8.5,15.51038725,0.003602513,0.045989133,9.919282511,8.383350963,29.4406341,5.47E-12,4.83E-10,9.639760837,8.587340577,18.86921456,17.28680573,0.916138066,14.009,5.606,6.38,6.062,9.11,11.012,19.321,41.866,39.364,25.278,20.617,8.388,3.008,4.297,7.372,17.244,35.774,41.909,38.441,26.327
YPR018W,0.000940744,0.002632022,9,0.323007023,18.10020937,8.25E-05,0.000261476,10,9,24.13284734,0.007182065,0.045989133,10.63461538,9.276215618,53.12223197,1.39E-07,4.38E-07,9.878205128,9.230376489,36.67483647,21.67499148,0.591004448,30.214,11.615,15.439,18.977,25.806,29.719,37.419,42.155,65.794,66.374,60.262,18.632,14.837,19.898,22.072,29.485,40.426,61.206,66.576,60.299
YNL316C,0.001079256,0.002891519,9,8.181070663,10.35473542,5.04E-05,0.000172962,11,8,9.632208573,0.01474741,0.047644442,9.919282511,8.027601631,53.61733504,1.93E-07,5.88E-07,9.97309417,8.126502032,44.61907044,12.02368333,0.269474088,35.771,27.323,34.147,42.842,43.018,37.316,49.748,67.132,50.862,53.475,45.876,29.152,31.802,37.262,43.94,47.927,57.662,60.565,51.218,45.393
YGR161C,0.01998079,0.029438812,9,3.907593073,158.5904906,0.019336299,0.031365275,10,3.5,219.2002737,0.047691455,0.086089918,10.38497653,2.658608176,690.9737525,0.001314238,0.00208606,9.794992175,3.398007106,526.9423606,196.4397817,0.372791782,896.009,524.894,594.16,754.253,625.39,506.995,461.81,190.362,305.895,339.875,784.846,779.915,572.531,649.085,621.836,595.764,338.303,260.856,267.763,455.556
YMR068W,0.003434293,0.006538365,9,5.584008532,3.623406604,0.063177891,0.091979577,10,6,3.070257644,0.143595049,0.200731413,9.919282511,5.511672198,24.16398053,0.002031759,0.003151614,9.639760837,5.707580423,22.46031051,3.655896823,0.162771428,17.463,18.28,22.504,24.776,25.814,28.952,25.994,14.405,19.072,21.898,21.522,19.758,20.102,23.45,27.658,29.257,21.774,20.759,20.135,22.977
YKL168C,0.238745222,0.273756431,9,4.65831577,2.91912224,0.374483792,0.456430007,5,1,2.821532834,0.401865601,0.463830587,4.9375,3.065391531,30.28325701,0.354191396,0.40681639,6.3125,3.048114609,27.56397682,0.629728749,0.022846077,29.509,26.981,26.906,27.453,31.7,34.233,34.731,11.968,28.144,30.507,32.337,24.791,30.194,29.264,28.983,31.998,20.694,19.791,22.755,28.622
YIL011W,0.000305436,0.001324922,9,7.151559068,3.370799775,8.25E-05,0.000261476,11,6.5,4.408457227,0.006346455,0.045989133,10.38497653,6.514277051,13.0727585,4.45E-08,1.67E-07,10.12832551,6.762895181,10.13297503,4.158096209,0.410352951,6.816,6.881,7.536,10.913,14.198,13.698,13.581,13.928,11.555,7.157,7.9,6.322,6.823,8.335,10.43,10.603,15.952,13.896,9.21,7.662
YDR476C,0.007029081,0.011745176,9,5.187736086,5.497540661,0.047576974,0.071191483,11,5,5.070662728,0.087527148,0.135355611,10.38497653,4.577201671,57.558384,0.001929674,0.003000086,10.12832551,4.957799485,52.55859815,6.240992327,0.118743508,50.3,50.157,48.637,64.762,58.711,51.664,50.868,42.402,51.236,45.491,43.488,57.479,53.043,59.863,57.833,62.701,53.983,53.222,47.3,49.587
YGL165C,0.154189746,0.184378855,9,6.909292317,1.062386028,0.108852698,0.150651153,11,7,0.924542116,0.253282558,0.317599253,11.17171717,7.125503962,6.37764387,0.090843816,0.115588587,10.39057239,7.060149649,5.774698851,1.45388123,0.251767455,4.512,2.652,3.975,4.888,5.308,7.476,9.572,4.785,4.277,4.553,5.846,3.278,3.379,6.209,8.886,5.61,6.202,7.78,8.242,8.621
YPL272C,0.000126892,0.000805018,9,0.679940444,5.52605124,1.71E-06,1.37E-05,10,9.5,5.355449984,0.011437156,0.046351578,10.14678899,9.792442811,15.50743314,9.57E-10,9.89E-09,9.71559633,9.677381741,11.34481121,5.972906378,0.526487948,11.083,10.442,6.429,5.367,8.257,8.151,9.633,10.487,21.789,18.133,15.799,8.173,8.093,5.812,6.201,9.228,8.31,21.124,19.427,17.921
YJL123C,0.053462509,0.071076136,9,8.931141286,25.04449951,0.001698221,0.003569755,11,8.5,48.81299532,0.023731851,0.056313981,11.17171717,8.385281622,211.4028386,0.000213679,0.000371758,10.39057239,8.639354957,177.6362656,37.40204615,0.210554112,152.393,132.654,132.108,142.244,168.08,192.718,217.971,162.423,224.879,227.811,227.185,152.7,128.265,143.667,151.242,185.173,176.801,188.667,220.985,212.09
YJR078W,2.91E-05,0.000401046,9,8.871664438,34.73091451,8.97E-07,8.88E-06,10,9,39.85430595,0.002803103,0.045989133,10.14678899,8.603229625,124.997632,3.58E-11,1.33E-09,9.71559633,8.84935768,95.55500706,40.29216599,0.421664623,82.339,55.784,46.809,65.596,66.474,81.91,113.589,123.657,152.239,130.915,101.365,83.446,60.585,58.492,70.151,97.304,126.294,137.04,152.211,116.086
YHR080C,0.019871944,0.029320671,9,4.553193621,6.1164249,0.727252831,0.83359064,10,5,5.323453402,0.134705151,0.190819344,10.14678899,2.903910844,38.15689128,0.052017807,0.068574605,9.71559633,4.241335173,33.50800375,6.626572698,0.197760892,40.993,36.934,39.55,37.126,42.795,43.405,35.052,13.575,31.25,30.771,38.996,32.449,37.106,37.23,38.463,39.826,21.733,20.126,24.296,26.131
YMR086W,0.199575965,0.233288378,9,6.410772822,6.166176605,0.141303754,0.190662221,5,1,9.390554831,0.112966473,0.165535776,5.108545035,1.967063311,62.27053254,0.07414817,0.095433312,6.369515012,2.416220998,58.24137198,2.155579194,0.037011134,72.028,50.028,51.078,52.201,68.762,77.504,75.19,33.659,61.439,57.623,65.992,45.618,54.54,56.603,66.289,66.386,61.196,43.971,48.655,55.833
YDR213W,0.00123458,0.00316271,9,8.428292938,3.051507837,0.000132863,0.000392829,10,8.5,3.117457022,0.011655442,0.046383987,10.14678899,8.082690589,10.5406603,4.26E-07,1.18E-06,9.71559633,8.361699225,7.366683912,3.657593193,0.496504701,5.301,3.385,4.513,4.561,7.491,7.697,7.704,12.594,11.528,10.418,8.898,2.972,3.284,4.404,7.127,6.411,9.939,12.789,7.843,8.868
YNL071W,0.000126725,0.000805018,9,3.706249927,78.49086489,4.91E-08,2.45E-06,11,2.5,71.59544548,0.002999089,0.045989133,10.14678899,2.875012454,351.1847238,9.94E-12,6.93E-10,10.04892966,3.075143638,280.2207743,95.33573496,0.340216514,328.813,381.681,368.813,314.373,298.167,266.67,232.201,143.816,200.82,258.911,284.202,369.331,401.722,332.57,310.934,254.579,223.425,157.884,205.235,270.931
YDL113C,0.171764553,0.203531048,9,3.895765786,6.200944441,0.470082676,0.561574049,11,2.5,5.378254178,0.293852934,0.360085708,10.63461538,2.267317077,60.01504077,0.278534369,0.326205678,10.21153846,2.917144004,54.35776006,7.996873212,0.147115577,74.394,69.726,60.454,55.563,59.72,65.54,62.474,25.155,54.746,51.76,61.344,53.619,63.888,56.188,56.499,56.385,34.504,35.094,43.723,46.539
YJL137C,0.0091191,0.014695409,9,4.653832805,27.74507549,0.470082676,0.561574049,9,5,26.90965566,0.129957371,0.18546346,9.701754386,3.471983735,145.4127686,0.020369329,0.028261063,9.233918129,4.42876308,124.3241875,29.62939536,0.23832366,130.556,147.305,129.057,141.075,148.386,160.204,159.73,41.798,95.114,103.476,124.149,154.273,149.537,130.276,138.216,150.222,97.072,64.254,103.749,93.757
YBL086C,0.000492838,0.001754665,9,4.304964715,15.47638292,0.001148248,0.002528864,10,3.5,16.8533598,0.016845674,0.048772995,9.701754386,3.414943814,63.35300365,1.81E-06,4.38E-06,9.567251462,3.753983522,51.01068397,17.52232765,0.343503092,50.507,63.278,64.944,63.113,64.791,60.166,53.932,17.194,36.31,36.752,62.179,60.756,70.422,54.998,57.977,64.108,29.254,33.433,31.147,40.713
YGL006W,0.111784811,0.138222234,9,4.43397723,10.1612045,0.296441553,0.369828913,11,2.5,7.142132043,0.321083299,0.385827973,10.38497653,2.650589221,100.5737983,0.168783632,0.205673509,10.12832551,3.196230053,92.58102859,12.09095756,0.130598652,117.553,113.794,98.924,91.593,108.343,115.572,103.459,49.195,88.16,87.08,94.324,94.236,106.36,96.553,93.878,101.932,75.262,61.708,70.353,83.91
YMR007W,0.003476444,0.006600189,9,3.991971831,0.998748767,0.047576974,0.071191483,9,4,0.832971788,0.113022111,0.165567952,8.410646388,4.60287716,2.066522667,0.001330136,0.002110203,8.803548796,4.206911856,1.408991611,1.061097838,0.753090245,0.784,1.486,1.86,2.23,0.828,1.472,2.256,0.27,0.813,0.346,0.773,2.243,3.129,2.576,1.448,0.551,0.236,0.538,0.321,3.518
YFR026C,0.001495622,0.003625988,9,1.456298805,4.782595355,0.007248681,0.01297533,11,10,3.149276827,0.033222995,0.068384556,10.89655172,10.08375057,16.41361896,4.53E-05,8.68E-05,10.29885057,10.19599491,11.44654502,5.618674961,0.490862085,6.587,8.084,8.159,5.828,7.419,7.191,8.879,10.263,15.633,20.424,20.205,13.585,8.509,8.333,7.208,8.426,4.226,16.665,19.678,20.295
YHR119W,0.002200369,0.004744549,9,0.320564727,5.251925338,0.001148248,0.002528864,10,9,6.597306268,0.014075608,0.047259621,10.63461538,9.374682647,36.23228755,5.88E-06,1.28E-05,9.878205128,9.260955876,30.62542712,6.230733896,0.203449698,30.291,24.289,25.892,25.991,28.294,28.835,29.827,35.197,37.674,42.091,38.905,23.753,25.329,25.863,26.508,26.587,31.043,36.157,36.282,34.788
YML087C,0.000120134,0.000786121,9,1.229663178,78.86293394,0.000107689,0.000341072,10,0,60.85219538,0.01396504,0.047172401,10.14678899,10.03614587,144.062262,4.97E-08,1.83E-07,9.71559633,0.39280976,77.22955177,85.37840356,1.105514684,105.729,56.856,23.361,21.535,19.71,21.732,21.765,40.951,196.926,195.844,170.729,90.984,30.238,19.71,21.805,21.746,18.439,90.322,253.016,170.768
YMR066W,0.000186809,0.00098508,9,1.02025195,5.48978104,0.000210523,0.0005805,10,0,5.265824199,0.014319368,0.047259621,10.14678899,9.99521789,23.30681559,1.40E-07,4.41E-07,9.71559633,0.310270933,18.90970875,5.960643069,0.315216017,26.808,16.43,15.043,14.357,14.474,16.197,16.706,15.806,23.44,28.847,28.256,17.18,14.804,14.24,14.186,17.383,16.089,20.925,24.058,26.236
YLR090W,1.25E-05,0.000296097,9,1.458735401,47.53936049,3.02E-05,0.000114273,11,10.5,55.40711961,0.004196591,0.045989133,10.38497653,10.16010117,127.88132,6.30E-10,7.62E-09,10.12832551,0.279755278,87.73972638,54.0244404,0.615735228,129.785,103.149,49.722,47.172,48.378,47.517,59.104,64.995,114.062,161.364,155.231,127.622,69.832,45.741,51.478,50.596,59.008,74.703,134.28,147.003
YER006C-A,0.256612916,0.29189957,9,4.141088785,0.19926367,1,1,14,1,0.22839549,0.478966256,0.538245126,14,13.30477818,0.809402521,0.65062736,0.704951587,12.33333333,0.78732557,0.41659888,0.296498672,0.296498672,0.47,0.255,0.279,0.446,0,0.481,0.246,0,0,0.415,0.232,1.494,0.804,0.686,0.289,0.99,0.283,0.322,0.385,0
ERCC-00009,0.876132883,0.888289335,9,5.925192064,1.947833345,1,1,4,3,6.106397386,0.979541931,0.98823609,4,3.999930004,44.63993308,0.999468475,0.999999152,5.666666667,4.468982615,35.3844981,0.17074516,0.004825423,27.818,29.958,40.359,26.298,34.093,32.062,30.597,37.201,25.463,33.735,34.899,22.644,17.364,58.415,61.019,13.302,52.968,40.339,42.372,46.487
YPR196W,0.000124433,0.000801437,9,8.524863002,2.929213459,8.25E-05,0.000261476,10,8.5,2.995657878,0.009011985,0.045989133,9.701754386,8.21988244,16.50842058,2.69E-08,1.10E-07,9.567251462,8.428812247,14.18555492,3.31767588,0.23387706,14.037,12.285,8.323,12.605,12.926,13.825,16.5,16.54,16.195,17.055,16.076,11.337,11.186,10.937,11.627,15.78,18.977,17.298,15.484,15.321
YLR052W,0.000542696,0.001855717,9,7.877280551,20.27333673,5.78E-06,3.30E-05,11,7.5,19.47018522,0.005113808,0.045989133,10.14678899,7.789211007,117.9733234,5.37E-09,3.21E-08,10.04892966,7.782061424,100.1685553,24.91953903,0.248776065,78.077,67.164,73.319,101.531,102.942,101.331,119.057,125.044,114.239,113.743,97.1,68.269,70.465,88.796,96.228,110.587,133.354,127.747,111.425,103.271
YMR225C,7.17E-05,0.000610157,9,2.069414425,35.06282509,0.005125193,0.009596837,10,1,34.29821442,0.016738601,0.048600537,10.14678899,0.496289966,98.9448034,1.22E-06,3.07E-06,9.71559633,1.212172015,77.55585682,37.76215647,0.486902705,111.85,89.424,59.438,65.528,56.65,53.703,54.351,47.401,77.953,108.719,122.379,124.013,81.468,52.781,50.309,57.852,46.933,53.983,101.466,155.825
YOR230W,0.000156069,0.000900329,9,4.650736514,140.8597214,0.000505366,0.001231906,9,5,126.2496731,0.025895538,0.058862368,9.102880658,4.019825936,697.1618849,4.52E-07,1.25E-06,9.034293553,4.561406245,596.1227245,147.6331372,0.24765561,469.478,619.466,690.316,628.518,701.148,718.768,711.789,319.001,506.659,535.886,533.245,696.948,761.812,700.563,656.819,647.552,522.62,317.49,463.744,572.398
YOL102C,0.578976893,0.611241859,9,8.828451457,3.104606415,0.296441553,0.369828913,12,8.5,8.081169849,0.253881857,0.318079424,4.993227991,3.170826683,73.25478949,0.394001061,0.448013804,8.66440933,6.552987684,67.76616083,0.473654115,0.006989537,69.019,53.283,54.394,65.527,70.372,75.444,76.344,58.174,69.775,76.445,86.624,59.542,56.817,60.663,63.75,75.582,62.81,67.935,76.606,77.275
YBR062C,0.000547847,0.001864017,9,4.527207683,28.32660212,0.001148248,0.002528864,10,4,27.80167087,0.023738779,0.056313981,9.701754386,3.703070855,150.7288267,2.71E-06,6.31E-06,9.567251462,4.090600607,132.8732662,31.65762893,0.238254314,110.93,140.935,158.734,183.707,141.961,139.795,148.973,76.004,94.959,125.054,123.022,144.813,152.01,162.259,134.193,166.632,113.027,97.776,112.358,117.053
YBR169C,6.13E-06,0.000268245,9,4.857125203,143.8102092,5.04E-05,0.000172962,10,4.5,161.2033755,0.004755782,0.045989133,9.701754386,3.896515961,306.9849933,5.87E-10,7.27E-09,9.567251462,4.432709867,220.5313216,157.40059,0.713733491,113.037,292.488,391.734,312.219,324.437,316.659,290.489,42.775,88.095,89.224,101.312,249.841,399.784,353.436,311.155,306.076,126.954,50.878,76.363,82.638
YFR019W,0.459992737,0.495513411,9,2.370186285,1.136393207,0.019336299,0.031365275,5,1,1.725870876,0.104179457,0.155736364,4.777537797,2.949324846,16.86248785,0.029996664,0.040825192,6.259179266,1.947216323,15.66524449,0.164955799,0.010530049,22.028,16.441,14.968,13.421,15.778,18.174,16.585,8.256,16.5,18.326,19.364,15.477,16.36,14.366,15.979,15.884,12.572,11.242,14.634,16.818
